mapping_id,role_id,skill_id,importance_weight,required_level,is_mandatory,experience_required_years,recency_required_years,certification_required,priority_rank
42247,33127,30675,0.85,Advanced,Yes,0,2,No,10
42248,28557,22194,0.06,Advanced,No,8,4,No,7
42249,25105,42239,0.7,Advanced,Yes,8,1,Yes,10
42250,34760,31599,0.98,Basic,Yes,10,2,Yes,2
42251,36035,42633,0.21,Intermediate,Yes,7,5,Yes,1
42252,5517,25941,0.4,Basic,No,3,2,No,1
42253,23530,9707,0.43,Advanced,No,3,4,Yes,6
42254,15805,30963,0.27,Advanced,Yes,5,2,Yes,10
42255,2330,23121,0.94,Intermediate,No,3,2,No,3
42256,40613,17737,0.89,Basic,No,10,1,Yes,8
42257,10122,46061,0.95,Advanced,Yes,10,1,Yes,9
42258,6761,1175,0.68,Intermediate,No,8,2,Yes,9
42259,45139,7740,0.81,Intermediate,Yes,5,3,Yes,7
42260,8303,18203,0.96,Advanced,No,6,2,Yes,3
42261,7092,13919,0.99,Basic,Yes,3,1,Yes,8
42262,22167,1266,0.81,Basic,Yes,4,1,Yes,9
42263,49335,21556,0.81,Intermediate,Yes,0,4,Yes,3
42264,34844,22409,0.31,Basic,No,8,3,No,7
42265,26190,48525,0.49,Advanced,No,4,1,Yes,6
42266,9874,49789,0.23,Intermediate,No,8,5,No,4
42267,39768,12832,0.26,Intermediate,No,2,1,Yes,8
42268,790,29492,0.37,Advanced,No,0,4,Yes,6
42269,11719,8315,0.2,Basic,Yes,7,4,No,8
42270,6677,8472,0.55,Basic,Yes,3,1,Yes,3
42271,18555,16846,0.2,Advanced,Yes,10,2,Yes,7
42272,11599,33151,0.45,Basic,No,4,5,No,4
42273,38669,12837,0.51,Advanced,No,4,2,Yes,1
42274,39529,45016,0.16,Basic,Yes,5,5,Yes,3
42275,18080,41978,0.55,Intermediate,No,10,3,No,2
42276,38761,32219,0.2,Intermediate,Yes,7,5,No,1
42277,4161,26366,0.73,Advanced,Yes,0,4,No,8
42278,31727,14163,0.79,Intermediate,Yes,7,1,No,5
42279,8588,27277,0.58,Basic,No,6,3,No,7
42280,49636,43856,0.22,Intermediate,No,1,3,Yes,2
42281,33106,2517,0.33,Basic,No,9,2,Yes,2
42282,8104,27548,0.05,Intermediate,No,8,1,No,1
42283,12592,3835,0.27,Basic,No,6,5,Yes,4
42284,47821,25626,0.57,Basic,No,10,4,Yes,5
42285,19278,49599,0.82,Basic,No,7,4,Yes,8
42286,41745,15901,0.3,Basic,No,9,2,Yes,4
42287,1019,41508,0.69,Advanced,No,10,4,No,4
42288,28095,43145,0.87,Basic,No,8,1,No,10
42289,39116,49394,0.12,Intermediate,No,0,3,No,6
42290,34759,10347,0.37,Basic,Yes,3,5,Yes,3
42291,3138,40710,0.93,Advanced,Yes,6,5,Yes,2
42292,47739,31514,0.07,Intermediate,No,9,4,Yes,8
42293,11061,30190,0.56,Basic,Yes,0,5,No,2
42294,34662,4940,0.17,Basic,Yes,3,4,Yes,10
42295,43330,14143,0.85,Intermediate,No,0,5,No,7
42296,10143,18393,0.44,Intermediate,Yes,2,1,Yes,4
42297,19550,16819,0.51,Advanced,No,1,5,Yes,10
42298,39776,32000,0.27,Advanced,Yes,1,3,Yes,1
42299,39000,25550,0.6,Advanced,No,6,2,No,3
42300,47074,4040,0.39,Advanced,No,5,4,No,2
42301,44484,20102,0.7,Intermediate,No,7,2,No,5
42302,15756,3915,0.84,Advanced,Yes,0,4,No,1
42303,9868,45253,0.64,Advanced,No,3,1,No,1
42304,12962,43636,0.6,Advanced,Yes,7,1,No,9
42305,40988,32606,0.39,Basic,No,8,4,No,5
42306,3755,33207,0.77,Intermediate,No,3,3,Yes,5
42307,12630,44193,0.32,Advanced,Yes,7,2,No,10
42308,19337,32235,0.12,Basic,Yes,5,3,No,7
42309,2715,16732,0.41,Advanced,No,5,3,Yes,2
42310,16694,31277,0.05,Advanced,No,5,5,No,8
42311,18715,36066,0.7,Basic,No,8,3,No,3
42312,40674,16244,0.34,Basic,No,1,1,Yes,10
42313,5271,37812,0.69,Intermediate,Yes,5,2,No,7
42314,23393,42060,0.59,Basic,Yes,2,3,No,2
42315,418,29092,0.42,Advanced,No,9,2,Yes,6
42316,855,3694,0.35,Intermediate,Yes,5,1,No,1
42317,755,6563,0.63,Intermediate,No,3,4,No,1
42318,10813,30129,0.56,Advanced,No,4,1,Yes,10
42319,23960,45351,0.78,Advanced,Yes,6,1,No,5
42320,36293,10441,0.05,Basic,No,3,4,No,7
42321,26377,33117,0.36,Advanced,Yes,1,4,Yes,5
42322,24228,22967,0.71,Basic,Yes,9,5,No,8
42323,12160,35537,0.65,Advanced,No,1,1,No,2
42324,9110,4716,0.9,Basic,Yes,4,3,No,1
42325,28614,44566,0.41,Advanced,No,5,5,Yes,1
42326,27253,46685,0.3,Advanced,Yes,1,2,No,10
42327,33829,49807,0.27,Intermediate,Yes,9,5,Yes,10
42328,33142,30629,0.79,Basic,Yes,1,5,Yes,9
42329,37621,20110,0.66,Advanced,No,0,5,No,4
42330,37667,40253,0.87,Intermediate,No,4,2,No,3
42331,22643,29667,0.05,Advanced,No,6,3,No,5
42332,38193,41118,0.64,Intermediate,Yes,2,5,No,2
42333,7164,39717,0.66,Intermediate,No,0,4,No,4
42334,47633,12117,0.88,Intermediate,Yes,1,1,No,2
42335,17598,48603,0.7,Advanced,Yes,9,3,Yes,8
42336,43310,48154,0.49,Advanced,Yes,2,3,Yes,6
42337,11020,43300,0.59,Intermediate,No,4,3,No,8
42338,33035,29710,0.92,Intermediate,Yes,1,3,No,7
42339,16349,4102,0.06,Intermediate,No,10,2,No,2
42340,12238,2951,0.62,Intermediate,No,8,5,No,8
42341,20311,4442,0.8,Basic,Yes,0,1,No,5
42342,19800,23834,0.95,Basic,No,9,5,No,4
42343,3408,33421,0.85,Basic,Yes,7,1,Yes,1
42344,9248,41184,0.74,Advanced,Yes,7,3,Yes,9
42345,17078,44561,0.74,Basic,No,0,3,No,2
42346,46965,5115,0.02,Advanced,Yes,5,3,No,2
42347,46734,25226,0.06,Intermediate,No,0,4,Yes,1
42348,26651,345,0.57,Advanced,No,3,3,No,2
42349,13657,33688,0.07,Advanced,Yes,1,4,Yes,10
42350,27794,28208,0.51,Intermediate,No,5,4,Yes,5
42351,36768,26609,0.27,Basic,Yes,10,5,Yes,7
42352,38611,29932,0.04,Basic,Yes,2,3,No,1
42353,44203,11728,0.52,Basic,No,0,1,No,3
42354,41438,1440,0.34,Intermediate,No,1,1,Yes,4
42355,11688,5025,0.95,Intermediate,Yes,10,4,Yes,8
42356,3143,41725,0.52,Basic,No,10,1,Yes,7
42357,18704,3113,0.94,Basic,No,8,4,No,2
42358,37197,26165,0.34,Basic,Yes,8,4,No,2
42359,41241,44879,0.7,Basic,No,6,5,Yes,3
42360,7586,40126,0.53,Intermediate,Yes,3,1,No,9
42361,36157,41658,0.38,Intermediate,No,8,4,Yes,3
42362,9858,33436,0.12,Advanced,Yes,5,2,No,7
42363,42830,25788,0.64,Advanced,No,4,1,Yes,8
42364,413,28111,0.03,Advanced,Yes,6,1,Yes,10
42365,32441,27999,0.69,Basic,No,3,1,No,9
42366,37601,32785,0.64,Advanced,No,5,5,Yes,1
42367,9683,48303,0.76,Advanced,Yes,8,5,Yes,7
42368,39656,33918,0.19,Intermediate,Yes,9,1,No,4
42369,19122,31890,0.43,Intermediate,Yes,6,5,Yes,3
42370,43533,7642,0.49,Intermediate,No,2,2,No,3
42371,45080,29541,0.13,Advanced,No,1,4,No,3
42372,1914,18388,0.24,Basic,No,10,1,No,8
42373,29063,15504,0.22,Intermediate,Yes,7,4,Yes,6
42374,14691,26104,0.67,Basic,No,3,4,Yes,2
42375,27993,16433,0.63,Advanced,No,5,3,No,6
42376,45051,36544,0.48,Advanced,No,1,1,No,6
42377,12006,38654,0.57,Advanced,Yes,8,4,Yes,2
42378,27076,28686,0.62,Basic,Yes,8,3,Yes,2
42379,43024,16247,0.58,Advanced,Yes,8,3,No,3
42380,27963,29888,0.78,Basic,No,6,2,Yes,3
42381,10558,45833,0.25,Advanced,No,6,1,No,1
42382,27389,48680,0.89,Intermediate,No,3,1,Yes,7
42383,592,47495,0.8,Basic,No,6,1,No,1
42384,13341,25892,0.1,Basic,Yes,5,5,Yes,3
42385,2086,46617,0.68,Basic,Yes,8,4,No,2
42386,47308,29900,0.65,Basic,No,1,5,No,7
42387,5272,46482,0.23,Basic,No,8,5,Yes,2
42388,33576,17480,0.2,Intermediate,No,2,5,Yes,1
42389,6503,13129,0.84,Intermediate,Yes,3,5,No,9
42390,408,34533,0.64,Intermediate,No,3,1,No,6
42391,17108,31341,0.07,Advanced,Yes,2,1,Yes,10
42392,35107,14441,0.36,Advanced,No,1,2,Yes,8
42393,14020,20461,0.98,Advanced,Yes,2,1,Yes,5
42394,8567,49150,0.48,Advanced,Yes,6,3,No,6
42395,729,8507,0.68,Intermediate,Yes,10,5,Yes,5
42396,32276,34582,0.27,Intermediate,Yes,4,4,Yes,7
42397,8592,5432,0.94,Advanced,Yes,1,4,Yes,1
42398,30440,44319,0.34,Basic,No,0,3,Yes,9
42399,45762,28842,0.81,Advanced,Yes,10,2,No,5
42400,48226,30474,0.52,Advanced,Yes,6,1,No,5
42401,7465,15744,0.67,Basic,Yes,4,5,No,1
42402,44789,17764,0.17,Basic,No,10,5,No,6
42403,3106,16868,0.23,Advanced,Yes,4,2,No,7
42404,49745,29726,0.67,Basic,Yes,7,2,No,3
42405,17553,15102,0.24,Intermediate,No,9,1,Yes,8
42406,30901,13964,0.93,Advanced,No,9,1,No,4
42407,2801,2403,0.24,Intermediate,Yes,5,1,Yes,5
42408,30664,35351,0.24,Basic,Yes,4,5,No,6
42409,22828,30346,0.4,Intermediate,Yes,4,1,No,2
42410,5677,6255,0.43,Intermediate,No,4,5,Yes,1
42411,26665,25272,0.2,Advanced,No,2,1,Yes,5
42412,32353,24131,0.13,Basic,Yes,0,3,Yes,9
42413,30345,363,0.58,Basic,Yes,9,3,No,4
42414,14158,7988,0.68,Advanced,Yes,5,1,No,8
42415,23177,44819,0.93,Advanced,No,2,5,No,3
42416,15155,25023,0.87,Basic,No,10,1,No,3
42417,29478,18566,0.1,Basic,Yes,10,3,No,2
42418,18328,47132,0.66,Basic,No,8,3,No,3
42419,12975,19762,0.02,Intermediate,No,0,4,No,6
42420,30592,22801,0.04,Basic,No,5,4,No,10
42421,5549,38331,0.58,Basic,No,2,5,Yes,9
42422,7335,10664,0.01,Basic,Yes,9,2,No,3
42423,33503,42924,0.16,Intermediate,No,3,4,Yes,4
42424,15234,12272,0.55,Basic,Yes,7,4,Yes,6
42425,10621,4511,0.49,Basic,No,10,5,No,6
42426,35571,42003,0.15,Intermediate,No,6,3,Yes,7
42427,6004,22922,0.45,Intermediate,Yes,2,1,Yes,7
42428,11546,4307,0.77,Basic,No,2,3,Yes,9
42429,18417,48597,0.9,Advanced,No,6,2,Yes,1
42430,4062,45153,0.83,Basic,No,3,3,No,8
42431,28187,28581,0.81,Advanced,No,3,1,Yes,8
42432,7433,36141,0.8,Intermediate,No,9,4,No,8
42433,6859,35615,0.64,Intermediate,Yes,0,1,No,8
42434,23815,49025,0.67,Basic,Yes,4,2,No,5
42435,15114,37511,0.82,Intermediate,Yes,4,5,Yes,7
42436,22378,33695,0.52,Advanced,No,2,2,Yes,2
42437,31255,43919,0.15,Basic,Yes,8,4,No,1
42438,22728,8873,0.0,Intermediate,Yes,7,5,No,2
42439,16357,43694,0.04,Advanced,Yes,3,1,Yes,7
42440,20753,18869,0.95,Basic,Yes,5,1,No,9
42441,9557,43327,0.59,Basic,Yes,10,5,Yes,10
42442,49514,10083,0.48,Basic,Yes,10,3,Yes,4
42443,3798,3445,0.91,Advanced,Yes,8,5,Yes,4
42444,20420,2076,0.99,Basic,Yes,1,3,No,1
42445,12059,25418,0.41,Advanced,No,3,4,Yes,6
42446,110,16449,0.14,Advanced,No,5,1,Yes,8
42447,19937,21511,0.14,Basic,Yes,3,4,No,1
42448,34360,28520,0.41,Basic,Yes,5,3,Yes,4
42449,3457,1283,0.67,Advanced,No,6,1,No,1
42450,6719,40184,0.33,Basic,No,2,1,Yes,10
42451,26134,35887,0.23,Basic,No,8,4,No,1
42452,30402,44895,0.38,Basic,No,4,2,No,5
42453,23612,27855,0.46,Advanced,No,7,4,No,7
42454,48973,34921,0.88,Intermediate,Yes,4,5,Yes,6
42455,36283,21787,0.6,Advanced,No,7,3,Yes,6
42456,43766,24474,0.75,Advanced,Yes,6,3,No,8
42457,33519,33704,0.26,Basic,Yes,5,1,Yes,2
42458,3959,409,0.13,Intermediate,Yes,6,5,No,6
42459,14937,15917,0.24,Basic,Yes,4,5,No,5
42460,18318,6226,0.55,Basic,Yes,7,5,Yes,5
42461,8559,5467,0.94,Advanced,No,4,1,No,6
42462,41395,14026,0.07,Advanced,No,0,3,No,7
42463,2307,31025,0.44,Intermediate,Yes,0,5,Yes,6
42464,584,23440,0.65,Advanced,No,0,5,No,9
42465,32767,16562,0.25,Advanced,Yes,5,5,Yes,2
42466,34969,46438,0.55,Advanced,No,7,2,No,10
42467,1281,30561,0.65,Intermediate,No,10,1,Yes,3
42468,44752,47112,0.51,Basic,Yes,3,3,No,8
42469,24731,34293,0.6,Basic,Yes,7,3,Yes,7
42470,48776,33164,0.73,Intermediate,Yes,3,5,No,1
42471,17528,25381,0.37,Basic,No,5,2,No,8
42472,4372,4441,0.33,Basic,Yes,5,3,No,2
42473,465,896,0.2,Basic,Yes,10,3,No,10
42474,10331,35149,0.98,Advanced,No,5,1,No,1
42475,37975,44388,0.92,Basic,No,4,4,Yes,10
42476,2221,9325,0.97,Intermediate,Yes,10,4,No,9
42477,41196,2167,0.97,Intermediate,Yes,4,5,Yes,3
42478,4550,11173,0.49,Intermediate,No,2,4,Yes,6
42479,11837,32029,0.52,Advanced,No,1,2,No,4
42480,26920,1642,0.66,Intermediate,No,0,1,Yes,2
42481,21051,7846,0.52,Basic,Yes,7,1,No,1
42482,25683,46822,0.94,Basic,Yes,0,4,Yes,6
42483,11369,597,0.15,Intermediate,No,7,5,Yes,3
42484,28741,6351,0.7,Advanced,Yes,7,5,Yes,7
42485,10047,35530,0.73,Advanced,No,5,2,Yes,3
42486,37250,1397,0.03,Advanced,Yes,4,3,Yes,1
42487,48723,24593,0.91,Basic,Yes,6,5,No,1
42488,29910,46246,0.87,Advanced,No,4,1,No,7
42489,22595,16797,0.31,Intermediate,Yes,1,3,Yes,1
42490,22504,19377,0.72,Basic,No,4,2,Yes,10
42491,13089,20231,0.39,Basic,No,2,3,No,9
42492,36489,42154,0.28,Advanced,Yes,8,4,No,5
42493,34046,12086,0.46,Basic,No,8,1,Yes,10
42494,46562,27761,0.43,Basic,No,6,2,Yes,10
42495,18161,18141,0.19,Basic,Yes,6,2,No,10
42496,18903,34500,0.77,Intermediate,No,3,4,Yes,9
42497,18511,25964,0.45,Basic,Yes,4,5,Yes,4
42498,43705,25939,0.45,Intermediate,No,6,2,Yes,8
42499,15380,37485,0.08,Basic,No,1,5,Yes,7
42500,21356,11665,0.4,Advanced,No,6,1,No,3
42501,7978,39114,0.09,Intermediate,Yes,4,1,No,10
42502,35358,39556,0.78,Advanced,Yes,4,1,No,5
42503,23224,2775,0.19,Advanced,No,5,3,No,4
42504,36149,7949,0.46,Intermediate,No,0,1,No,8
42505,39389,41173,0.3,Basic,No,4,3,Yes,3
42506,3307,16311,0.09,Advanced,Yes,6,5,No,7
42507,47945,6652,0.66,Basic,Yes,4,1,No,7
42508,10322,5360,0.07,Advanced,Yes,4,5,Yes,4
42509,29272,30517,0.63,Advanced,No,2,2,Yes,9
42510,1777,9699,0.11,Basic,No,8,1,No,4
42511,38753,3131,0.06,Intermediate,Yes,9,3,Yes,5
42512,43068,24584,0.32,Intermediate,No,7,5,Yes,3
42513,8256,8858,0.11,Intermediate,Yes,2,1,No,3
42514,32517,2681,0.72,Basic,Yes,0,4,No,4
42515,13486,44800,0.7,Basic,No,6,2,Yes,9
42516,31513,28831,0.15,Basic,Yes,1,5,Yes,5
42517,298,23798,0.23,Intermediate,Yes,1,1,Yes,7
42518,31791,1136,0.88,Advanced,Yes,8,3,Yes,1
42519,6702,21027,0.47,Advanced,Yes,7,4,Yes,10
42520,6974,46481,0.55,Advanced,No,9,4,Yes,3
42521,4087,12818,0.97,Basic,Yes,6,5,Yes,2
42522,45243,952,0.72,Advanced,No,0,3,No,4
42523,23673,3534,0.56,Advanced,No,4,4,No,10
42524,18997,44887,0.33,Basic,Yes,2,3,Yes,3
42525,36808,15365,0.14,Intermediate,Yes,3,1,Yes,9
42526,7926,26763,0.06,Basic,No,2,5,Yes,4
42527,29481,37343,0.57,Advanced,Yes,1,3,Yes,9
42528,8592,18062,0.45,Advanced,Yes,10,3,Yes,9
42529,43423,12259,0.77,Basic,No,10,1,No,5
42530,6094,18252,0.59,Advanced,Yes,5,5,Yes,6
42531,48264,37584,0.2,Advanced,Yes,9,3,No,8
42532,44873,8718,0.24,Advanced,Yes,8,5,No,5
42533,15896,2429,0.99,Basic,Yes,2,2,Yes,4
42534,28862,35778,0.44,Intermediate,Yes,6,1,No,5
42535,6813,4690,0.6,Intermediate,Yes,4,4,Yes,7
42536,7964,24223,0.69,Advanced,No,4,4,No,6
42537,21849,27934,0.37,Basic,No,1,5,Yes,5
42538,13615,21434,0.67,Basic,No,1,2,No,7
42539,15349,4719,0.44,Advanced,No,9,1,No,4
42540,4145,7856,0.35,Basic,No,8,3,No,4
42541,21150,13814,0.18,Advanced,No,3,3,Yes,1
42542,28444,23267,0.69,Intermediate,Yes,6,5,No,1
42543,23995,11527,0.14,Advanced,Yes,3,1,No,7
42544,23522,47287,0.16,Intermediate,Yes,6,4,Yes,2
42545,35598,49701,0.42,Intermediate,Yes,3,3,Yes,2
42546,6415,1279,0.52,Advanced,No,3,2,Yes,2
42547,48228,756,0.94,Advanced,No,8,2,No,8
42548,8894,31333,0.03,Basic,No,9,1,No,9
42549,11809,14756,0.8,Intermediate,Yes,1,2,No,9
42550,36587,28925,0.69,Intermediate,No,3,5,Yes,9
42551,49691,9232,0.21,Advanced,Yes,10,5,Yes,7
42552,8881,34700,0.11,Basic,No,4,2,Yes,1
42553,3365,30031,0.73,Intermediate,No,4,3,No,1
42554,1396,34867,0.24,Intermediate,Yes,6,3,Yes,5
42555,49893,16615,0.93,Basic,No,5,3,No,1
42556,31847,40885,0.69,Basic,Yes,0,2,Yes,9
42557,43024,6901,0.14,Basic,No,4,3,Yes,4
42558,21546,28067,0.28,Intermediate,Yes,2,2,No,9
42559,13053,11274,0.63,Intermediate,Yes,5,4,Yes,7
42560,47546,3314,0.42,Intermediate,No,3,5,No,10
42561,30532,33866,0.27,Basic,No,4,4,No,10
42562,49597,47619,0.49,Intermediate,Yes,8,4,Yes,9
42563,4963,25857,0.08,Intermediate,No,2,2,No,4
42564,5359,6684,0.39,Advanced,Yes,4,4,Yes,4
42565,30612,40238,0.82,Advanced,Yes,2,1,No,8
42566,34568,36545,0.76,Advanced,Yes,0,5,No,2
42567,18301,25433,1.0,Basic,No,2,1,Yes,6
42568,34698,2287,0.76,Basic,No,4,2,Yes,4
42569,29629,6752,0.35,Intermediate,Yes,6,4,Yes,6
42570,49504,669,0.04,Advanced,No,3,2,No,4
42571,39047,29088,0.41,Advanced,No,5,2,Yes,6
42572,13582,12822,0.24,Basic,Yes,1,4,Yes,7
42573,44867,3531,0.66,Basic,No,4,4,Yes,8
42574,9460,18468,0.94,Intermediate,No,4,2,No,6
42575,47675,42188,0.75,Basic,No,0,3,Yes,10
42576,5825,47461,0.68,Intermediate,No,6,4,Yes,4
42577,8096,13051,0.59,Intermediate,Yes,4,4,No,8
42578,23918,31626,0.1,Basic,No,7,4,No,5
42579,38458,31732,0.75,Advanced,No,4,2,Yes,2
42580,15734,21944,0.03,Basic,Yes,9,5,Yes,8
42581,39684,2040,0.12,Advanced,Yes,8,3,No,5
42582,44810,28194,0.55,Intermediate,No,10,3,No,9
42583,1726,10896,0.75,Advanced,No,1,3,Yes,7
42584,47543,14770,0.51,Intermediate,Yes,1,1,No,5
42585,24076,46128,0.64,Basic,No,0,4,Yes,7
42586,46504,34174,0.11,Intermediate,Yes,5,4,Yes,9
42587,18328,43167,0.17,Basic,Yes,4,2,No,3
42588,43903,12272,0.42,Basic,No,5,3,Yes,4
42589,10436,23342,0.56,Intermediate,No,6,1,Yes,3
42590,32123,21592,0.7,Advanced,No,9,5,No,2
42591,27433,37562,0.39,Intermediate,Yes,9,5,Yes,2
42592,8348,44098,0.49,Advanced,No,8,2,Yes,2
42593,14971,8449,0.4,Basic,No,5,3,Yes,2
42594,7974,8144,0.33,Intermediate,Yes,10,2,No,4
42595,39122,29663,0.53,Intermediate,Yes,2,4,No,5
42596,11981,1488,0.78,Intermediate,No,0,5,No,10
42597,28041,13249,0.42,Basic,No,3,5,No,10
42598,46048,34416,0.38,Basic,No,9,1,No,9
42599,41184,28476,0.12,Advanced,No,7,2,Yes,8
42600,21676,23342,0.96,Advanced,Yes,0,3,No,4
42601,41522,38621,0.74,Advanced,No,5,2,Yes,6
42602,44935,1403,0.85,Advanced,No,8,5,No,8
42603,11926,14040,0.34,Basic,Yes,3,3,No,9
42604,31550,21199,0.51,Intermediate,No,9,2,No,1
42605,46068,32394,0.98,Basic,No,4,2,No,2
42606,16120,25726,0.34,Intermediate,Yes,7,2,Yes,4
42607,49225,39640,0.65,Basic,Yes,4,5,No,9
42608,19658,3158,0.7,Basic,No,7,1,No,5
42609,48538,9353,0.87,Basic,Yes,10,3,Yes,1
42610,35461,10583,0.79,Basic,Yes,1,3,No,5
42611,10988,46231,0.7,Advanced,No,0,1,No,10
42612,14809,44804,0.09,Advanced,Yes,2,2,No,1
42613,37587,23822,0.9,Basic,Yes,3,3,No,2
42614,14282,27270,0.45,Intermediate,Yes,2,2,Yes,8
42615,2606,2470,0.36,Basic,Yes,7,5,No,1
42616,8453,38863,0.9,Basic,No,8,1,No,10
42617,19780,16786,0.46,Intermediate,No,3,2,Yes,6
42618,13421,17288,0.47,Intermediate,No,3,4,Yes,9
42619,7465,36124,0.57,Advanced,Yes,9,2,No,5
42620,34290,2509,0.6,Basic,No,0,1,Yes,8
42621,17189,12278,0.17,Advanced,No,4,2,No,5
42622,16502,13071,0.4,Advanced,No,5,1,Yes,3
42623,32369,35375,0.69,Advanced,No,9,4,No,9
42624,46519,49279,0.3,Advanced,Yes,7,3,Yes,10
42625,27126,19777,0.58,Intermediate,Yes,7,1,No,8
42626,44504,40135,0.74,Advanced,Yes,1,5,No,3
42627,4347,39949,0.7,Basic,No,5,4,No,2
42628,20242,49969,0.98,Advanced,Yes,6,2,Yes,8
42629,38578,46839,0.67,Intermediate,No,9,3,Yes,10
42630,29947,37427,0.41,Advanced,No,8,1,No,6
42631,7032,1349,0.46,Intermediate,Yes,10,2,Yes,4
42632,16070,1356,0.51,Basic,No,5,2,Yes,5
42633,26291,25582,0.36,Intermediate,Yes,6,4,Yes,3
42634,34680,34029,0.08,Intermediate,Yes,10,3,Yes,9
42635,3511,46170,0.52,Basic,Yes,5,5,Yes,3
42636,24026,2761,0.3,Advanced,Yes,4,5,Yes,5
42637,12802,12066,0.98,Intermediate,Yes,9,1,No,1
42638,9422,47363,0.98,Basic,No,5,4,No,7
42639,43020,18107,0.05,Advanced,No,6,1,Yes,3
42640,49804,19445,0.52,Advanced,No,6,3,No,2
42641,32633,15079,0.85,Advanced,No,10,5,Yes,10
42642,10307,17112,0.1,Advanced,No,5,5,No,6
42643,28277,46523,0.16,Advanced,Yes,6,1,No,8
42644,26847,42509,0.62,Basic,No,4,3,Yes,10
42645,20085,5683,0.18,Intermediate,Yes,3,2,No,9
42646,4911,15234,0.26,Advanced,Yes,3,3,No,5
42647,19193,42557,0.29,Intermediate,Yes,4,5,Yes,9
42648,48281,33648,0.28,Advanced,Yes,3,5,No,4
42649,20573,41022,0.04,Basic,Yes,4,2,Yes,2
42650,33392,24590,0.06,Intermediate,No,2,4,No,10
42651,32162,7917,0.12,Intermediate,No,7,3,No,9
42652,2134,37015,0.14,Basic,Yes,7,3,No,1
42653,3774,42789,0.15,Intermediate,Yes,6,1,Yes,8
42654,23893,10595,0.03,Intermediate,No,6,1,No,2
42655,17475,3882,0.74,Basic,Yes,7,4,No,3
42656,38741,7315,0.24,Advanced,No,3,3,No,3
42657,29973,9289,0.43,Intermediate,Yes,4,2,No,8
42658,39643,25498,0.37,Intermediate,Yes,9,3,No,8
42659,14442,15323,0.15,Advanced,Yes,10,5,No,8
42660,9478,13398,0.95,Intermediate,Yes,4,2,No,9
42661,30935,30917,0.21,Advanced,Yes,3,2,Yes,3
42662,35957,44085,0.48,Intermediate,No,3,5,Yes,6
42663,49953,5021,0.09,Advanced,No,1,2,Yes,4
42664,12809,9283,0.22,Intermediate,No,10,3,Yes,9
42665,6840,14221,0.31,Advanced,No,8,3,No,7
42666,44016,5918,0.8,Basic,Yes,3,4,Yes,3
42667,49549,27438,0.09,Advanced,Yes,9,4,No,1
42668,33984,12735,0.41,Basic,Yes,2,5,No,6
42669,39218,44757,0.65,Intermediate,Yes,3,4,No,6
42670,25951,42275,0.9,Advanced,No,4,4,Yes,2
42671,20730,12371,0.65,Advanced,Yes,9,3,No,4
42672,31732,15511,0.16,Basic,Yes,10,1,Yes,8
42673,25043,9820,0.25,Intermediate,Yes,10,3,No,10
42674,49739,39802,0.09,Basic,No,1,1,Yes,9
42675,37100,14571,0.44,Basic,No,5,2,No,9
42676,2174,48493,0.11,Intermediate,No,2,2,No,5
42677,23384,16307,0.77,Intermediate,Yes,3,4,No,8
42678,11039,28568,0.63,Intermediate,No,5,1,No,9
42679,15089,36002,0.49,Advanced,Yes,5,3,No,6
42680,13797,18438,0.5,Advanced,Yes,2,5,No,1
42681,24756,8199,0.35,Advanced,Yes,9,3,No,5
42682,34021,15016,0.06,Advanced,Yes,9,4,No,3
42683,24801,47497,0.76,Intermediate,Yes,6,4,No,7
42684,6104,33650,0.18,Intermediate,Yes,3,2,No,10
42685,46489,10549,0.63,Advanced,No,6,5,No,5
42686,2252,46842,0.25,Intermediate,No,8,3,Yes,1
42687,29994,10869,0.9,Basic,No,2,4,Yes,6
42688,40902,48720,0.18,Intermediate,No,6,3,No,5
42689,30986,25329,0.77,Intermediate,No,0,1,No,8
42690,46491,8478,0.06,Basic,Yes,3,5,No,6
42691,21706,43264,0.33,Advanced,Yes,5,5,No,4
42692,42479,23335,0.54,Intermediate,No,8,4,No,8
42693,10501,35348,0.73,Intermediate,No,9,1,No,2
42694,3702,26844,0.91,Advanced,Yes,8,1,Yes,2
42695,1606,4445,0.22,Advanced,No,1,5,No,8
42696,21735,9933,0.53,Intermediate,Yes,7,3,Yes,1
42697,172,32918,0.41,Basic,Yes,5,2,No,3
42698,44492,380,0.76,Intermediate,No,5,5,No,8
42699,48669,17041,0.3,Intermediate,Yes,0,1,No,2
42700,16374,42022,0.75,Intermediate,Yes,7,4,No,5
42701,1286,33090,0.13,Intermediate,Yes,6,2,No,1
42702,42952,29346,0.66,Advanced,Yes,5,1,No,10
42703,2893,1901,0.69,Intermediate,Yes,7,2,No,4
42704,22192,10363,0.52,Intermediate,No,0,3,No,4
42705,19247,43181,0.94,Basic,No,8,1,Yes,1
42706,9922,1903,0.24,Advanced,No,4,3,No,6
42707,22767,46873,0.92,Basic,No,10,2,Yes,7
42708,1433,39669,0.27,Basic,Yes,5,2,Yes,5
42709,7589,19904,0.18,Advanced,No,10,3,Yes,4
42710,49878,5392,0.13,Intermediate,Yes,8,4,Yes,8
42711,5266,17724,0.6,Basic,No,8,1,Yes,6
42712,13065,25817,0.56,Advanced,No,4,1,Yes,4
42713,1506,31162,0.75,Basic,No,9,4,No,1
