certification_id,certification_name,provider,related_skill_id,difficulty_level,average_cost,duration_months,global_recognition_score,renewal_required,validity_years
45660,TensorFlow Developer,ProviderX,724,Advanced,289,8,0.57,Yes,2
45661,Oracle Java SE,ProviderX,295,Intermediate,330,3,0.67,Yes,4
45662,Azure Administrator,ProviderX,825,Advanced,372,1,0.6,Yes,2
45663,TensorFlow Developer,ProviderX,56,Beginner,162,8,0.52,No,1
45664,Azure Administrator,ProviderX,986,Beginner,157,9,0.37,Yes,5
45665,Oracle Java SE,ProviderX,836,Beginner,433,6,0.15,No,5
45666,Azure Administrator,ProviderX,19,Intermediate,255,4,0.74,No,1
45667,TensorFlow Developer,ProviderX,558,Beginner,435,5,0.94,Yes,1
45668,Google Cloud Engineer,ProviderX,436,Intermediate,283,7,0.32,No,4
45669,AWS Solutions Architect,ProviderX,770,Intermediate,76,9,0.39,Yes,5
45670,TensorFlow Developer,ProviderX,392,Intermediate,171,7,0.69,Yes,1
45671,Azure Administrator,ProviderX,92,Intermediate,452,6,0.18,No,3
45672,AWS Solutions Architect,ProviderX,125,Advanced,480,1,0.43,Yes,1
45673,TensorFlow Developer,ProviderX,631,Intermediate,269,6,0.59,No,4
45674,Google Cloud Engineer,ProviderX,229,Intermediate,302,4,0.61,No,5
45675,TensorFlow Developer,ProviderX,196,Intermediate,476,12,0.11,Yes,2
45676,Google Cloud Engineer,ProviderX,835,Intermediate,421,1,0.78,No,1
45677,AWS Solutions Architect,ProviderX,144,Intermediate,283,5,0.11,Yes,4
45678,Google Cloud Engineer,ProviderX,868,Beginner,368,10,0.11,No,4
45679,Google Cloud Engineer,ProviderX,325,Intermediate,265,8,0.79,Yes,3
45680,Google Cloud Engineer,ProviderX,985,Advanced,214,10,0.66,Yes,3
45681,Oracle Java SE,ProviderX,127,Advanced,130,10,0.63,No,2
45682,Google Cloud Engineer,ProviderX,689,Advanced,268,1,0.3,No,2
45683,TensorFlow Developer,ProviderX,224,Beginner,465,5,0.44,Yes,1
45684,AWS Solutions Architect,ProviderX,936,Intermediate,348,9,0.23,No,5
45685,AWS Solutions Architect,ProviderX,306,Advanced,287,2,0.03,Yes,5
45686,Azure Administrator,ProviderX,468,Intermediate,239,12,0.69,No,3
45687,Oracle Java SE,ProviderX,269,Advanced,432,6,0.73,Yes,4
45688,AWS Solutions Architect,ProviderX,678,Intermediate,165,2,0.86,No,4
45689,Google Cloud Engineer,ProviderX,981,Beginner,417,5,0.14,Yes,2
45690,Oracle Java SE,ProviderX,683,Advanced,115,8,0.86,No,3
45691,TensorFlow Developer,ProviderX,991,Beginner,61,10,0.27,No,2
45692,AWS Solutions Architect,ProviderX,176,Advanced,155,8,0.2,Yes,3
45693,Azure Administrator,ProviderX,303,Beginner,494,2,0.39,No,2
45694,Google Cloud Engineer,ProviderX,415,Intermediate,246,3,0.71,No,2
45695,TensorFlow Developer,ProviderX,644,Beginner,360,4,0.67,No,3
45696,TensorFlow Developer,ProviderX,244,Advanced,380,12,0.34,No,1
45697,TensorFlow Developer,ProviderX,27,Intermediate,474,5,0.63,Yes,2
45698,Azure Administrator,ProviderX,709,Advanced,193,12,0.73,Yes,5
45699,TensorFlow Developer,ProviderX,320,Advanced,331,11,0.62,Yes,5
45700,Azure Administrator,ProviderX,563,Beginner,468,3,0.05,No,3
45701,Google Cloud Engineer,ProviderX,656,Intermediate,134,1,0.02,No,3
45702,TensorFlow Developer,ProviderX,289,Beginner,221,9,0.09,No,3
45703,TensorFlow Developer,ProviderX,854,Intermediate,78,4,0.49,Yes,1
45704,TensorFlow Developer,ProviderX,755,Beginner,452,7,0.53,No,4
45705,AWS Solutions Architect,ProviderX,923,Intermediate,387,5,0.32,Yes,5
45706,Oracle Java SE,ProviderX,520,Advanced,471,7,0.46,No,4
45707,Azure Administrator,ProviderX,451,Advanced,121,10,0.5,Yes,2
45708,Oracle Java SE,ProviderX,538,Advanced,472,7,0.68,Yes,4
45709,Oracle Java SE,ProviderX,425,Beginner,112,2,0.22,Yes,4
45710,Google Cloud Engineer,ProviderX,636,Beginner,288,10,0.52,No,4
45711,Google Cloud Engineer,ProviderX,19,Intermediate,368,6,0.32,Yes,1
45712,TensorFlow Developer,ProviderX,744,Advanced,430,2,0.43,Yes,2
45713,Azure Administrator,ProviderX,133,Advanced,136,5,0.55,Yes,5
45714,TensorFlow Developer,ProviderX,294,Advanced,416,8,0.43,Yes,2
45715,AWS Solutions Architect,ProviderX,305,Advanced,376,12,0.7,No,5
45716,Oracle Java SE,ProviderX,244,Intermediate,206,4,0.19,No,2
45717,Azure Administrator,ProviderX,625,Beginner,498,12,0.69,Yes,1
45718,TensorFlow Developer,ProviderX,126,Advanced,381,2,0.11,No,5
45719,Google Cloud Engineer,ProviderX,547,Advanced,230,3,0.26,No,3
45720,TensorFlow Developer,ProviderX,585,Advanced,304,4,0.7,No,5
45721,TensorFlow Developer,ProviderX,746,Intermediate,260,12,0.54,Yes,4
45722,Oracle Java SE,ProviderX,558,Advanced,436,2,0.53,Yes,4
45723,TensorFlow Developer,ProviderX,217,Intermediate,267,2,0.15,Yes,5
45724,Azure Administrator,ProviderX,880,Advanced,113,7,0.21,Yes,1
45725,Oracle Java SE,ProviderX,819,Advanced,197,2,0.05,Yes,3
45726,Azure Administrator,ProviderX,797,Beginner,353,1,0.55,Yes,1
45727,AWS Solutions Architect,ProviderX,531,Advanced,452,11,0.48,No,2
45728,Google Cloud Engineer,ProviderX,988,Beginner,244,5,0.25,Yes,2
45729,AWS Solutions Architect,ProviderX,579,Beginner,198,5,0.58,Yes,1
45730,TensorFlow Developer,ProviderX,193,Intermediate,498,11,0.03,No,2
45731,AWS Solutions Architect,ProviderX,750,Beginner,114,4,0.47,Yes,3
45732,Oracle Java SE,ProviderX,724,Intermediate,214,12,0.99,No,5
45733,TensorFlow Developer,ProviderX,872,Advanced,165,2,0.06,Yes,1
45734,Azure Administrator,ProviderX,429,Advanced,344,8,0.69,Yes,1
45735,Oracle Java SE,ProviderX,756,Beginner,304,3,0.7,No,2
45736,TensorFlow Developer,ProviderX,158,Beginner,270,10,0.45,Yes,1
45737,Oracle Java SE,ProviderX,927,Beginner,172,2,0.12,No,3
45738,Oracle Java SE,ProviderX,85,Beginner,304,10,0.2,Yes,1
45739,AWS Solutions Architect,ProviderX,877,Beginner,452,10,0.93,Yes,2
45740,TensorFlow Developer,ProviderX,325,Beginner,260,3,0.07,Yes,2
45741,AWS Solutions Architect,ProviderX,284,Beginner,316,7,0.81,No,1
45742,Azure Administrator,ProviderX,513,Intermediate,454,12,0.0,Yes,2
45743,Azure Administrator,ProviderX,428,Intermediate,401,5,0.15,No,5
45744,AWS Solutions Architect,ProviderX,54,Beginner,494,6,0.66,No,1
45745,Oracle Java SE,ProviderX,1000,Intermediate,271,9,0.31,Yes,4
45746,AWS Solutions Architect,ProviderX,992,Intermediate,116,8,0.52,No,1
45747,TensorFlow Developer,ProviderX,955,Intermediate,53,12,0.47,Yes,1
45748,AWS Solutions Architect,ProviderX,469,Intermediate,59,11,0.51,Yes,3
45749,Google Cloud Engineer,ProviderX,678,Beginner,346,9,0.32,No,3
45750,Azure Administrator,ProviderX,329,Advanced,389,11,0.76,Yes,5
45751,Google Cloud Engineer,ProviderX,84,Beginner,261,3,0.19,No,3
45752,Oracle Java SE,ProviderX,777,Advanced,284,10,0.69,No,5
45753,Google Cloud Engineer,ProviderX,552,Intermediate,398,3,0.99,Yes,2
45754,Oracle Java SE,ProviderX,346,Advanced,125,1,0.09,No,1
45755,Azure Administrator,ProviderX,849,Intermediate,284,7,0.34,Yes,3
45756,Google Cloud Engineer,ProviderX,320,Advanced,264,10,0.82,Yes,2
45757,Oracle Java SE,ProviderX,352,Intermediate,175,8,0.14,No,4
45758,Azure Administrator,ProviderX,692,Advanced,400,8,0.93,Yes,2
45759,AWS Solutions Architect,ProviderX,279,Advanced,382,12,0.39,No,1
45760,Azure Administrator,ProviderX,748,Beginner,92,11,0.16,Yes,4
45761,AWS Solutions Architect,ProviderX,662,Advanced,406,5,0.02,Yes,3
45762,Oracle Java SE,ProviderX,261,Beginner,241,11,0.53,Yes,4
45763,Azure Administrator,ProviderX,833,Intermediate,424,7,0.72,No,1
45764,TensorFlow Developer,ProviderX,666,Beginner,115,10,0.53,No,5
45765,AWS Solutions Architect,ProviderX,170,Beginner,315,5,0.15,Yes,1
45766,TensorFlow Developer,ProviderX,192,Beginner,338,6,0.83,No,2
45767,Google Cloud Engineer,ProviderX,696,Advanced,137,1,0.16,Yes,4
45768,Oracle Java SE,ProviderX,443,Beginner,184,2,0.34,No,1
45769,Oracle Java SE,ProviderX,337,Beginner,58,11,0.89,No,4
45770,TensorFlow Developer,ProviderX,882,Intermediate,225,10,0.04,Yes,2
45771,TensorFlow Developer,ProviderX,635,Advanced,200,9,0.01,No,3
45772,Google Cloud Engineer,ProviderX,603,Beginner,206,10,0.16,Yes,2
45773,Google Cloud Engineer,ProviderX,201,Intermediate,491,12,0.89,No,1
45774,Azure Administrator,ProviderX,966,Intermediate,190,5,0.23,No,1
45775,Azure Administrator,ProviderX,42,Advanced,123,10,0.84,Yes,4
45776,Google Cloud Engineer,ProviderX,397,Intermediate,229,1,0.19,Yes,2
45777,Google Cloud Engineer,ProviderX,623,Intermediate,361,12,0.13,No,2
45778,AWS Solutions Architect,ProviderX,992,Advanced,132,10,0.74,No,3
45779,Azure Administrator,ProviderX,840,Beginner,91,9,0.12,No,1
45780,Azure Administrator,ProviderX,173,Advanced,287,5,0.07,Yes,2
45781,Google Cloud Engineer,ProviderX,318,Beginner,62,5,0.7,No,1
45782,Azure Administrator,ProviderX,500,Intermediate,355,11,0.82,No,2
45783,Google Cloud Engineer,ProviderX,874,Beginner,124,10,0.08,Yes,4
45784,Azure Administrator,ProviderX,621,Advanced,72,5,0.91,No,3
45785,Google Cloud Engineer,ProviderX,45,Intermediate,453,2,0.54,Yes,5
45786,Azure Administrator,ProviderX,980,Intermediate,81,3,0.33,Yes,2
45787,Azure Administrator,ProviderX,89,Intermediate,72,3,0.45,No,4
45788,TensorFlow Developer,ProviderX,11,Beginner,170,6,0.72,Yes,4
45789,Azure Administrator,ProviderX,199,Advanced,182,10,0.1,Yes,1
45790,Azure Administrator,ProviderX,814,Intermediate,348,4,0.58,No,4
45791,TensorFlow Developer,ProviderX,165,Advanced,392,12,0.97,No,2
45792,AWS Solutions Architect,ProviderX,93,Advanced,425,2,0.4,No,4
45793,Google Cloud Engineer,ProviderX,930,Intermediate,244,4,0.4,Yes,3
45794,TensorFlow Developer,ProviderX,781,Intermediate,426,1,0.83,Yes,4
45795,TensorFlow Developer,ProviderX,809,Beginner,87,7,0.63,No,4
45796,Azure Administrator,ProviderX,205,Advanced,117,12,0.91,Yes,3
45797,TensorFlow Developer,ProviderX,789,Intermediate,264,8,0.91,Yes,4
45798,AWS Solutions Architect,ProviderX,894,Beginner,154,3,0.87,No,3
45799,Azure Administrator,ProviderX,7,Intermediate,168,12,0.29,No,3
45800,Oracle Java SE,ProviderX,39,Beginner,191,11,0.02,No,1
45801,TensorFlow Developer,ProviderX,119,Advanced,113,3,0.7,Yes,4
45802,Oracle Java SE,ProviderX,270,Beginner,99,12,0.04,No,3
45803,TensorFlow Developer,ProviderX,509,Intermediate,435,8,0.98,Yes,1
45804,Oracle Java SE,ProviderX,818,Advanced,366,6,0.91,No,2
45805,Google Cloud Engineer,ProviderX,96,Beginner,188,12,0.75,No,5
45806,Azure Administrator,ProviderX,382,Beginner,481,3,0.54,Yes,1
45807,Google Cloud Engineer,ProviderX,827,Beginner,187,2,0.82,No,5
45808,Oracle Java SE,ProviderX,180,Intermediate,232,10,0.47,No,3
45809,TensorFlow Developer,ProviderX,921,Intermediate,126,5,0.73,No,2
45810,Oracle Java SE,ProviderX,868,Beginner,417,6,0.52,No,3
45811,Azure Administrator,ProviderX,83,Beginner,205,1,0.74,Yes,1
45812,Azure Administrator,ProviderX,442,Intermediate,86,9,0.72,No,1
45813,TensorFlow Developer,ProviderX,46,Advanced,271,12,0.43,No,1
45814,Oracle Java SE,ProviderX,153,Advanced,154,1,0.58,No,3
45815,Google Cloud Engineer,ProviderX,409,Beginner,279,12,0.29,No,4
45816,Azure Administrator,ProviderX,964,Intermediate,496,9,0.95,No,1
45817,Azure Administrator,ProviderX,828,Advanced,106,7,0.63,No,4
45818,AWS Solutions Architect,ProviderX,403,Advanced,404,9,0.12,Yes,4
45819,Google Cloud Engineer,ProviderX,569,Advanced,189,2,0.71,Yes,5
45820,AWS Solutions Architect,ProviderX,862,Intermediate,160,3,0.92,No,1
45821,Azure Administrator,ProviderX,725,Advanced,162,3,0.79,Yes,4
45822,Google Cloud Engineer,ProviderX,941,Beginner,453,11,0.13,Yes,5
45823,AWS Solutions Architect,ProviderX,516,Beginner,313,10,0.78,Yes,4
45824,Oracle Java SE,ProviderX,428,Advanced,116,12,0.55,Yes,1
45825,Google Cloud Engineer,ProviderX,518,Intermediate,223,7,0.24,Yes,2
45826,Google Cloud Engineer,ProviderX,357,Beginner,412,4,0.92,Yes,1
45827,Google Cloud Engineer,ProviderX,826,Beginner,295,10,0.52,Yes,5
45828,AWS Solutions Architect,ProviderX,157,Beginner,430,8,0.88,Yes,3
45829,Oracle Java SE,ProviderX,113,Beginner,195,2,0.59,Yes,4
45830,Oracle Java SE,ProviderX,7,Beginner,331,3,0.96,Yes,2
45831,TensorFlow Developer,ProviderX,913,Intermediate,370,1,0.05,No,2
45832,Azure Administrator,ProviderX,244,Advanced,290,3,0.71,Yes,5
45833,Oracle Java SE,ProviderX,863,Intermediate,483,10,0.34,Yes,4
45834,Azure Administrator,ProviderX,307,Beginner,463,2,0.22,No,5
45835,Google Cloud Engineer,ProviderX,726,Advanced,337,4,0.28,No,1
45836,Google Cloud Engineer,ProviderX,722,Intermediate,473,1,0.44,No,3
45837,TensorFlow Developer,ProviderX,277,Intermediate,447,6,0.26,No,5
45838,Azure Administrator,ProviderX,60,Beginner,443,4,0.65,Yes,5
45839,Google Cloud Engineer,ProviderX,777,Advanced,313,11,0.56,No,5
45840,Azure Administrator,ProviderX,486,Intermediate,253,3,0.25,Yes,4
45841,Google Cloud Engineer,ProviderX,898,Beginner,217,5,0.34,Yes,2
45842,TensorFlow Developer,ProviderX,425,Intermediate,60,6,0.51,Yes,1
45843,Oracle Java SE,ProviderX,683,Advanced,374,9,0.29,Yes,2
45844,Google Cloud Engineer,ProviderX,271,Intermediate,242,8,0.06,No,4
45845,Google Cloud Engineer,ProviderX,724,Beginner,367,3,0.62,Yes,5
45846,Azure Administrator,ProviderX,25,Advanced,250,3,0.38,Yes,1
45847,Azure Administrator,ProviderX,849,Beginner,442,1,0.07,No,3
45848,Google Cloud Engineer,ProviderX,289,Beginner,410,8,0.08,No,1
45849,TensorFlow Developer,ProviderX,198,Beginner,143,11,0.4,No,2
45850,AWS Solutions Architect,ProviderX,397,Beginner,307,9,0.31,No,4
45851,Oracle Java SE,ProviderX,715,Intermediate,450,7,0.02,No,5
45852,TensorFlow Developer,ProviderX,214,Advanced,360,4,0.79,Yes,1
45853,TensorFlow Developer,ProviderX,256,Intermediate,441,3,0.8,No,4
45854,TensorFlow Developer,ProviderX,251,Advanced,138,12,0.07,Yes,3
45855,Azure Administrator,ProviderX,473,Intermediate,184,4,0.61,Yes,5
45856,TensorFlow Developer,ProviderX,393,Advanced,274,11,0.84,Yes,1
45857,Azure Administrator,ProviderX,510,Beginner,323,8,0.84,Yes,2
45858,Azure Administrator,ProviderX,757,Beginner,165,7,0.16,Yes,3
45859,Azure Administrator,ProviderX,537,Beginner,446,3,0.9,No,5
45860,Azure Administrator,ProviderX,132,Advanced,364,3,0.41,No,3
45861,TensorFlow Developer,ProviderX,254,Beginner,286,12,0.42,Yes,4
45862,Oracle Java SE,ProviderX,957,Beginner,417,7,0.64,No,5
45863,Google Cloud Engineer,ProviderX,289,Beginner,229,2,0.92,No,3
45864,AWS Solutions Architect,ProviderX,326,Advanced,394,5,0.06,Yes,2
45865,Oracle Java SE,ProviderX,400,Beginner,271,5,0.49,Yes,4
45866,AWS Solutions Architect,ProviderX,966,Intermediate,278,1,0.3,No,1
45867,Google Cloud Engineer,ProviderX,24,Beginner,319,5,0.8,No,1
45868,Google Cloud Engineer,ProviderX,265,Intermediate,298,3,0.49,Yes,4
45869,TensorFlow Developer,ProviderX,451,Advanced,284,12,0.63,Yes,5
45870,Google Cloud Engineer,ProviderX,570,Intermediate,450,6,0.14,Yes,2
45871,Azure Administrator,ProviderX,208,Advanced,488,6,0.73,Yes,3
45872,TensorFlow Developer,ProviderX,992,Advanced,333,3,0.47,Yes,5
45873,AWS Solutions Architect,ProviderX,768,Beginner,314,12,0.71,Yes,3
45874,Azure Administrator,ProviderX,434,Beginner,63,7,0.66,Yes,1
45875,TensorFlow Developer,ProviderX,534,Advanced,233,12,0.36,Yes,2
45876,AWS Solutions Architect,ProviderX,996,Intermediate,277,7,0.07,Yes,4
45877,Google Cloud Engineer,ProviderX,0,Beginner,151,1,0.52,No,5
45878,AWS Solutions Architect,ProviderX,996,Advanced,225,6,0.91,Yes,1
45879,Oracle Java SE,ProviderX,924,Beginner,267,3,0.32,No,1
45880,Azure Administrator,ProviderX,518,Intermediate,309,2,0.73,Yes,1
45881,Google Cloud Engineer,ProviderX,900,Beginner,332,8,0.33,No,1
45882,TensorFlow Developer,ProviderX,794,Intermediate,253,6,0.31,Yes,3
45883,Oracle Java SE,ProviderX,959,Advanced,362,4,0.23,No,2
45884,TensorFlow Developer,ProviderX,22,Beginner,313,9,0.68,No,4
45885,AWS Solutions Architect,ProviderX,388,Intermediate,335,8,0.83,No,3
45886,Azure Administrator,ProviderX,173,Advanced,422,10,0.65,Yes,4
45887,Oracle Java SE,ProviderX,243,Beginner,137,10,0.29,No,5
45888,Azure Administrator,ProviderX,665,Intermediate,336,8,0.96,Yes,4
45889,Google Cloud Engineer,ProviderX,561,Advanced,333,9,0.08,No,3
45890,Azure Administrator,ProviderX,751,Beginner,452,9,0.07,Yes,5
45891,Google Cloud Engineer,ProviderX,383,Beginner,96,11,0.98,Yes,4
45892,TensorFlow Developer,ProviderX,302,Beginner,264,4,0.76,No,1
45893,TensorFlow Developer,ProviderX,633,Intermediate,251,3,0.97,No,2
45894,AWS Solutions Architect,ProviderX,191,Beginner,405,3,0.59,Yes,1
45895,Azure Administrator,ProviderX,907,Beginner,131,4,0.18,Yes,1
45896,AWS Solutions Architect,ProviderX,277,Beginner,280,10,0.5,No,4
45897,AWS Solutions Architect,ProviderX,600,Advanced,126,3,0.07,No,4
45898,Google Cloud Engineer,ProviderX,799,Beginner,243,1,0.91,No,1
45899,TensorFlow Developer,ProviderX,136,Intermediate,55,12,0.16,No,1
45900,AWS Solutions Architect,ProviderX,489,Advanced,214,11,0.71,No,3
45901,TensorFlow Developer,ProviderX,340,Beginner,426,12,0.88,No,2
45902,Google Cloud Engineer,ProviderX,325,Intermediate,480,8,0.52,Yes,2
45903,Azure Administrator,ProviderX,400,Beginner,194,12,0.31,No,4
45904,AWS Solutions Architect,ProviderX,787,Intermediate,206,8,0.1,Yes,5
45905,Oracle Java SE,ProviderX,214,Advanced,493,4,0.41,No,3
45906,AWS Solutions Architect,ProviderX,970,Beginner,490,11,0.4,No,1
45907,TensorFlow Developer,ProviderX,40,Beginner,467,9,0.21,No,1
45908,Oracle Java SE,ProviderX,56,Intermediate,132,4,0.05,No,3
45909,AWS Solutions Architect,ProviderX,416,Intermediate,266,3,0.17,No,4
45910,Google Cloud Engineer,ProviderX,306,Beginner,154,7,0.29,No,5
45911,Azure Administrator,ProviderX,604,Beginner,225,10,0.59,Yes,4
45912,Oracle Java SE,ProviderX,180,Beginner,372,7,0.5,No,4
45913,TensorFlow Developer,ProviderX,449,Advanced,193,9,0.98,No,1
45914,TensorFlow Developer,ProviderX,492,Beginner,470,12,0.99,Yes,1
45915,Oracle Java SE,ProviderX,637,Intermediate,482,11,0.13,No,1
45916,Azure Administrator,ProviderX,513,Intermediate,184,5,0.55,Yes,5
45917,TensorFlow Developer,ProviderX,959,Intermediate,376,1,0.74,No,4
45918,Google Cloud Engineer,ProviderX,664,Intermediate,94,12,0.08,No,4
45919,Google Cloud Engineer,ProviderX,365,Beginner,317,9,0.2,No,5
45920,Google Cloud Engineer,ProviderX,416,Beginner,189,2,0.39,Yes,4
45921,Google Cloud Engineer,ProviderX,56,Beginner,229,1,0.83,No,3
45922,Oracle Java SE,ProviderX,773,Advanced,173,2,0.12,No,2
45923,Google Cloud Engineer,ProviderX,188,Advanced,271,12,0.67,Yes,3
45924,TensorFlow Developer,ProviderX,585,Intermediate,85,1,0.6,No,5
45925,TensorFlow Developer,ProviderX,415,Advanced,496,3,0.11,No,5
45926,Oracle Java SE,ProviderX,624,Intermediate,183,8,0.58,Yes,5
45927,TensorFlow Developer,ProviderX,816,Beginner,483,4,0.13,No,4
45928,Google Cloud Engineer,ProviderX,984,Intermediate,142,6,0.78,No,1
45929,AWS Solutions Architect,ProviderX,871,Beginner,192,3,0.86,No,2
45930,Azure Administrator,ProviderX,583,Advanced,406,2,0.21,Yes,5
45931,Azure Administrator,ProviderX,823,Beginner,384,3,0.9,No,3
45932,AWS Solutions Architect,ProviderX,124,Intermediate,242,8,0.17,Yes,3
45933,Oracle Java SE,ProviderX,416,Advanced,346,5,0.23,Yes,5
45934,Azure Administrator,ProviderX,897,Advanced,347,6,0.97,Yes,4
45935,TensorFlow Developer,ProviderX,964,Intermediate,57,7,0.74,Yes,4
45936,AWS Solutions Architect,ProviderX,954,Beginner,115,9,0.91,No,4
45937,AWS Solutions Architect,ProviderX,231,Intermediate,338,12,0.74,Yes,4
45938,Oracle Java SE,ProviderX,224,Intermediate,64,2,0.06,Yes,4
45939,Google Cloud Engineer,ProviderX,87,Intermediate,172,10,0.5,Yes,5
45940,Oracle Java SE,ProviderX,311,Intermediate,69,3,0.41,Yes,2
45941,Oracle Java SE,ProviderX,111,Advanced,284,8,0.34,No,2
45942,AWS Solutions Architect,ProviderX,644,Beginner,394,7,0.89,Yes,3
45943,Azure Administrator,ProviderX,412,Beginner,94,7,0.23,Yes,5
45944,Google Cloud Engineer,ProviderX,632,Advanced,101,8,0.75,Yes,2
45945,TensorFlow Developer,ProviderX,716,Beginner,315,4,0.03,No,1
45946,Google Cloud Engineer,ProviderX,826,Intermediate,143,6,0.66,Yes,4
45947,Google Cloud Engineer,ProviderX,446,Beginner,87,6,0.92,No,3
45948,Azure Administrator,ProviderX,397,Intermediate,349,11,0.1,Yes,2
45949,Oracle Java SE,ProviderX,880,Advanced,198,10,0.57,No,5
45950,TensorFlow Developer,ProviderX,415,Advanced,108,5,0.1,No,5
45951,AWS Solutions Architect,ProviderX,645,Beginner,236,2,0.55,No,2
45952,Oracle Java SE,ProviderX,926,Advanced,63,8,0.8,No,4
45953,Azure Administrator,ProviderX,809,Intermediate,439,3,0.98,No,4
45954,Oracle Java SE,ProviderX,385,Intermediate,167,6,0.82,No,4
45955,Azure Administrator,ProviderX,400,Advanced,82,10,0.36,No,2
45956,Google Cloud Engineer,ProviderX,970,Intermediate,149,8,0.36,No,5
45957,TensorFlow Developer,ProviderX,67,Intermediate,300,9,0.03,Yes,3
45958,Google Cloud Engineer,ProviderX,219,Intermediate,75,6,0.99,No,2
45959,Azure Administrator,ProviderX,40,Intermediate,309,8,0.07,Yes,3
45960,Oracle Java SE,ProviderX,584,Advanced,271,1,0.67,Yes,3
45961,TensorFlow Developer,ProviderX,52,Beginner,394,10,0.15,No,2
45962,Oracle Java SE,ProviderX,477,Beginner,239,10,0.36,Yes,3
45963,TensorFlow Developer,ProviderX,458,Intermediate,279,11,0.98,No,5
45964,Oracle Java SE,ProviderX,658,Beginner,65,12,0.39,No,4
45965,AWS Solutions Architect,ProviderX,731,Intermediate,487,12,0.82,No,4
45966,AWS Solutions Architect,ProviderX,887,Beginner,412,7,0.33,No,4
45967,Google Cloud Engineer,ProviderX,437,Intermediate,242,1,0.27,No,2
45968,Google Cloud Engineer,ProviderX,230,Advanced,274,2,0.65,Yes,3
45969,TensorFlow Developer,ProviderX,252,Intermediate,418,6,0.6,Yes,5
45970,TensorFlow Developer,ProviderX,291,Intermediate,340,7,0.45,No,4
45971,Azure Administrator,ProviderX,486,Beginner,235,4,0.44,Yes,5
45972,Azure Administrator,ProviderX,321,Beginner,218,7,0.04,No,5
