config_id,role_id,skill_weight,experience_weight,keyword_weight,structure_weight,soft_skill_weight,industry_alignment_weight,version,last_updated
48660,130,0.27,0.61,0.98,0.56,0.43,0.53,v1,2026-02-19
48661,413,0.95,0.76,0.43,0.88,0.36,0.0,v1,2026-02-19
48662,789,0.65,0.46,0.38,0.96,0.39,0.13,v1,2026-02-19
48663,834,0.02,0.19,0.82,0.09,0.12,0.03,v1,2026-02-19
48664,885,0.74,0.5,0.41,0.87,0.64,0.2,v1,2026-02-19
48665,433,0.02,0.73,0.66,0.15,0.87,0.62,v1,2026-02-19
48666,476,0.66,0.9,0.46,0.76,0.71,0.57,v1,2026-02-19
48667,470,0.41,0.8,0.06,0.65,0.98,0.37,v1,2026-02-19
48668,808,0.37,0.04,0.4,0.08,0.29,0.24,v1,2026-02-19
48669,211,0.18,0.21,0.16,0.69,0.45,0.18,v1,2026-02-19
48670,426,0.52,0.21,0.95,0.4,0.42,0.75,v1,2026-02-19
48671,68,0.04,0.34,0.09,0.62,0.94,0.93,v1,2026-02-19
48672,508,0.41,0.3,0.55,0.86,0.33,0.41,v1,2026-02-19
48673,692,0.93,0.55,0.24,0.08,0.83,0.33,v1,2026-02-19
48674,886,0.35,0.63,0.29,0.73,0.37,0.65,v1,2026-02-19
48675,523,0.9,0.82,0.91,0.96,0.94,0.41,v1,2026-02-19
48676,628,0.2,0.06,0.4,0.94,0.31,0.27,v1,2026-02-19
48677,481,0.01,0.09,0.39,0.92,0.08,0.73,v1,2026-02-19
48678,144,0.34,0.91,0.06,0.06,0.86,0.32,v1,2026-02-19
48679,16,0.81,0.76,0.99,0.36,0.9,0.99,v1,2026-02-19
48680,877,0.24,0.92,0.73,0.19,0.99,0.71,v1,2026-02-19
48681,764,0.85,0.04,0.66,0.07,0.9,0.06,v1,2026-02-19
48682,6,0.05,0.88,0.85,0.49,0.68,0.16,v1,2026-02-19
48683,886,0.21,0.89,0.22,0.54,0.48,0.79,v1,2026-02-19
48684,707,0.15,0.2,0.15,0.51,0.59,0.23,v1,2026-02-19
48685,574,0.03,0.73,0.65,0.73,0.86,0.45,v1,2026-02-19
48686,164,0.41,0.81,0.4,0.68,0.47,0.81,v1,2026-02-19
48687,579,0.54,0.27,0.56,0.36,0.1,0.47,v1,2026-02-19
48688,164,0.93,0.55,0.7,0.94,0.45,0.72,v1,2026-02-19
48689,463,0.46,0.43,0.46,0.7,0.75,0.82,v1,2026-02-19
48690,230,0.21,0.36,0.83,0.84,0.09,0.2,v1,2026-02-19
48691,306,0.32,0.23,0.79,0.21,0.54,0.29,v1,2026-02-19
48692,189,0.88,0.48,0.67,0.8,0.72,0.85,v1,2026-02-19
48693,369,0.72,0.88,0.3,0.01,0.05,0.51,v1,2026-02-19
48694,257,0.19,0.88,0.43,0.21,0.08,0.63,v1,2026-02-19
48695,113,0.71,0.47,0.46,0.26,0.26,0.3,v1,2026-02-19
48696,353,0.19,0.13,0.76,0.08,0.77,0.96,v1,2026-02-19
48697,370,0.49,0.4,0.64,0.84,0.34,0.11,v1,2026-02-19
48698,512,0.29,0.07,0.82,0.3,0.69,0.57,v1,2026-02-19
48699,226,0.06,0.61,0.04,0.76,0.29,0.82,v1,2026-02-19
48700,650,0.43,0.18,0.59,0.83,0.32,0.13,v1,2026-02-19
48701,342,0.8,0.94,0.69,0.22,0.3,0.01,v1,2026-02-19
48702,797,0.06,0.17,0.56,0.7,0.59,0.86,v1,2026-02-19
48703,105,0.74,0.25,0.72,0.59,0.89,0.99,v1,2026-02-19
48704,702,0.26,0.12,0.32,0.36,0.99,0.9,v1,2026-02-19
48705,319,0.74,0.57,0.32,0.94,0.64,0.83,v1,2026-02-19
48706,8,0.1,0.14,0.73,0.71,0.98,0.42,v1,2026-02-19
48707,964,0.77,0.4,0.58,0.94,0.7,0.12,v1,2026-02-19
48708,549,0.29,0.6,0.55,0.28,0.1,0.96,v1,2026-02-19
48709,23,0.86,0.06,0.09,0.25,0.71,0.79,v1,2026-02-19
48710,948,0.67,0.42,0.44,0.05,0.51,0.3,v1,2026-02-19
48711,448,0.28,0.86,0.87,0.91,0.25,0.87,v1,2026-02-19
48712,285,0.65,0.68,0.19,0.15,0.96,0.67,v1,2026-02-19
48713,95,0.85,0.63,0.73,0.77,0.29,0.4,v1,2026-02-19
48714,79,0.95,0.02,0.79,0.38,0.57,0.15,v1,2026-02-19
48715,124,0.88,0.2,0.09,0.45,0.35,0.13,v1,2026-02-19
48716,640,0.0,0.12,0.79,0.48,0.6,0.06,v1,2026-02-19
48717,368,0.65,0.39,0.08,0.71,0.59,0.48,v1,2026-02-19
48718,658,0.1,0.97,0.8,0.5,0.98,0.49,v1,2026-02-19
48719,909,0.76,0.56,0.97,0.5,0.78,0.82,v1,2026-02-19
48720,511,0.87,0.6,0.05,0.24,0.81,0.55,v1,2026-02-19
48721,987,0.98,0.82,0.41,0.95,0.99,0.71,v1,2026-02-19
48722,604,0.01,0.45,0.53,0.21,0.81,0.05,v1,2026-02-19
48723,297,0.75,0.52,0.02,0.69,0.12,0.18,v1,2026-02-19
48724,93,0.16,0.91,0.23,0.3,0.23,0.08,v1,2026-02-19
48725,608,0.97,0.76,0.37,0.3,0.91,0.75,v1,2026-02-19
48726,597,0.75,0.57,0.03,0.96,0.11,0.13,v1,2026-02-19
48727,20,0.5,0.37,0.68,0.19,0.41,0.77,v1,2026-02-19
48728,466,0.81,0.33,0.86,0.33,0.44,0.01,v1,2026-02-19
48729,34,0.37,0.21,0.63,0.52,0.25,0.09,v1,2026-02-19
48730,890,0.83,0.19,0.08,0.58,0.38,0.2,v1,2026-02-19
48731,973,0.69,0.21,0.85,0.29,0.64,0.51,v1,2026-02-19
48732,910,0.04,0.14,0.94,0.36,0.71,0.8,v1,2026-02-19
48733,236,0.73,0.34,0.54,0.67,0.49,0.69,v1,2026-02-19
48734,247,0.68,0.38,0.55,0.95,0.49,0.29,v1,2026-02-19
48735,553,0.11,0.03,0.08,0.63,0.93,0.72,v1,2026-02-19
48736,223,0.33,0.31,0.61,0.99,0.6,0.32,v1,2026-02-19
48737,907,0.8,0.42,0.44,0.16,0.82,0.52,v1,2026-02-19
48738,903,0.19,0.13,0.7,0.53,0.34,0.35,v1,2026-02-19
48739,201,0.56,0.05,0.73,0.73,0.72,0.08,v1,2026-02-19
48740,696,0.45,0.66,0.48,0.53,0.26,0.81,v1,2026-02-19
48741,742,0.58,0.76,0.72,0.6,0.61,0.11,v1,2026-02-19
48742,384,0.45,0.18,0.05,0.77,0.82,0.68,v1,2026-02-19
48743,581,0.54,0.44,0.17,0.99,0.06,0.47,v1,2026-02-19
48744,317,0.85,0.64,0.85,0.54,0.98,0.15,v1,2026-02-19
48745,507,0.37,0.22,0.55,0.63,0.39,0.69,v1,2026-02-19
48746,609,0.66,0.48,0.95,0.25,0.54,0.32,v1,2026-02-19
48747,711,0.83,0.51,0.01,0.77,0.47,0.19,v1,2026-02-19
48748,295,0.67,0.53,0.71,0.4,0.69,0.76,v1,2026-02-19
48749,596,0.54,0.62,0.8,0.76,0.38,0.33,v1,2026-02-19
48750,874,0.32,0.44,0.22,1.0,0.73,0.34,v1,2026-02-19
48751,360,0.19,0.87,0.89,0.92,0.76,0.14,v1,2026-02-19
48752,230,0.93,0.61,0.17,0.95,0.12,0.28,v1,2026-02-19
48753,139,0.48,0.47,0.99,0.44,0.18,0.57,v1,2026-02-19
48754,274,0.3,0.89,0.36,0.61,0.54,0.31,v1,2026-02-19
48755,506,0.37,0.75,0.9,0.79,0.08,0.9,v1,2026-02-19
48756,78,0.83,0.53,0.96,0.44,0.13,0.57,v1,2026-02-19
48757,550,0.77,0.85,0.38,0.66,0.19,0.73,v1,2026-02-19
48758,366,0.59,0.61,0.83,0.25,0.69,0.43,v1,2026-02-19
48759,859,0.41,0.29,0.17,0.86,0.56,0.39,v1,2026-02-19
48760,40,0.02,0.1,0.9,0.48,0.04,0.24,v1,2026-02-19
48761,425,0.79,0.66,0.1,0.34,0.2,0.8,v1,2026-02-19
48762,203,0.58,0.33,0.43,0.98,0.38,0.11,v1,2026-02-19
48763,440,0.59,0.68,0.72,0.84,0.89,0.8,v1,2026-02-19
48764,923,0.55,0.69,0.22,0.16,0.19,0.23,v1,2026-02-19
48765,917,0.86,0.43,0.79,0.49,0.78,0.61,v1,2026-02-19
48766,210,0.59,0.32,0.38,0.69,0.55,0.92,v1,2026-02-19
48767,833,0.49,0.01,0.34,0.21,0.52,0.44,v1,2026-02-19
48768,772,0.1,0.41,0.49,0.95,0.38,0.78,v1,2026-02-19
48769,687,0.28,0.71,0.55,0.21,0.45,0.25,v1,2026-02-19
48770,626,0.94,0.32,0.95,0.9,0.47,0.05,v1,2026-02-19
48771,20,0.46,0.38,0.81,0.84,0.3,0.72,v1,2026-02-19
48772,985,0.5,0.18,0.24,0.48,0.93,0.43,v1,2026-02-19
48773,394,0.43,0.99,0.87,0.9,0.01,0.32,v1,2026-02-19
48774,917,0.74,0.79,0.95,0.74,0.46,0.12,v1,2026-02-19
48775,580,0.78,0.5,0.16,0.95,0.92,0.14,v1,2026-02-19
48776,406,0.18,0.85,0.13,0.28,0.41,0.79,v1,2026-02-19
48777,843,0.43,0.38,0.89,0.33,0.44,0.06,v1,2026-02-19
48778,1000,0.42,0.37,0.34,0.94,0.65,0.47,v1,2026-02-19
48779,121,0.9,0.76,0.15,0.19,0.09,0.22,v1,2026-02-19
48780,185,0.69,0.01,0.7,0.7,0.47,0.01,v1,2026-02-19
48781,702,0.72,0.52,0.09,0.84,0.6,0.66,v1,2026-02-19
48782,879,0.57,0.39,0.12,0.74,0.5,0.02,v1,2026-02-19
48783,456,0.19,0.36,0.58,0.36,0.63,0.06,v1,2026-02-19
48784,401,0.15,0.14,0.93,0.72,0.53,0.39,v1,2026-02-19
48785,336,0.33,0.0,0.76,0.5,0.7,0.97,v1,2026-02-19
48786,621,0.58,0.76,0.96,0.16,0.88,0.88,v1,2026-02-19
48787,215,0.16,0.66,0.23,0.7,1.0,0.55,v1,2026-02-19
48788,326,0.54,0.19,0.09,0.21,0.43,0.95,v1,2026-02-19
48789,634,0.77,0.29,0.6,0.68,0.04,0.53,v1,2026-02-19
48790,563,0.95,0.49,0.23,0.29,0.42,0.06,v1,2026-02-19
48791,67,0.65,0.48,0.7,0.42,0.24,0.51,v1,2026-02-19
48792,595,0.48,0.24,0.01,0.23,0.57,0.49,v1,2026-02-19
48793,290,0.44,0.13,0.77,0.16,0.27,0.68,v1,2026-02-19
48794,8,0.57,0.23,0.57,0.09,0.18,0.2,v1,2026-02-19
48795,19,0.12,0.84,0.19,0.06,0.58,0.36,v1,2026-02-19
48796,858,0.92,0.13,0.94,0.58,0.99,0.57,v1,2026-02-19
48797,742,0.05,0.6,0.19,0.64,0.7,0.12,v1,2026-02-19
48798,794,0.32,0.04,0.98,0.47,0.98,0.84,v1,2026-02-19
48799,959,0.78,0.94,0.88,0.87,0.52,0.01,v1,2026-02-19
48800,767,0.84,0.4,0.22,0.94,0.4,0.95,v1,2026-02-19
48801,306,0.3,0.35,0.59,0.91,0.15,0.6,v1,2026-02-19
48802,647,0.24,0.59,0.53,0.12,0.58,0.5,v1,2026-02-19
48803,302,0.97,0.7,0.62,0.46,0.2,0.84,v1,2026-02-19
48804,492,0.81,0.28,0.61,0.19,0.03,0.58,v1,2026-02-19
48805,294,0.3,0.74,0.72,0.81,0.21,0.45,v1,2026-02-19
48806,745,0.9,0.02,0.03,0.75,0.44,0.2,v1,2026-02-19
48807,156,0.01,0.72,0.36,0.69,0.7,0.46,v1,2026-02-19
48808,698,0.3,0.49,0.04,0.19,0.67,0.54,v1,2026-02-19
48809,780,0.72,0.42,0.72,0.35,0.37,0.05,v1,2026-02-19
48810,896,0.2,0.57,0.9,0.1,0.65,0.09,v1,2026-02-19
48811,381,0.54,0.81,0.23,0.43,0.52,0.31,v1,2026-02-19
48812,279,0.31,0.5,0.04,0.85,0.83,0.64,v1,2026-02-19
48813,867,0.14,0.59,0.07,0.07,0.34,0.94,v1,2026-02-19
48814,924,0.16,0.37,0.14,0.87,0.85,0.47,v1,2026-02-19
48815,609,0.4,0.73,0.13,0.18,0.44,0.42,v1,2026-02-19
48816,177,0.54,0.86,0.68,0.77,0.44,0.78,v1,2026-02-19
48817,198,0.96,0.67,0.41,0.9,0.14,0.62,v1,2026-02-19
48818,224,0.73,0.03,0.91,0.53,0.73,0.24,v1,2026-02-19
48819,985,1.0,0.6,0.57,0.26,0.68,0.72,v1,2026-02-19
48820,771,0.82,0.15,0.75,0.17,0.9,0.28,v1,2026-02-19
48821,716,0.67,0.01,0.86,0.45,0.39,0.89,v1,2026-02-19
48822,78,0.75,0.78,0.95,0.79,0.48,0.73,v1,2026-02-19
48823,841,0.66,0.44,0.3,0.77,0.6,0.88,v1,2026-02-19
48824,315,0.85,0.14,0.52,0.74,0.41,0.92,v1,2026-02-19
48825,770,0.96,0.31,0.94,0.73,0.36,0.43,v1,2026-02-19
48826,227,0.54,0.85,0.76,0.68,0.99,0.23,v1,2026-02-19
48827,898,0.32,0.0,0.16,0.98,0.72,1.0,v1,2026-02-19
48828,700,0.68,0.16,0.6,0.87,0.99,0.91,v1,2026-02-19
48829,278,0.64,0.45,0.13,0.14,0.73,0.78,v1,2026-02-19
48830,700,0.56,0.88,0.78,0.52,0.91,0.21,v1,2026-02-19
48831,978,0.31,0.01,0.89,0.13,0.21,0.83,v1,2026-02-19
48832,717,0.19,0.23,0.52,0.16,0.63,0.39,v1,2026-02-19
48833,352,0.61,0.46,0.75,0.1,0.01,0.71,v1,2026-02-19
48834,49,0.61,0.04,0.17,0.31,0.97,0.26,v1,2026-02-19
48835,639,0.67,0.51,0.58,0.91,0.18,0.74,v1,2026-02-19
48836,233,0.42,0.2,0.39,0.34,0.41,0.92,v1,2026-02-19
48837,195,0.27,0.23,0.92,0.64,0.84,0.82,v1,2026-02-19
48838,482,0.59,0.03,0.94,0.14,0.48,0.38,v1,2026-02-19
48839,341,0.37,0.34,0.36,0.78,0.2,0.7,v1,2026-02-19
48840,614,0.11,0.13,0.13,0.1,0.13,0.83,v1,2026-02-19
48841,164,0.98,0.4,0.63,0.74,0.55,0.23,v1,2026-02-19
48842,236,0.1,0.3,0.94,0.78,0.65,0.14,v1,2026-02-19
48843,115,0.47,0.91,0.01,0.43,0.32,0.14,v1,2026-02-19
48844,338,0.22,1.0,0.07,0.35,0.43,0.82,v1,2026-02-19
48845,799,0.88,0.42,0.64,0.96,0.17,0.16,v1,2026-02-19
48846,71,0.38,0.71,0.43,0.87,0.29,0.74,v1,2026-02-19
48847,42,0.28,0.9,0.61,0.09,0.53,0.41,v1,2026-02-19
48848,131,0.71,0.05,0.52,0.11,0.63,0.65,v1,2026-02-19
48849,710,0.39,0.27,0.95,0.64,0.24,0.76,v1,2026-02-19
48850,267,0.29,0.02,0.8,0.44,0.62,0.19,v1,2026-02-19
48851,489,0.24,0.22,0.59,0.69,0.79,0.17,v1,2026-02-19
48852,364,0.58,0.1,0.89,0.58,0.06,0.91,v1,2026-02-19
48853,183,0.24,0.6,0.04,0.65,0.65,0.49,v1,2026-02-19
48854,40,0.14,0.31,0.48,0.13,0.54,0.59,v1,2026-02-19
48855,396,0.22,0.5,0.07,0.63,0.0,0.56,v1,2026-02-19
48856,14,0.16,0.86,0.46,0.64,0.44,0.64,v1,2026-02-19
48857,908,0.49,0.09,0.25,0.74,0.75,0.69,v1,2026-02-19
48858,650,0.51,0.27,0.32,0.02,0.51,0.1,v1,2026-02-19
48859,234,0.42,0.58,0.0,0.21,0.3,0.12,v1,2026-02-19
48860,948,0.59,0.47,0.81,0.28,0.35,0.58,v1,2026-02-19
48861,280,0.01,0.03,0.88,0.48,0.91,0.61,v1,2026-02-19
48862,188,0.72,0.93,0.34,0.79,0.18,0.5,v1,2026-02-19
48863,96,0.15,0.12,0.7,0.31,0.14,0.79,v1,2026-02-19
48864,548,0.01,0.07,0.38,0.64,0.97,0.77,v1,2026-02-19
48865,486,0.82,0.98,0.43,0.64,0.96,0.77,v1,2026-02-19
48866,813,0.49,0.6,0.08,0.57,0.5,0.34,v1,2026-02-19
48867,256,0.67,0.97,0.72,0.52,0.19,0.67,v1,2026-02-19
48868,190,0.71,0.05,0.21,0.75,0.11,0.22,v1,2026-02-19
48869,815,0.05,0.18,0.4,0.88,0.63,0.1,v1,2026-02-19
48870,917,0.52,0.57,0.91,0.04,0.64,0.98,v1,2026-02-19
48871,458,0.3,0.98,0.46,0.47,0.4,0.12,v1,2026-02-19
48872,175,0.03,0.22,0.12,0.44,0.11,0.07,v1,2026-02-19
48873,790,0.37,0.64,0.9,0.08,0.55,0.27,v1,2026-02-19
48874,342,0.97,0.88,0.27,0.16,0.61,0.6,v1,2026-02-19
48875,743,0.13,0.47,0.6,0.49,0.32,0.31,v1,2026-02-19
48876,691,0.6,0.17,0.37,0.91,0.71,0.56,v1,2026-02-19
48877,47,0.65,0.96,0.74,0.19,0.2,0.71,v1,2026-02-19
48878,572,0.28,0.4,0.13,0.94,0.44,0.04,v1,2026-02-19
48879,334,0.85,0.1,0.3,0.13,0.45,0.27,v1,2026-02-19
48880,938,0.75,0.97,0.69,0.8,0.35,0.56,v1,2026-02-19
48881,127,0.77,0.46,0.55,0.95,0.9,0.92,v1,2026-02-19
48882,100,0.77,0.18,0.48,0.16,0.66,0.17,v1,2026-02-19
48883,701,0.03,0.04,0.09,0.86,0.13,0.98,v1,2026-02-19
48884,538,0.67,0.86,0.33,0.84,0.73,0.62,v1,2026-02-19
48885,901,0.84,0.82,0.26,0.08,0.75,0.29,v1,2026-02-19
48886,2,0.86,0.87,0.23,0.65,0.03,0.36,v1,2026-02-19
48887,511,0.84,0.62,0.59,0.71,0.49,0.9,v1,2026-02-19
48888,202,0.06,0.72,0.01,0.4,0.48,0.34,v1,2026-02-19
48889,871,0.8,0.97,0.7,0.65,0.38,0.73,v1,2026-02-19
48890,418,0.96,0.4,0.93,0.41,0.02,0.08,v1,2026-02-19
48891,960,0.74,0.46,0.52,0.17,0.28,0.43,v1,2026-02-19
48892,184,0.75,0.33,0.23,0.08,0.05,0.44,v1,2026-02-19
48893,116,0.7,0.85,0.09,0.23,0.63,0.1,v1,2026-02-19
48894,497,0.6,0.64,0.85,0.72,0.65,0.78,v1,2026-02-19
48895,868,0.93,0.15,0.18,0.83,0.23,0.56,v1,2026-02-19
48896,536,0.92,0.68,0.48,0.13,0.3,0.51,v1,2026-02-19
48897,387,0.76,0.68,0.76,0.94,0.66,0.29,v1,2026-02-19
48898,994,0.65,0.26,0.7,0.47,0.46,0.53,v1,2026-02-19
48899,590,0.37,0.71,0.5,0.11,0.29,0.55,v1,2026-02-19
48900,158,0.92,0.93,0.98,0.58,0.18,0.19,v1,2026-02-19
48901,533,0.2,0.71,0.51,0.08,0.94,0.77,v1,2026-02-19
48902,523,0.64,0.02,0.04,0.87,0.45,0.82,v1,2026-02-19
48903,916,0.72,0.12,0.05,0.76,0.02,0.74,v1,2026-02-19
48904,14,0.75,0.43,0.41,0.85,0.78,0.36,v1,2026-02-19
48905,787,0.06,0.48,0.44,0.55,0.12,0.1,v1,2026-02-19
48906,944,0.59,0.88,0.5,0.58,0.48,0.89,v1,2026-02-19
48907,330,0.75,0.68,0.38,0.01,0.19,0.62,v1,2026-02-19
48908,960,0.93,0.15,0.41,0.56,0.55,0.49,v1,2026-02-19
48909,8,0.43,0.54,0.12,0.79,0.44,0.29,v1,2026-02-19
48910,477,0.99,0.56,0.79,0.17,0.81,0.25,v1,2026-02-19
48911,695,0.7,0.42,0.6,0.52,0.37,0.86,v1,2026-02-19
48912,610,0.55,0.43,0.91,0.99,0.2,0.92,v1,2026-02-19
48913,215,0.12,0.12,0.92,0.36,0.91,0.95,v1,2026-02-19
48914,44,0.57,0.02,0.29,0.59,0.03,0.12,v1,2026-02-19
48915,235,0.42,0.82,0.7,0.81,0.84,0.96,v1,2026-02-19
48916,360,0.59,0.8,0.11,0.17,0.3,0.35,v1,2026-02-19
48917,703,0.78,0.17,0.42,0.79,0.29,0.02,v1,2026-02-19
48918,356,0.21,0.78,0.17,0.73,0.19,0.86,v1,2026-02-19
48919,417,0.46,0.41,0.65,0.77,0.23,0.88,v1,2026-02-19
48920,212,0.82,0.55,0.71,0.35,0.69,0.46,v1,2026-02-19
48921,955,0.75,0.13,0.36,0.49,0.07,0.68,v1,2026-02-19
48922,349,0.01,0.83,0.93,0.47,0.89,0.22,v1,2026-02-19
48923,762,0.58,0.08,0.13,0.05,0.61,0.66,v1,2026-02-19
48924,879,0.15,0.03,0.4,0.05,0.06,0.64,v1,2026-02-19
48925,382,0.6,0.53,0.13,0.43,0.6,0.54,v1,2026-02-19
48926,162,0.9,0.17,0.0,0.38,0.0,0.62,v1,2026-02-19
48927,116,0.83,0.49,0.23,0.63,0.38,0.74,v1,2026-02-19
48928,602,0.75,0.21,0.03,0.21,0.76,0.68,v1,2026-02-19
48929,268,0.93,0.16,0.23,0.93,0.81,0.55,v1,2026-02-19
48930,376,0.57,0.54,0.89,0.86,0.54,0.22,v1,2026-02-19
48931,949,0.25,0.12,0.17,0.27,0.9,0.54,v1,2026-02-19
48932,982,0.99,0.84,0.62,0.11,0.52,0.53,v1,2026-02-19
48933,588,0.01,0.21,0.88,0.5,0.01,0.66,v1,2026-02-19
48934,538,0.01,0.45,0.88,1.0,0.83,0.02,v1,2026-02-19
48935,330,0.71,0.33,0.99,0.56,0.64,0.75,v1,2026-02-19
48936,435,0.38,0.89,0.76,0.75,0.27,0.82,v1,2026-02-19
48937,522,0.37,0.3,0.64,0.59,0.68,0.23,v1,2026-02-19
48938,49,0.22,0.6,0.48,0.27,0.84,0.26,v1,2026-02-19
48939,608,0.83,0.16,0.79,0.61,0.98,0.7,v1,2026-02-19
48940,293,0.45,0.05,0.04,0.43,0.53,0.82,v1,2026-02-19
48941,196,0.01,0.15,0.12,0.58,0.03,0.13,v1,2026-02-19
48942,729,0.37,0.96,0.98,0.1,0.63,0.5,v1,2026-02-19
48943,414,0.8,0.05,0.69,0.82,0.33,0.89,v1,2026-02-19
48944,476,0.75,0.2,0.31,0.34,0.15,0.25,v1,2026-02-19
48945,133,0.15,0.15,0.09,0.44,0.24,1.0,v1,2026-02-19
48946,247,0.51,0.42,0.14,0.5,0.07,0.47,v1,2026-02-19
48947,323,0.19,0.84,0.54,0.51,0.57,0.8,v1,2026-02-19
48948,272,0.71,0.79,0.74,0.64,0.73,0.63,v1,2026-02-19
48949,474,0.93,0.11,0.2,0.6,0.95,0.75,v1,2026-02-19
48950,728,0.7,0.71,0.87,0.79,0.93,0.68,v1,2026-02-19
48951,651,0.67,0.81,0.37,0.47,0.43,0.17,v1,2026-02-19
48952,993,0.35,0.91,0.59,0.67,0.24,0.65,v1,2026-02-19
48953,887,0.78,0.26,0.53,0.93,0.44,0.65,v1,2026-02-19
48954,552,0.44,0.58,0.09,0.39,0.66,0.25,v1,2026-02-19
48955,67,0.33,0.28,0.1,0.27,0.12,0.65,v1,2026-02-19
48956,33,0.24,0.66,0.08,0.56,0.77,0.95,v1,2026-02-19
48957,282,0.67,0.85,0.43,0.46,0.52,0.86,v1,2026-02-19
48958,333,0.8,0.95,0.36,0.46,0.42,0.89,v1,2026-02-19
48959,41,0.91,0.28,0.14,0.19,0.5,0.92,v1,2026-02-19
48960,111,0.36,0.83,0.3,0.97,0.12,0.35,v1,2026-02-19
48961,788,0.48,0.72,0.51,0.41,0.56,0.93,v1,2026-02-19
48962,831,0.88,0.63,0.9,0.47,0.01,0.31,v1,2026-02-19
48963,663,0.85,0.72,0.22,0.54,0.95,0.77,v1,2026-02-19
48964,1,0.24,0.07,0.19,0.51,0.44,0.45,v1,2026-02-19
48965,548,0.52,0.45,0.2,0.66,0.45,0.53,v1,2026-02-19
48966,491,0.58,0.12,0.58,0.83,0.54,0.86,v1,2026-02-19
48967,205,0.88,0.23,0.53,0.64,0.3,0.16,v1,2026-02-19
48968,822,0.99,0.99,0.11,0.31,0.38,0.35,v1,2026-02-19
48969,412,0.62,0.64,0.02,0.59,0.47,0.12,v1,2026-02-19
48970,678,0.69,0.69,0.29,0.53,0.78,0.08,v1,2026-02-19
48971,986,0.16,0.25,0.31,0.05,0.94,0.4,v1,2026-02-19
48972,920,0.21,0.28,0.39,0.12,0.18,0.43,v1,2026-02-19
48973,821,0.99,0.04,0.66,0.54,0.68,0.57,v1,2026-02-19
48974,417,0.07,0.38,0.51,0.46,0.21,0.41,v1,2026-02-19
48975,222,0.63,0.16,0.55,0.14,0.04,0.57,v1,2026-02-19
48976,352,0.65,0.2,0.5,0.81,0.84,0.7,v1,2026-02-19
48977,317,0.71,0.17,0.87,0.77,0.51,0.34,v1,2026-02-19
48978,162,0.69,0.19,0.29,0.99,0.37,0.72,v1,2026-02-19
48979,820,0.11,0.26,0.21,0.92,0.8,0.47,v1,2026-02-19
48980,610,0.32,0.94,0.68,0.8,0.31,0.57,v1,2026-02-19
48981,609,0.82,0.15,0.23,0.07,0.07,0.27,v1,2026-02-19
48982,754,0.86,0.94,0.14,0.38,0.45,0.98,v1,2026-02-19
48983,360,0.93,0.58,0.71,0.6,0.18,0.66,v1,2026-02-19
48984,492,0.02,0.45,0.73,0.77,0.95,0.65,v1,2026-02-19
48985,462,0.92,0.38,0.76,0.31,0.49,0.86,v1,2026-02-19
48986,552,0.67,0.75,0.82,0.73,0.74,0.76,v1,2026-02-19
48987,825,0.96,0.8,0.23,0.9,0.34,0.02,v1,2026-02-19
48988,895,0.56,0.69,0.81,0.93,0.66,0.15,v1,2026-02-19
48989,567,0.09,0.27,0.49,0.71,0.73,0.74,v1,2026-02-19
48990,909,0.74,0.65,0.56,0.65,0.75,0.23,v1,2026-02-19
48991,365,0.89,0.81,0.22,0.72,0.66,0.1,v1,2026-02-19
48992,511,0.67,0.02,0.64,0.44,0.0,0.3,v1,2026-02-19
48993,638,0.21,0.86,0.89,0.1,0.08,0.96,v1,2026-02-19
48994,197,0.9,0.03,0.08,0.71,0.02,0.43,v1,2026-02-19
48995,258,0.69,0.96,0.56,0.75,0.66,0.69,v1,2026-02-19
48996,124,0.21,0.46,0.46,0.37,0.71,0.3,v1,2026-02-19
48997,552,0.94,0.14,0.73,0.98,0.3,0.0,v1,2026-02-19
48998,806,0.13,0.17,0.77,0.82,0.46,0.23,v1,2026-02-19
48999,471,0.67,0.23,0.5,0.38,0.43,0.07,v1,2026-02-19
49000,466,0.46,1.0,0.39,0.56,0.75,0.28,v1,2026-02-19
49001,531,0.85,0.05,0.63,0.03,0.59,0.72,v1,2026-02-19
49002,190,0.32,0.44,0.38,0.81,0.13,0.28,v1,2026-02-19
49003,455,0.25,0.55,0.47,0.26,0.52,0.09,v1,2026-02-19
49004,25,0.22,0.83,0.72,0.28,0.1,0.03,v1,2026-02-19
49005,406,0.78,0.73,0.22,0.82,0.01,0.69,v1,2026-02-19
49006,64,0.57,0.17,0.82,0.62,0.73,0.81,v1,2026-02-19
49007,438,0.68,0.48,0.53,0.99,0.41,0.56,v1,2026-02-19
49008,820,0.64,0.56,0.01,0.06,0.65,0.15,v1,2026-02-19
49009,563,0.92,0.77,0.36,0.36,0.52,0.72,v1,2026-02-19
49010,885,0.12,0.96,0.21,0.04,0.46,0.45,v1,2026-02-19
49011,335,0.84,0.06,0.21,0.24,0.38,0.32,v1,2026-02-19
49012,778,0.28,0.78,0.12,0.45,0.33,0.08,v1,2026-02-19
49013,419,0.53,0.8,0.26,0.05,0.92,0.5,v1,2026-02-19
49014,411,0.62,0.22,0.63,0.07,0.16,0.86,v1,2026-02-19
49015,825,0.17,0.19,0.58,0.74,0.95,0.56,v1,2026-02-19
49016,145,0.5,0.02,0.0,0.34,0.06,0.27,v1,2026-02-19
