trend_id,skill_id,year,quarter,global_job_postings_count,india_job_postings_count,salary_average,growth_rate_percent,demand_score_normalized,industry_sector,source
36251,996,2020,3,33696,18792,1624448,12.73,0.22,IT,LinkedIn
36252,822,2022,3,26069,25609,412157,20.93,0.58,IT,LinkedIn
36253,923,2019,2,48712,3930,1915277,3.41,0.88,IT,LinkedIn
36254,920,2020,1,31607,8421,2091697,18.94,0.84,IT,LinkedIn
36255,765,2022,2,16018,14503,2393012,13.23,0.41,IT,LinkedIn
36256,4,2020,1,29730,16332,1588973,19.0,0.72,IT,LinkedIn
36257,341,2024,1,11793,23872,1522141,-0.86,0.27,IT,LinkedIn
36258,299,2022,4,49492,11363,1751076,5.47,0.91,IT,LinkedIn
36259,211,2019,3,4920,15798,843998,10.62,0.42,IT,LinkedIn
36260,774,2021,2,28368,10674,1269255,9.55,0.56,IT,LinkedIn
36261,131,2022,1,17913,29269,2216556,23.91,0.68,IT,LinkedIn
36262,555,2023,2,8210,13268,939009,18.63,0.01,IT,LinkedIn
36263,722,2021,3,42071,1555,1732003,2.74,0.23,IT,LinkedIn
36264,525,2024,2,40813,23811,1851072,23.46,0.32,IT,LinkedIn
36265,592,2025,1,16903,6865,1964317,2.04,0.78,IT,LinkedIn
36266,426,2020,2,27597,9610,2482209,7.59,0.13,IT,LinkedIn
36267,106,2024,2,2956,20991,861781,19.09,0.7,IT,LinkedIn
36268,341,2019,3,7268,20802,2344416,15.0,0.04,IT,LinkedIn
36269,806,2025,4,35691,28742,1719465,-4.25,0.94,IT,LinkedIn
36270,55,2024,3,29005,22774,759431,19.69,0.29,IT,LinkedIn
36271,745,2021,3,32688,24606,442234,16.76,0.56,IT,LinkedIn
36272,587,2025,1,28389,5749,2438411,5.93,0.99,IT,LinkedIn
36273,385,2019,3,43206,4153,2418430,-0.83,0.89,IT,LinkedIn
36274,230,2022,3,32145,7607,818652,15.7,0.25,IT,LinkedIn
36275,568,2023,4,22956,2469,708363,16.81,0.43,IT,LinkedIn
36276,213,2022,1,24141,5689,851961,21.35,0.87,IT,LinkedIn
36277,561,2020,1,47979,7026,2292024,24.33,0.08,IT,LinkedIn
36278,990,2020,4,32682,21995,635020,-2.33,0.72,IT,LinkedIn
36279,407,2020,3,5564,27318,2199786,23.42,0.89,IT,LinkedIn
36280,73,2020,4,49886,3675,1600538,11.54,0.02,IT,LinkedIn
36281,993,2024,2,763,15809,418918,24.43,0.11,IT,LinkedIn
36282,858,2022,4,28787,14543,660639,19.5,0.05,IT,LinkedIn
36283,914,2020,4,45699,22953,2470882,6.69,0.08,IT,LinkedIn
36284,457,2024,4,42395,14292,580613,20.8,0.91,IT,LinkedIn
36285,94,2019,2,48389,5573,2239922,6.37,0.02,IT,LinkedIn
36286,437,2019,2,46933,28751,2348469,2.56,0.17,IT,LinkedIn
36287,399,2022,4,15992,18671,1226622,4.0,0.91,IT,LinkedIn
36288,152,2019,4,7117,13547,1534169,17.92,0.26,IT,LinkedIn
36289,209,2022,1,30547,21909,1689466,0.46,0.9,IT,LinkedIn
36290,298,2023,2,45114,3475,629065,20.31,0.2,IT,LinkedIn
36291,268,2021,4,19838,29950,845798,23.65,0.94,IT,LinkedIn
36292,529,2019,1,32077,1889,619768,7.16,0.76,IT,LinkedIn
36293,21,2019,2,16630,28373,2192934,2.92,0.16,IT,LinkedIn
36294,637,2019,4,14508,25754,1214310,14.87,0.01,IT,LinkedIn
36295,917,2025,2,29889,17052,2455361,2.28,0.27,IT,LinkedIn
36296,861,2025,3,22781,17766,1795470,17.9,0.66,IT,LinkedIn
36297,960,2024,3,25762,26403,520918,17.98,0.75,IT,LinkedIn
36298,853,2021,1,43800,20560,1899151,0.63,0.16,IT,LinkedIn
36299,646,2021,4,5101,2624,2455872,23.09,0.72,IT,LinkedIn
36300,944,2021,1,46687,25803,1587256,-3.2,0.06,IT,LinkedIn
36301,797,2020,2,12124,24562,1787527,8.62,0.65,IT,LinkedIn
36302,409,2024,4,36202,14046,645711,4.76,0.0,IT,LinkedIn
36303,905,2019,1,41250,28014,1106022,7.29,0.42,IT,LinkedIn
36304,455,2020,3,24828,26307,977585,24.19,0.84,IT,LinkedIn
36305,285,2020,1,11699,24982,902307,-4.18,0.4,IT,LinkedIn
36306,604,2024,3,30439,14858,1846536,9.08,0.35,IT,LinkedIn
36307,598,2019,2,5928,12498,1884626,6.31,0.57,IT,LinkedIn
36308,196,2023,1,45918,23881,1466791,-3.96,0.99,IT,LinkedIn
36309,793,2022,1,36267,14842,1017241,1.94,0.07,IT,LinkedIn
36310,316,2022,4,41564,343,1216299,-4.01,0.68,IT,LinkedIn
36311,976,2021,2,31445,25634,744030,17.42,0.36,IT,LinkedIn
36312,217,2024,2,29320,13185,1153020,7.0,0.44,IT,LinkedIn
36313,989,2023,4,26697,23500,1888537,-2.68,0.01,IT,LinkedIn
36314,158,2025,2,10762,8070,543456,4.63,0.17,IT,LinkedIn
36315,306,2023,3,21883,3140,1620384,-0.2,0.1,IT,LinkedIn
36316,251,2019,4,44905,5618,2111424,11.24,0.25,IT,LinkedIn
36317,832,2025,3,21993,29549,1962796,2.71,0.86,IT,LinkedIn
36318,299,2021,3,44427,12498,2237394,4.88,0.35,IT,LinkedIn
36319,659,2019,3,44252,15225,2310929,2.53,0.24,IT,LinkedIn
36320,45,2019,3,26429,12068,2331121,0.26,0.81,IT,LinkedIn
36321,733,2023,3,21599,12701,2096888,14.26,0.76,IT,LinkedIn
36322,243,2025,2,20259,29203,785396,14.56,0.88,IT,LinkedIn
36323,65,2020,2,45395,946,2473127,16.69,0.28,IT,LinkedIn
36324,447,2020,4,18396,12634,1257491,23.63,0.49,IT,LinkedIn
36325,739,2021,1,8201,11175,2496861,-0.67,0.08,IT,LinkedIn
36326,217,2023,4,2278,22778,1798615,0.16,0.33,IT,LinkedIn
36327,242,2020,4,19044,13730,761795,2.0,0.96,IT,LinkedIn
36328,798,2023,1,21123,15145,991525,7.29,0.93,IT,LinkedIn
36329,714,2021,3,20143,765,2123405,-1.08,0.37,IT,LinkedIn
36330,404,2024,2,1114,11673,716536,17.63,0.37,IT,LinkedIn
36331,654,2024,4,4900,4529,976945,0.12,0.93,IT,LinkedIn
36332,779,2021,4,49626,11996,681628,-4.18,0.41,IT,LinkedIn
36333,868,2022,2,15071,8323,1137835,-4.15,0.23,IT,LinkedIn
36334,321,2021,4,49799,6132,1610800,5.98,0.2,IT,LinkedIn
36335,128,2022,1,17247,27159,1324671,4.67,0.06,IT,LinkedIn
36336,444,2024,4,2505,14091,1683071,24.75,0.57,IT,LinkedIn
36337,102,2024,3,38067,22874,690181,12.75,0.02,IT,LinkedIn
36338,170,2020,2,31561,2453,742535,-3.11,0.55,IT,LinkedIn
36339,893,2019,3,49987,26915,890280,7.07,0.12,IT,LinkedIn
36340,598,2023,3,19723,20870,1830382,4.2,0.45,IT,LinkedIn
36341,610,2022,4,38843,20099,2436425,16.71,0.45,IT,LinkedIn
36342,907,2020,3,47507,9445,2037319,-0.61,0.9,IT,LinkedIn
36343,134,2023,1,35401,15145,960982,1.74,0.14,IT,LinkedIn
36344,127,2024,1,48462,28758,1111477,22.53,0.89,IT,LinkedIn
36345,284,2022,3,12332,27802,694214,20.59,0.95,IT,LinkedIn
36346,894,2022,1,48701,27585,2185408,4.94,0.83,IT,LinkedIn
36347,22,2020,2,40224,11545,733328,0.39,0.14,IT,LinkedIn
36348,893,2025,4,26854,13667,1785409,23.92,0.09,IT,LinkedIn
36349,679,2023,2,19829,22082,2291962,12.55,0.56,IT,LinkedIn
36350,600,2021,2,3909,1859,496921,17.66,0.93,IT,LinkedIn
36351,179,2024,3,46949,14907,1001483,18.42,0.76,IT,LinkedIn
36352,623,2022,4,38459,26961,1568121,0.55,0.1,IT,LinkedIn
36353,239,2022,2,47677,20848,1085118,8.52,0.75,IT,LinkedIn
36354,474,2025,3,30634,24127,994029,11.89,0.15,IT,LinkedIn
36355,394,2019,2,19203,24701,620447,8.31,0.95,IT,LinkedIn
36356,847,2022,4,40191,16204,484836,19.53,0.34,IT,LinkedIn
36357,414,2021,1,40381,11399,632882,0.73,0.4,IT,LinkedIn
36358,145,2023,4,7695,6184,1251220,17.56,0.95,IT,LinkedIn
36359,445,2019,2,24623,21948,2241996,1.29,0.9,IT,LinkedIn
36360,624,2025,1,46587,27562,1664434,22.1,0.16,IT,LinkedIn
36361,627,2024,2,26455,21539,1351708,20.89,0.95,IT,LinkedIn
36362,35,2021,2,5045,18420,1022491,-1.48,0.78,IT,LinkedIn
36363,741,2025,1,47516,12710,2455114,2.08,0.49,IT,LinkedIn
36364,720,2020,2,25295,21428,474427,8.8,0.68,IT,LinkedIn
36365,794,2021,4,7588,7777,418255,22.96,0.33,IT,LinkedIn
36366,125,2020,3,40065,1460,2055129,18.87,0.9,IT,LinkedIn
36367,811,2022,3,7781,19585,1146458,2.24,0.97,IT,LinkedIn
36368,954,2024,1,22292,226,2193255,11.7,0.97,IT,LinkedIn
36369,180,2019,1,41993,10170,1821695,1.4,0.59,IT,LinkedIn
36370,822,2019,2,11364,4798,400012,14.72,0.8,IT,LinkedIn
36371,746,2022,1,22057,1257,1111763,5.24,0.3,IT,LinkedIn
36372,82,2024,4,19958,18847,632491,-4.62,0.24,IT,LinkedIn
36373,217,2020,3,45989,23163,613438,4.33,0.12,IT,LinkedIn
36374,900,2019,1,17340,9392,1845913,-1.85,0.49,IT,LinkedIn
36375,144,2022,1,31179,4256,1180546,-4.52,0.47,IT,LinkedIn
36376,82,2020,1,40131,20772,1363522,24.81,0.13,IT,LinkedIn
36377,968,2019,1,49423,838,2013827,1.9,0.35,IT,LinkedIn
36378,175,2024,4,24133,24278,577085,0.65,0.23,IT,LinkedIn
36379,412,2022,3,26234,452,2469312,14.3,0.87,IT,LinkedIn
36380,955,2023,2,41212,2287,1416685,15.69,0.82,IT,LinkedIn
36381,34,2024,4,47001,8148,602855,16.44,0.82,IT,LinkedIn
36382,728,2019,4,36255,15178,847063,4.81,0.44,IT,LinkedIn
36383,602,2022,3,20351,5482,820870,7.58,0.43,IT,LinkedIn
36384,409,2025,4,22901,16645,1933385,21.88,0.28,IT,LinkedIn
36385,502,2023,1,5907,16569,1066638,4.17,0.66,IT,LinkedIn
36386,57,2020,2,17245,8704,1940139,14.5,0.67,IT,LinkedIn
36387,325,2023,3,26472,11202,2334656,5.86,0.17,IT,LinkedIn
36388,844,2020,3,16061,5096,1900106,-1.25,0.15,IT,LinkedIn
36389,735,2021,3,16573,29750,1330808,20.3,0.38,IT,LinkedIn
36390,636,2025,2,16957,22706,1283409,17.44,0.4,IT,LinkedIn
36391,669,2024,2,35689,26097,627985,-0.28,0.66,IT,LinkedIn
36392,750,2022,1,4534,8108,635353,22.04,0.25,IT,LinkedIn
36393,340,2021,3,40260,7441,1235701,-3.85,0.32,IT,LinkedIn
36394,448,2019,3,39382,18295,1467784,2.77,0.42,IT,LinkedIn
36395,504,2025,2,28075,5746,2157705,10.59,0.15,IT,LinkedIn
36396,805,2019,3,31486,14007,1789421,21.82,0.62,IT,LinkedIn
36397,812,2025,4,9101,14317,1190005,9.46,0.26,IT,LinkedIn
36398,980,2019,1,36294,5214,1146653,-1.43,0.8,IT,LinkedIn
36399,417,2023,2,17618,11256,580028,24.68,0.15,IT,LinkedIn
36400,115,2023,2,3931,24700,649604,14.48,0.62,IT,LinkedIn
36401,46,2024,4,45541,21063,1588471,12.61,0.44,IT,LinkedIn
36402,348,2019,2,32510,16303,851042,2.09,0.53,IT,LinkedIn
36403,708,2023,1,35122,8320,1329808,-3.08,0.45,IT,LinkedIn
36404,90,2023,2,39908,19258,1308013,12.35,0.59,IT,LinkedIn
36405,241,2020,3,46515,23555,1765623,8.24,0.74,IT,LinkedIn
36406,886,2024,4,49354,29740,811705,16.85,0.07,IT,LinkedIn
36407,682,2020,3,11017,15060,956902,14.56,0.39,IT,LinkedIn
36408,259,2023,3,10262,16571,688382,3.77,0.89,IT,LinkedIn
36409,189,2024,3,5837,1632,1077489,24.01,0.56,IT,LinkedIn
36410,994,2019,4,25657,5726,993260,6.0,0.91,IT,LinkedIn
36411,524,2023,3,30356,9041,2482273,24.9,0.69,IT,LinkedIn
36412,263,2022,1,21724,2736,1859092,4.52,0.17,IT,LinkedIn
36413,434,2025,3,34276,15507,589125,5.29,0.33,IT,LinkedIn
36414,54,2025,3,5616,23469,1292968,6.89,0.82,IT,LinkedIn
36415,87,2020,2,6036,4850,839595,18.7,0.98,IT,LinkedIn
36416,870,2024,4,19101,6213,549885,1.02,0.5,IT,LinkedIn
36417,702,2025,3,42041,20762,1525204,4.38,0.04,IT,LinkedIn
36418,270,2022,4,39255,12337,1616866,18.06,0.0,IT,LinkedIn
36419,622,2022,1,35329,4668,1273887,21.74,0.3,IT,LinkedIn
36420,859,2024,2,28769,15636,1997676,3.41,0.86,IT,LinkedIn
36421,597,2023,1,49704,18806,2398427,-2.8,0.93,IT,LinkedIn
36422,871,2022,2,33364,26245,1932373,17.67,0.12,IT,LinkedIn
36423,271,2024,3,4693,4817,2277225,23.89,0.08,IT,LinkedIn
36424,354,2021,4,38927,15060,1161885,0.7,0.58,IT,LinkedIn
36425,252,2025,3,4875,2751,644584,23.26,0.09,IT,LinkedIn
36426,162,2019,2,3408,23928,597565,16.83,0.04,IT,LinkedIn
36427,8,2019,2,34243,1637,2037780,8.63,0.7,IT,LinkedIn
36428,956,2020,2,32704,8761,831967,16.51,0.95,IT,LinkedIn
36429,265,2019,1,37634,17808,431398,-0.02,0.92,IT,LinkedIn
36430,749,2025,2,16061,8015,1590637,4.97,0.86,IT,LinkedIn
36431,549,2024,2,7946,21964,2323917,24.02,0.95,IT,LinkedIn
36432,22,2024,1,40418,24391,1370240,9.51,0.48,IT,LinkedIn
36433,314,2023,1,2096,5761,2182296,18.47,0.92,IT,LinkedIn
36434,480,2020,4,21319,20798,1425953,18.09,0.48,IT,LinkedIn
36435,720,2020,2,21530,4678,1865979,11.83,0.27,IT,LinkedIn
36436,7,2020,4,5191,29261,1442017,6.62,1.0,IT,LinkedIn
36437,300,2021,4,20586,21587,750502,5.45,0.56,IT,LinkedIn
36438,245,2020,1,9789,27991,1134536,4.04,0.45,IT,LinkedIn
36439,890,2021,1,5010,12875,1405400,19.35,0.81,IT,LinkedIn
36440,801,2020,3,1096,16968,1238597,-4.75,0.33,IT,LinkedIn
36441,780,2019,4,25227,24508,2314663,12.7,0.46,IT,LinkedIn
36442,505,2021,4,1177,16947,1325665,24.93,0.54,IT,LinkedIn
36443,677,2022,4,44774,28312,929463,6.92,0.98,IT,LinkedIn
36444,895,2019,2,27828,2688,569985,11.61,0.33,IT,LinkedIn
36445,180,2021,4,10557,23151,987270,15.83,0.78,IT,LinkedIn
36446,141,2025,1,27556,25157,1669145,8.42,0.28,IT,LinkedIn
36447,561,2024,1,3763,22350,2417012,19.93,0.82,IT,LinkedIn
36448,34,2022,4,47037,28132,918632,3.83,0.22,IT,LinkedIn
36449,434,2024,2,19287,23314,2331693,19.5,0.24,IT,LinkedIn
36450,572,2020,3,31757,6671,2171106,18.05,0.49,IT,LinkedIn
36451,94,2025,3,32059,8215,1906847,23.36,0.94,IT,LinkedIn
36452,127,2023,1,39381,7145,586721,6.18,0.75,IT,LinkedIn
36453,83,2023,2,4502,29989,1480528,-1.28,0.29,IT,LinkedIn
36454,72,2024,2,39339,13365,823456,4.69,0.4,IT,LinkedIn
36455,560,2025,4,11226,22072,1027864,14.68,0.4,IT,LinkedIn
36456,543,2024,2,35617,23596,1687474,19.62,0.02,IT,LinkedIn
36457,660,2023,2,23174,22987,557647,18.25,0.53,IT,LinkedIn
36458,538,2023,4,27672,2518,1271010,-4.74,0.51,IT,LinkedIn
36459,999,2024,3,23130,20215,1183549,1.31,0.3,IT,LinkedIn
36460,537,2025,4,36721,22762,2342091,24.08,0.65,IT,LinkedIn
36461,370,2023,4,1281,26330,760877,1.84,0.46,IT,LinkedIn
36462,567,2024,3,8743,400,2134248,19.38,0.16,IT,LinkedIn
36463,464,2022,1,24195,20556,1597389,9.34,0.81,IT,LinkedIn
36464,259,2021,2,44356,3081,927972,7.18,0.44,IT,LinkedIn
36465,528,2022,4,25772,7231,662472,19.4,0.49,IT,LinkedIn
36466,878,2022,4,37024,19880,1719509,0.6,0.14,IT,LinkedIn
36467,449,2022,1,20995,22534,2296129,-0.78,0.89,IT,LinkedIn
36468,745,2021,4,48232,27794,1118462,-2.47,0.97,IT,LinkedIn
36469,669,2022,4,19576,4102,1192425,1.56,0.97,IT,LinkedIn
36470,664,2021,1,47820,27199,2039826,1.67,0.79,IT,LinkedIn
36471,536,2022,2,28165,13794,2328453,20.64,0.77,IT,LinkedIn
36472,100,2019,3,39530,25537,1074288,7.75,0.93,IT,LinkedIn
36473,406,2023,1,3918,25744,2369437,17.75,0.39,IT,LinkedIn
36474,569,2024,2,42589,28541,469168,12.79,0.22,IT,LinkedIn
36475,187,2019,3,18882,13046,806496,-2.82,0.22,IT,LinkedIn
36476,525,2019,2,23340,12217,1838465,6.92,0.76,IT,LinkedIn
36477,121,2019,1,22562,6776,816116,1.55,0.51,IT,LinkedIn
36478,99,2020,1,26937,25087,2102524,18.99,0.58,IT,LinkedIn
36479,588,2021,4,47827,19247,942536,18.08,0.4,IT,LinkedIn
36480,985,2020,2,5636,20282,905956,8.91,0.39,IT,LinkedIn
36481,223,2019,4,21657,10039,1964005,0.92,0.47,IT,LinkedIn
36482,639,2021,4,12549,9084,1021206,-4.3,0.85,IT,LinkedIn
36483,131,2020,3,40309,26674,604026,23.87,0.7,IT,LinkedIn
36484,491,2019,1,38698,1031,1975166,0.58,0.09,IT,LinkedIn
36485,732,2020,1,47746,13172,1427099,1.79,0.57,IT,LinkedIn
36486,311,2025,3,32870,2579,1448926,-4.24,0.78,IT,LinkedIn
36487,429,2020,3,34189,12778,2306048,21.45,0.01,IT,LinkedIn
36488,361,2023,3,13430,14592,2390220,-3.51,1.0,IT,LinkedIn
36489,837,2025,2,22493,16545,1758093,7.18,0.19,IT,LinkedIn
36490,143,2025,3,8619,11001,1694722,21.65,0.26,IT,LinkedIn
36491,19,2025,1,20536,10686,1693607,3.33,0.05,IT,LinkedIn
36492,545,2020,1,2301,16903,2093428,6.47,0.89,IT,LinkedIn
36493,544,2025,3,26030,22426,2076839,10.47,0.75,IT,LinkedIn
36494,938,2023,2,42502,9656,586085,10.63,0.62,IT,LinkedIn
36495,438,2023,4,8080,4463,800791,20.4,0.07,IT,LinkedIn
36496,760,2020,2,29713,1166,2424871,24.62,0.59,IT,LinkedIn
36497,320,2021,3,43851,26161,1483799,18.33,0.01,IT,LinkedIn
36498,507,2021,4,11592,10082,1200497,23.27,0.06,IT,LinkedIn
36499,182,2023,2,3854,11097,425573,12.54,0.53,IT,LinkedIn
36500,628,2022,2,48295,1139,1453817,6.77,0.31,IT,LinkedIn
36501,810,2022,1,10122,12927,1572206,6.44,0.87,IT,LinkedIn
36502,29,2025,1,39778,22895,892893,3.18,0.96,IT,LinkedIn
36503,405,2025,2,30366,7594,2361403,14.73,0.97,IT,LinkedIn
36504,933,2022,4,21254,5039,1673959,8.5,0.43,IT,LinkedIn
36505,416,2023,3,30458,282,1353966,23.93,0.34,IT,LinkedIn
36506,730,2022,3,11060,8377,924812,19.2,0.05,IT,LinkedIn
36507,846,2021,3,22571,18936,1536610,23.21,0.49,IT,LinkedIn
36508,958,2022,1,12752,18033,2093996,4.76,0.8,IT,LinkedIn
36509,688,2024,4,6550,7624,930807,-1.12,0.31,IT,LinkedIn
36510,870,2023,1,3049,8906,2152916,18.66,0.11,IT,LinkedIn
36511,192,2025,3,35705,1966,1048294,16.19,0.51,IT,LinkedIn
36512,981,2021,1,11403,24235,2048942,5.59,0.34,IT,LinkedIn
36513,420,2023,3,48742,7554,1891450,20.41,0.3,IT,LinkedIn
36514,393,2024,4,37504,2533,806336,9.81,0.21,IT,LinkedIn
36515,208,2020,1,19041,16304,2022748,-3.11,0.05,IT,LinkedIn
36516,574,2024,1,31027,27515,1550105,22.92,0.27,IT,LinkedIn
36517,283,2021,1,17114,16468,2409103,19.76,0.63,IT,LinkedIn
36518,373,2020,3,38618,20477,644284,14.38,0.95,IT,LinkedIn
36519,718,2025,3,31323,14123,955491,-4.67,0.81,IT,LinkedIn
36520,805,2019,1,22159,12083,789093,8.01,0.17,IT,LinkedIn
36521,132,2020,2,36650,28862,1229191,-2.15,0.22,IT,LinkedIn
36522,919,2020,4,25995,25940,1571288,-0.77,0.19,IT,LinkedIn
36523,930,2020,1,27952,27896,2087131,12.25,0.43,IT,LinkedIn
36524,314,2024,4,7778,4332,1440160,12.27,0.81,IT,LinkedIn
36525,857,2021,3,49447,1235,1191688,15.5,0.55,IT,LinkedIn
36526,108,2020,3,6609,20274,1609562,-0.36,0.09,IT,LinkedIn
36527,797,2020,4,39056,12266,598568,18.54,0.53,IT,LinkedIn
36528,145,2024,4,9385,27824,2331581,17.96,0.38,IT,LinkedIn
36529,288,2020,3,33376,14592,1049286,16.48,0.39,IT,LinkedIn
36530,252,2022,4,2128,29686,517866,13.55,0.89,IT,LinkedIn
36531,964,2022,4,38266,18299,1883490,-1.06,0.92,IT,LinkedIn
36532,869,2024,2,21390,11338,2422917,3.91,0.06,IT,LinkedIn
36533,113,2025,1,1878,20800,2382809,-0.78,0.35,IT,LinkedIn
36534,688,2022,1,27509,19853,2329287,20.43,0.7,IT,LinkedIn
36535,947,2021,1,25206,15576,1535397,-2.96,0.04,IT,LinkedIn
36536,224,2023,1,39410,2262,1315466,16.94,0.38,IT,LinkedIn
36537,8,2019,1,41968,24592,2034547,-2.99,0.14,IT,LinkedIn
36538,937,2025,3,25478,18391,1449886,-1.4,0.6,IT,LinkedIn
36539,364,2023,1,28293,20297,1171896,17.87,0.37,IT,LinkedIn
36540,963,2023,2,23107,8213,547316,-4.94,0.58,IT,LinkedIn
36541,260,2023,4,40094,29315,1287576,0.12,0.01,IT,LinkedIn
36542,734,2021,4,914,21727,1344871,7.01,0.81,IT,LinkedIn
36543,205,2023,1,43988,3501,1248801,5.42,0.32,IT,LinkedIn
36544,183,2023,3,5710,23692,2303610,4.63,0.18,IT,LinkedIn
36545,539,2023,2,18118,5574,2102589,14.82,0.94,IT,LinkedIn
36546,806,2019,4,36952,23318,2226006,20.2,0.2,IT,LinkedIn
36547,526,2024,1,4014,27192,796991,2.38,0.96,IT,LinkedIn
36548,32,2021,4,34710,1018,979561,-1.98,0.05,IT,LinkedIn
36549,131,2020,3,42538,25250,2082511,24.68,0.01,IT,LinkedIn
36550,874,2019,3,12528,12055,1667355,2.98,0.32,IT,LinkedIn
36551,803,2025,3,37917,18049,871843,24.88,0.22,IT,LinkedIn
36552,268,2023,1,12181,12761,1580550,12.23,0.83,IT,LinkedIn
36553,277,2020,2,18979,28003,1989581,21.84,0.82,IT,LinkedIn
36554,249,2022,3,13360,15897,875467,8.83,0.72,IT,LinkedIn
36555,491,2021,3,10595,14341,644966,16.38,0.42,IT,LinkedIn
36556,502,2020,1,33970,3966,1767122,12.44,0.38,IT,LinkedIn
36557,963,2020,3,30490,10557,1119560,5.7,0.33,IT,LinkedIn
36558,495,2019,2,43268,1632,406574,12.12,0.91,IT,LinkedIn
36559,465,2021,3,3989,7972,975056,11.41,0.84,IT,LinkedIn
36560,888,2020,3,18129,15094,813384,4.85,0.1,IT,LinkedIn
36561,954,2019,3,42865,29667,1164873,-0.92,0.99,IT,LinkedIn
36562,493,2019,4,13535,19088,1070070,24.88,0.09,IT,LinkedIn
36563,677,2024,4,11718,5635,922192,16.23,0.46,IT,LinkedIn
36564,817,2020,1,47874,7528,2488715,-0.2,0.78,IT,LinkedIn
36565,666,2024,1,30012,20730,1276578,7.72,0.4,IT,LinkedIn
36566,384,2023,4,9812,21924,2311562,11.09,0.66,IT,LinkedIn
36567,377,2019,2,2720,9309,2174428,9.59,0.68,IT,LinkedIn
36568,710,2024,1,44487,4146,2244477,23.91,0.99,IT,LinkedIn
36569,886,2024,4,26199,3641,1285618,7.14,0.22,IT,LinkedIn
36570,582,2024,1,6479,4097,973781,17.77,0.54,IT,LinkedIn
36571,385,2022,2,25851,7722,1804400,9.8,0.5,IT,LinkedIn
36572,160,2024,4,7190,7660,1671218,11.19,0.62,IT,LinkedIn
36573,491,2019,4,2513,29789,814547,1.95,0.79,IT,LinkedIn
36574,732,2024,3,42554,16783,818812,21.24,0.37,IT,LinkedIn
36575,245,2020,1,32280,17113,1341729,7.42,0.52,IT,LinkedIn
36576,204,2019,3,44993,13558,2397100,19.3,0.27,IT,LinkedIn
36577,193,2020,1,21959,6828,947263,-3.0,0.14,IT,LinkedIn
36578,653,2024,2,47051,1029,1623706,2.66,0.35,IT,LinkedIn
36579,190,2019,1,48958,2367,2305631,2.23,0.93,IT,LinkedIn
36580,611,2024,1,23289,8569,454230,19.62,0.57,IT,LinkedIn
36581,70,2025,2,6287,16594,1736639,22.57,0.45,IT,LinkedIn
36582,174,2020,3,24698,17870,1527905,23.87,0.97,IT,LinkedIn
36583,688,2021,3,44184,13037,2310944,10.59,0.85,IT,LinkedIn
36584,26,2024,2,28274,2642,1420875,13.37,0.95,IT,LinkedIn
36585,435,2024,1,22384,28395,481225,18.51,0.04,IT,LinkedIn
36586,663,2023,3,4094,24610,766974,-3.35,0.77,IT,LinkedIn
36587,345,2025,1,12752,16203,586161,3.16,0.17,IT,LinkedIn
36588,883,2025,2,16293,1879,2075511,22.38,0.28,IT,LinkedIn
36589,567,2021,4,31410,19570,1229607,7.71,0.01,IT,LinkedIn
36590,314,2019,3,3252,12119,1985581,10.66,0.32,IT,LinkedIn
36591,39,2020,4,43596,21168,1754242,-3.96,0.8,IT,LinkedIn
36592,688,2022,4,46896,388,2480163,13.17,0.57,IT,LinkedIn
36593,122,2019,1,17666,8128,1847888,-0.01,0.4,IT,LinkedIn
36594,325,2019,2,44120,4850,2097768,-4.31,0.25,IT,LinkedIn
36595,367,2019,1,27850,16342,856834,17.6,0.19,IT,LinkedIn
36596,909,2020,2,8718,20328,2412858,23.43,0.53,IT,LinkedIn
36597,14,2020,4,45718,3515,1844423,18.45,0.35,IT,LinkedIn
36598,306,2025,3,18439,27615,798184,21.83,0.31,IT,LinkedIn
36599,954,2020,2,34589,26722,1805712,8.62,0.03,IT,LinkedIn
36600,909,2025,4,4087,17906,1619794,21.04,0.01,IT,LinkedIn
36601,476,2022,4,41172,23949,504632,21.27,0.98,IT,LinkedIn
36602,930,2024,1,45150,12125,2044069,24.72,0.03,IT,LinkedIn
36603,417,2023,2,11086,1667,1518092,10.13,0.15,IT,LinkedIn
36604,459,2023,3,17727,15092,2085999,18.66,0.18,IT,LinkedIn
36605,665,2022,3,41781,458,2151603,17.71,0.48,IT,LinkedIn
36606,841,2023,1,37798,6358,406427,11.06,0.97,IT,LinkedIn
36607,379,2020,4,38907,5158,1393926,9.8,0.81,IT,LinkedIn
36608,735,2022,2,26920,7734,1444756,3.9,0.69,IT,LinkedIn
36609,895,2022,2,36880,20895,1569968,-2.12,0.88,IT,LinkedIn
36610,379,2022,4,28792,5066,1160599,-4.8,0.34,IT,LinkedIn
36611,541,2024,1,11708,20362,2436159,15.43,0.81,IT,LinkedIn
36612,279,2021,2,32791,16133,1244148,4.94,0.38,IT,LinkedIn
36613,865,2019,3,44222,8609,1491234,21.87,0.15,IT,LinkedIn
36614,511,2022,4,43675,25092,441133,19.62,0.15,IT,LinkedIn
36615,290,2024,2,16925,18006,800889,-1.59,0.57,IT,LinkedIn
36616,653,2019,2,4494,16572,1990449,22.6,0.22,IT,LinkedIn
36617,424,2019,4,30980,27204,597149,13.81,0.49,IT,LinkedIn
36618,662,2024,1,12244,11904,549448,1.33,0.04,IT,LinkedIn
