path_id,current_role_id,next_role_id,transition_difficulty_score,required_additional_skills,required_experience_years,recommended_certifications,average_transition_time_months,salary_growth_percent,role_similarity_score
44919,770,469,0.12,"877,552,339",5,AWS Certification,7,79,0.5
44920,759,590,0.27,"656,644,675",5,AWS Certification,14,77,0.43
44921,395,169,0.59,"317,904,424",2,AWS Certification,7,37,0.15
44922,436,253,0.46,"828,390,89",1,AWS Certification,16,74,0.9
44923,533,329,0.85,"39,362,730",4,AWS Certification,14,50,0.53
44924,546,242,0.77,"688,690,167",4,AWS Certification,12,36,0.46
44925,154,867,0.14,"415,470,660",2,AWS Certification,16,41,0.64
44926,777,249,0.07,"940,961,883",4,AWS Certification,17,79,0.29
44927,319,361,0.85,"674,546,336",2,AWS Certification,7,53,0.33
44928,755,736,0.14,"383,437,504",3,AWS Certification,15,32,0.72
44929,465,312,0.86,"853,208,541",3,AWS Certification,10,27,0.9
44930,208,393,0.05,"633,807,936",4,AWS Certification,12,11,0.21
44931,892,154,0.48,"271,767,226",5,AWS Certification,20,63,0.28
44932,343,785,0.48,"70,523,841",3,AWS Certification,16,74,0.94
44933,603,319,0.88,"886,294,427",5,AWS Certification,11,74,0.0
44934,190,288,0.05,"57,494,65",5,AWS Certification,16,78,0.08
44935,755,703,0.78,"620,89,873",2,AWS Certification,13,13,0.21
44936,102,814,0.26,"614,601,667",1,AWS Certification,21,70,0.0
44937,709,62,0.46,"822,888,978",3,AWS Certification,19,54,0.62
44938,535,509,0.52,"487,232,924",4,AWS Certification,10,71,0.16
44939,109,829,0.99,"325,912,407",5,AWS Certification,18,11,0.79
44940,426,409,0.2,"90,98,923",5,AWS Certification,24,30,0.52
44941,749,93,0.91,"656,420,235",1,AWS Certification,18,20,0.88
44942,986,121,0.18,"957,494,835",2,AWS Certification,17,49,0.51
44943,502,522,0.48,"290,886,631",5,AWS Certification,9,59,0.45
44944,497,315,0.06,"231,641,724",3,AWS Certification,14,16,0.09
44945,28,159,0.53,"30,561,608",4,AWS Certification,20,49,0.04
44946,712,921,0.59,"882,587,200",5,AWS Certification,23,25,0.12
44947,691,843,0.34,"653,829,590",3,AWS Certification,22,71,0.47
44948,770,12,0.43,"798,570,190",1,AWS Certification,6,40,0.4
44949,149,339,0.52,"336,901,598",2,AWS Certification,24,22,0.16
44950,634,477,0.11,"411,776,450",1,AWS Certification,13,61,0.18
44951,509,318,0.23,"23,912,606",3,AWS Certification,21,18,0.02
44952,246,677,0.8,"281,797,242",3,AWS Certification,18,59,0.02
44953,660,979,0.4,"705,942,555",1,AWS Certification,23,20,0.91
44954,615,347,0.28,"257,997,989",3,AWS Certification,15,62,0.38
44955,795,779,0.03,"334,591,58",4,AWS Certification,14,69,0.27
44956,426,582,0.01,"241,558,119",5,AWS Certification,16,66,0.64
44957,896,683,0.47,"619,339,500",3,AWS Certification,8,62,0.95
44958,186,203,0.04,"38,223,733",5,AWS Certification,23,73,0.68
44959,922,532,0.06,"959,41,389",3,AWS Certification,12,20,0.96
44960,322,645,0.1,"89,26,84",2,AWS Certification,12,78,0.52
44961,789,565,0.88,"520,720,858",2,AWS Certification,11,15,0.51
44962,497,375,0.15,"570,687,301",2,AWS Certification,14,11,0.3
44963,207,936,0.2,"662,493,467",2,AWS Certification,20,75,0.93
44964,9,489,0.4,"195,658,222",2,AWS Certification,7,21,0.79
44965,851,926,0.45,"570,986,912",1,AWS Certification,22,41,0.76
44966,370,584,0.79,"699,954,386",4,AWS Certification,16,71,0.78
44967,695,449,0.19,"49,919,294",5,AWS Certification,17,64,0.2
44968,698,457,0.97,"604,87,414",3,AWS Certification,15,12,0.86
44969,322,908,0.79,"865,483,300",1,AWS Certification,16,46,0.55
44970,493,701,0.19,"952,449,932",2,AWS Certification,22,16,0.59
44971,577,969,0.75,"984,716,493",1,AWS Certification,22,72,0.2
44972,153,671,0.74,"410,843,597",3,AWS Certification,10,78,0.4
44973,761,436,0.43,"118,971,942",3,AWS Certification,12,42,0.05
44974,167,537,0.11,"757,40,753",5,AWS Certification,18,66,0.12
44975,798,490,0.64,"921,620,537",4,AWS Certification,10,34,0.71
44976,270,443,0.04,"619,797,9",5,AWS Certification,11,33,0.16
44977,300,657,0.78,"181,930,20",3,AWS Certification,8,35,0.34
44978,324,589,0.54,"50,235,193",1,AWS Certification,21,61,0.67
44979,670,973,0.31,"537,817,904",2,AWS Certification,23,69,0.53
44980,400,64,0.96,"999,219,154",5,AWS Certification,11,42,0.29
44981,324,40,0.91,"435,848,273",5,AWS Certification,22,67,0.7
44982,768,787,0.36,"108,828,908",2,AWS Certification,15,51,0.36
44983,472,884,0.92,"808,183,148",4,AWS Certification,7,78,0.01
44984,612,784,0.67,"352,912,928",1,AWS Certification,23,73,0.41
44985,375,403,0.78,"441,582,780",5,AWS Certification,7,58,0.76
44986,314,341,0.82,"413,866,911",5,AWS Certification,14,44,0.99
44987,767,557,0.28,"255,668,635",2,AWS Certification,18,75,0.47
44988,97,804,0.81,"35,392,113",2,AWS Certification,16,13,0.2
44989,131,670,0.53,"177,506,864",2,AWS Certification,12,11,0.67
44990,376,90,0.83,"847,611,942",4,AWS Certification,7,79,0.59
44991,985,98,0.38,"984,246,463",4,AWS Certification,20,71,0.52
44992,67,728,0.79,"405,851,336",4,AWS Certification,12,21,0.27
44993,181,522,0.88,"791,635,517",1,AWS Certification,15,69,0.53
44994,755,778,0.91,"927,554,105",4,AWS Certification,13,17,0.62
44995,974,280,0.27,"913,366,243",5,AWS Certification,11,28,0.96
44996,840,450,0.97,"183,425,284",5,AWS Certification,10,45,0.27
44997,840,157,0.07,"265,765,549",3,AWS Certification,16,31,0.53
44998,883,552,0.03,"88,707,581",2,AWS Certification,10,37,0.9
44999,731,75,0.3,"651,516,536",1,AWS Certification,10,43,0.44
45000,162,424,0.25,"880,126,30",2,AWS Certification,6,15,0.12
45001,865,982,0.79,"262,863,409",4,AWS Certification,14,42,0.44
45002,661,897,0.38,"840,856,174",4,AWS Certification,24,64,0.83
45003,668,102,0.27,"412,619,908",4,AWS Certification,21,79,0.37
45004,818,13,0.09,"319,396,494",5,AWS Certification,11,76,0.79
45005,899,900,0.42,"605,119,442",5,AWS Certification,9,44,0.32
45006,436,397,0.42,"136,23,700",3,AWS Certification,18,43,0.92
45007,165,680,0.05,"660,620,835",3,AWS Certification,16,20,0.59
45008,101,622,0.85,"161,444,365",4,AWS Certification,19,50,0.84
45009,897,853,0.17,"345,803,957",4,AWS Certification,22,64,0.37
45010,890,318,0.09,"847,706,380",1,AWS Certification,6,10,0.79
45011,390,560,0.8,"554,542,106",1,AWS Certification,15,66,0.98
45012,795,36,0.32,"525,822,794",1,AWS Certification,16,24,0.92
45013,779,470,0.26,"396,708,513",1,AWS Certification,22,80,0.12
45014,907,417,0.81,"934,607,79",1,AWS Certification,12,37,0.2
45015,365,536,0.95,"538,10,192",2,AWS Certification,11,45,0.03
45016,833,660,0.65,"663,519,666",5,AWS Certification,10,60,0.35
45017,612,683,0.37,"980,789,13",5,AWS Certification,15,61,0.27
45018,897,48,0.88,"983,399,816",1,AWS Certification,24,51,0.98
45019,218,968,0.78,"69,962,553",5,AWS Certification,19,46,0.81
45020,100,370,0.74,"135,474,855",3,AWS Certification,18,75,0.87
45021,981,518,0.99,"222,608,267",5,AWS Certification,20,63,0.86
45022,32,339,0.37,"854,660,517",4,AWS Certification,16,77,0.96
45023,449,964,0.8,"211,573,475",2,AWS Certification,12,24,0.53
45024,30,995,0.55,"868,196,863",3,AWS Certification,21,45,0.88
45025,566,549,0.53,"398,190,488",1,AWS Certification,10,63,0.05
45026,32,976,0.35,"622,248,920",1,AWS Certification,21,25,0.12
45027,975,991,0.16,"423,857,379",5,AWS Certification,22,63,0.13
45028,574,66,0.72,"343,619,243",1,AWS Certification,6,67,0.01
45029,190,151,0.7,"537,570,470",4,AWS Certification,9,24,0.89
45030,109,379,0.86,"857,99,524",4,AWS Certification,10,73,0.91
45031,175,222,0.53,"963,606,28",4,AWS Certification,15,53,0.64
45032,967,657,0.16,"568,21,406",3,AWS Certification,16,59,0.16
45033,650,959,0.22,"711,156,41",3,AWS Certification,21,40,0.46
45034,958,490,0.34,"577,637,585",2,AWS Certification,8,43,0.95
45035,772,905,0.14,"163,635,732",2,AWS Certification,21,68,0.89
45036,772,769,0.96,"785,110,481",4,AWS Certification,10,44,0.52
45037,523,374,0.75,"719,598,881",4,AWS Certification,10,21,0.69
45038,25,922,0.17,"327,927,743",1,AWS Certification,17,49,0.12
45039,924,745,0.63,"658,325,988",5,AWS Certification,17,17,0.23
45040,440,47,0.49,"975,780,401",1,AWS Certification,24,53,0.89
45041,41,444,0.84,"715,455,697",5,AWS Certification,11,62,0.21
45042,694,414,0.83,"525,868,524",2,AWS Certification,19,80,0.09
45043,301,411,0.2,"492,557,993",5,AWS Certification,10,40,0.97
45044,868,492,0.2,"265,109,402",5,AWS Certification,9,72,0.82
45045,520,763,0.63,"102,887,95",2,AWS Certification,11,51,0.62
45046,928,487,0.62,"965,951,756",2,AWS Certification,10,72,0.95
45047,786,665,0.75,"230,725,275",4,AWS Certification,9,79,0.41
45048,778,494,0.92,"3,431,657",2,AWS Certification,7,45,0.16
45049,231,598,0.88,"122,954,43",1,AWS Certification,14,62,0.43
45050,952,898,0.31,"893,934,929",2,AWS Certification,7,25,0.68
45051,683,631,0.9,"966,288,410",3,AWS Certification,6,53,0.26
45052,965,403,0.9,"699,292,175",4,AWS Certification,16,71,0.0
45053,74,350,0.68,"999,710,239",3,AWS Certification,24,48,0.17
45054,875,414,0.76,"124,491,439",2,AWS Certification,11,26,0.51
45055,313,934,0.3,"468,481,614",1,AWS Certification,9,35,0.17
45056,694,772,0.41,"675,109,206",3,AWS Certification,11,36,0.88
45057,385,835,0.75,"952,818,682",5,AWS Certification,18,57,0.52
45058,707,58,0.16,"487,59,442",2,AWS Certification,17,53,0.38
45059,781,984,0.74,"326,748,361",3,AWS Certification,10,25,0.19
45060,145,682,0.26,"716,275,546",1,AWS Certification,8,23,0.31
45061,441,515,0.09,"197,625,924",4,AWS Certification,9,13,0.45
45062,709,708,0.58,"705,644,924",1,AWS Certification,10,52,0.8
45063,803,340,0.06,"553,950,825",1,AWS Certification,7,65,0.46
45064,239,799,0.47,"730,514,787",5,AWS Certification,10,70,0.01
45065,861,844,0.15,"872,599,909",4,AWS Certification,13,58,0.1
45066,510,651,0.29,"356,167,559",4,AWS Certification,16,39,0.9
45067,30,43,0.52,"428,846,209",2,AWS Certification,7,62,0.85
45068,587,421,0.12,"477,337,330",4,AWS Certification,24,11,0.41
45069,255,964,0.42,"262,571,897",4,AWS Certification,20,37,0.15
45070,824,402,0.25,"674,259,800",2,AWS Certification,23,79,0.48
45071,304,31,0.61,"874,142,400",1,AWS Certification,16,66,0.39
45072,60,200,0.84,"805,275,41",3,AWS Certification,18,43,0.06
45073,233,61,0.19,"785,982,856",1,AWS Certification,13,43,0.0
45074,667,594,0.64,"211,412,756",4,AWS Certification,19,53,0.52
45075,813,610,0.82,"650,331,506",5,AWS Certification,18,36,0.25
45076,242,724,0.91,"611,473,536",2,AWS Certification,17,75,0.57
45077,742,233,0.28,"509,707,852",3,AWS Certification,7,78,0.31
45078,119,605,0.95,"569,408,392",4,AWS Certification,7,56,0.35
45079,955,597,0.65,"517,183,435",5,AWS Certification,7,30,0.81
45080,627,181,0.92,"766,33,740",4,AWS Certification,23,66,0.92
45081,382,231,0.24,"403,886,142",3,AWS Certification,19,42,0.28
45082,546,926,0.17,"525,759,440",2,AWS Certification,11,58,0.54
45083,848,274,0.94,"408,709,774",2,AWS Certification,10,10,0.47
45084,907,746,0.79,"772,437,919",5,AWS Certification,23,48,0.16
45085,464,467,0.99,"249,863,178",5,AWS Certification,21,75,0.36
45086,566,843,0.04,"901,48,574",4,AWS Certification,17,42,0.48
45087,873,955,0.77,"310,712,185",4,AWS Certification,23,10,0.56
45088,449,368,0.13,"191,683,227",1,AWS Certification,18,45,0.04
45089,768,989,0.55,"339,124,146",5,AWS Certification,24,80,0.77
45090,190,46,0.5,"685,437,159",1,AWS Certification,18,74,0.55
45091,143,343,0.34,"757,274,811",1,AWS Certification,6,22,0.86
45092,936,123,0.34,"896,827,388",3,AWS Certification,15,67,0.2
45093,296,848,0.52,"45,360,436",5,AWS Certification,23,16,0.11
45094,300,753,0.71,"420,451,355",1,AWS Certification,20,12,0.42
45095,57,933,0.88,"295,337,295",1,AWS Certification,9,34,0.98
45096,704,117,0.4,"611,949,274",1,AWS Certification,6,29,0.08
45097,183,370,0.95,"340,948,532",2,AWS Certification,21,71,0.97
45098,144,607,0.74,"954,774,234",2,AWS Certification,9,49,0.34
45099,426,433,0.67,"690,242,892",5,AWS Certification,10,62,0.57
45100,593,292,0.06,"427,652,203",5,AWS Certification,8,52,0.09
45101,772,190,0.26,"635,856,137",3,AWS Certification,9,41,0.73
45102,874,316,0.39,"170,601,694",4,AWS Certification,14,51,0.37
45103,722,267,0.62,"110,105,153",5,AWS Certification,10,59,0.65
45104,436,775,0.83,"958,30,997",4,AWS Certification,20,65,0.24
45105,302,445,0.6,"57,764,110",2,AWS Certification,20,35,0.67
45106,391,396,0.19,"970,361,580",4,AWS Certification,10,76,0.89
45107,113,151,0.17,"414,58,258",2,AWS Certification,18,76,0.01
45108,325,196,0.53,"220,417,918",2,AWS Certification,24,50,0.06
45109,107,313,0.16,"738,639,240",3,AWS Certification,19,26,0.25
45110,220,46,0.96,"141,601,590",2,AWS Certification,7,53,0.87
45111,704,599,0.05,"343,434,178",1,AWS Certification,9,38,0.71
45112,603,261,0.93,"345,896,232",3,AWS Certification,16,61,0.1
45113,758,943,0.99,"427,249,171",1,AWS Certification,20,61,0.66
45114,702,99,0.57,"987,850,39",5,AWS Certification,8,62,0.81
45115,357,93,0.48,"593,601,587",5,AWS Certification,8,80,0.06
45116,241,301,0.58,"629,217,851",4,AWS Certification,11,38,0.91
45117,93,972,0.08,"506,469,545",5,AWS Certification,17,47,0.52
45118,677,791,0.74,"808,979,573",3,AWS Certification,16,76,0.87
45119,580,986,0.78,"779,57,444",4,AWS Certification,20,56,0.66
45120,107,716,0.03,"749,792,477",3,AWS Certification,15,57,0.48
45121,606,925,0.62,"598,952,816",2,AWS Certification,19,42,0.62
45122,190,551,0.45,"242,22,740",5,AWS Certification,17,46,0.53
45123,523,243,0.02,"641,206,87",1,AWS Certification,8,41,0.05
45124,435,709,0.02,"364,486,48",5,AWS Certification,18,50,0.26
45125,900,393,0.12,"213,632,34",1,AWS Certification,7,52,0.55
45126,578,862,0.63,"298,357,880",4,AWS Certification,14,27,0.25
45127,159,622,0.06,"979,895,177",4,AWS Certification,15,50,0.11
45128,671,126,0.79,"333,691,824",1,AWS Certification,15,50,0.89
45129,182,321,0.5,"156,996,871",5,AWS Certification,8,45,0.47
45130,982,827,0.25,"240,655,608",4,AWS Certification,19,42,0.42
45131,775,743,0.44,"810,370,716",2,AWS Certification,20,39,0.42
45132,689,454,0.71,"748,991,557",3,AWS Certification,6,61,0.48
45133,196,846,0.57,"966,961,940",2,AWS Certification,18,75,0.27
45134,720,936,0.73,"506,636,638",3,AWS Certification,7,36,0.79
45135,267,797,0.58,"878,89,938",4,AWS Certification,10,22,0.59
45136,542,333,0.55,"401,12,969",3,AWS Certification,20,74,0.53
45137,351,410,0.88,"150,647,961",5,AWS Certification,17,72,0.02
45138,395,769,0.45,"488,677,854",1,AWS Certification,10,65,0.26
45139,562,620,0.83,"484,250,246",5,AWS Certification,20,60,0.63
45140,496,44,0.78,"960,0,587",1,AWS Certification,10,20,0.14
45141,643,861,0.29,"754,689,251",5,AWS Certification,10,27,0.92
45142,453,968,0.12,"379,51,994",2,AWS Certification,13,61,0.52
45143,173,985,0.21,"270,103,793",5,AWS Certification,7,45,0.37
45144,635,342,0.43,"364,0,49",4,AWS Certification,11,22,0.33
45145,954,362,0.71,"156,948,453",4,AWS Certification,10,70,0.33
45146,313,986,0.42,"767,322,369",4,AWS Certification,17,25,0.33
45147,1000,780,0.56,"376,356,23",2,AWS Certification,18,18,0.13
45148,43,375,0.86,"483,967,252",3,AWS Certification,9,15,0.12
45149,690,193,0.6,"173,721,591",5,AWS Certification,23,58,0.0
45150,508,148,0.52,"880,198,351",1,AWS Certification,20,28,0.99
45151,328,862,0.54,"531,415,49",1,AWS Certification,10,32,0.65
45152,844,766,0.6,"323,439,278",1,AWS Certification,22,27,0.96
45153,488,284,0.65,"866,993,116",1,AWS Certification,11,29,0.42
45154,693,853,0.89,"693,539,820",1,AWS Certification,19,69,0.16
45155,166,49,0.72,"581,82,648",1,AWS Certification,8,63,0.59
45156,260,671,0.11,"155,935,505",5,AWS Certification,23,12,0.23
45157,557,389,0.07,"756,784,527",2,AWS Certification,10,37,0.76
45158,688,96,0.4,"735,965,560",5,AWS Certification,22,15,0.04
45159,757,599,0.43,"875,112,777",4,AWS Certification,11,72,0.86
45160,885,585,0.93,"137,987,421",3,AWS Certification,14,65,0.9
45161,399,121,0.03,"798,996,996",5,AWS Certification,13,68,0.65
45162,41,333,0.96,"546,233,649",1,AWS Certification,18,73,0.51
45163,125,903,0.14,"694,285,288",5,AWS Certification,14,13,0.64
45164,50,206,0.75,"590,262,163",4,AWS Certification,20,43,0.34
45165,1000,348,0.16,"210,416,521",4,AWS Certification,15,29,0.24
45166,591,368,0.64,"107,742,255",5,AWS Certification,9,44,0.75
45167,773,475,0.44,"997,423,928",5,AWS Certification,17,32,0.25
45168,601,581,0.56,"147,566,571",3,AWS Certification,10,47,0.13
45169,384,142,0.06,"745,737,921",5,AWS Certification,6,34,0.83
45170,197,728,0.17,"570,762,766",1,AWS Certification,15,37,0.86
45171,755,145,0.57,"532,658,896",2,AWS Certification,8,36,0.48
45172,623,920,0.31,"360,531,353",3,AWS Certification,14,38,0.33
45173,903,590,0.01,"142,888,410",3,AWS Certification,19,60,0.64
45174,371,245,0.22,"578,351,904",3,AWS Certification,18,60,0.36
45175,40,633,0.03,"988,471,450",4,AWS Certification,6,75,0.33
45176,989,158,0.71,"506,630,937",4,AWS Certification,11,33,0.69
45177,163,545,0.05,"595,648,823",1,AWS Certification,13,61,0.7
45178,137,980,0.12,"818,124,4",2,AWS Certification,16,17,0.75
45179,436,126,0.07,"370,576,325",2,AWS Certification,13,70,0.56
45180,268,920,0.07,"911,835,484",3,AWS Certification,10,19,0.99
45181,824,214,0.49,"714,180,291",1,AWS Certification,18,25,0.59
45182,342,292,0.05,"845,980,377",4,AWS Certification,6,43,0.19
45183,863,932,0.43,"974,953,624",4,AWS Certification,17,11,0.71
45184,766,238,0.21,"521,131,115",1,AWS Certification,6,62,0.21
45185,337,455,0.25,"646,675,716",4,AWS Certification,8,25,0.86
45186,76,910,0.17,"889,390,377",2,AWS Certification,22,53,0.55
45187,192,204,0.87,"682,722,361",5,AWS Certification,16,74,0.89
45188,191,894,0.48,"622,292,587",1,AWS Certification,13,24,0.07
45189,409,629,0.95,"299,216,328",5,AWS Certification,11,13,0.62
45190,812,10,0.92,"722,162,837",3,AWS Certification,18,52,0.03
45191,315,159,0.85,"734,773,56",4,AWS Certification,20,13,0.76
45192,668,154,0.29,"542,77,100",5,AWS Certification,11,31,0.72
45193,538,827,0.23,"744,86,543",1,AWS Certification,12,17,0.09
45194,24,109,0.76,"661,645,156",3,AWS Certification,14,43,0.12
45195,522,933,0.32,"902,917,608",2,AWS Certification,14,67,0.04
45196,171,613,0.69,"931,203,612",5,AWS Certification,14,16,0.19
45197,177,285,0.51,"211,567,23",1,AWS Certification,9,27,0.63
45198,300,597,0.74,"279,683,959",1,AWS Certification,17,48,0.89
45199,629,375,0.12,"21,851,733",3,AWS Certification,12,19,0.49
45200,233,688,0.44,"332,165,820",4,AWS Certification,24,34,0.5
45201,981,546,0.82,"339,944,456",5,AWS Certification,24,71,0.43
45202,543,221,0.8,"302,727,958",4,AWS Certification,8,42,0.24
45203,823,766,0.33,"295,446,516",4,AWS Certification,22,80,0.38
45204,784,300,0.52,"188,728,158",2,AWS Certification,24,23,0.07
45205,290,183,0.7,"275,179,46",4,AWS Certification,12,80,0.37
45206,728,385,0.77,"879,765,548",3,AWS Certification,22,10,0.98
45207,411,273,0.41,"887,277,607",1,AWS Certification,19,50,0.6
45208,113,14,0.53,"132,365,92",5,AWS Certification,13,16,0.23
45209,895,205,0.61,"592,559,774",1,AWS Certification,22,56,0.26
45210,32,255,0.59,"6,221,727",4,AWS Certification,6,40,0.52
45211,588,829,0.69,"457,225,45",4,AWS Certification,24,26,0.78
45212,836,610,0.19,"807,291,45",2,AWS Certification,24,37,0.52
45213,589,831,0.42,"652,938,793",1,AWS Certification,17,60,0.92
45214,488,546,0.51,"857,372,758",4,AWS Certification,14,32,0.75
45215,174,409,0.62,"916,261,737",1,AWS Certification,6,20,0.95
45216,139,18,0.73,"950,63,618",2,AWS Certification,11,69,0.1
45217,911,776,0.2,"128,274,961",3,AWS Certification,20,18,0.04
45218,579,697,0.66,"632,354,758",1,AWS Certification,15,26,0.12
45219,563,545,0.57,"868,699,199",3,AWS Certification,8,11,0.07
45220,407,770,0.02,"360,490,583",1,AWS Certification,22,69,0.08
45221,279,140,0.23,"980,563,913",3,AWS Certification,12,60,0.21
45222,969,210,0.64,"434,7,245",5,AWS Certification,14,24,0.25
45223,714,151,0.29,"275,894,791",3,AWS Certification,7,61,0.71
45224,773,884,0.98,"249,460,502",5,AWS Certification,15,79,0.43
45225,158,477,0.92,"233,709,131",3,AWS Certification,24,21,0.95
45226,476,289,0.95,"109,52,150",4,AWS Certification,22,10,0.95
45227,203,444,0.74,"746,244,731",2,AWS Certification,19,77,0.41
45228,829,595,0.9,"570,723,787",2,AWS Certification,17,36,0.94
45229,175,779,0.35,"687,118,904",5,AWS Certification,13,75,0.44
45230,975,983,0.77,"95,530,850",5,AWS Certification,16,52,0.54
45231,993,548,0.58,"674,924,392",1,AWS Certification,9,71,0.83
45232,29,405,0.3,"891,26,364",2,AWS Certification,15,41,0.95
45233,547,828,0.39,"408,321,538",1,AWS Certification,13,40,0.42
45234,160,506,0.18,"908,114,72",3,AWS Certification,20,80,0.27
