synonym_id,original_term,normalized_skill_name,synonym_type,confidence_score,language,region
45254,Kubernetes,kubernetes,abbreviation,0.83,English,Global
45255,Algorithms,algorithms,abbreviation,0.94,English,Global
45256,Time Management,time management,abbreviation,0.91,English,Global
45257,SQL,sql,abbreviation,0.88,English,Global
45258,Time Management,time management,abbreviation,0.95,English,Global
45259,Problem Solving,problem solving,abbreviation,0.78,English,Global
45260,Node.js,node.js,abbreviation,0.84,English,Global
45261,Time Management,time management,abbreviation,0.75,English,Global
45262,Java,java,abbreviation,0.8,English,Global
45263,AWS,aws,abbreviation,0.83,English,Global
45264,Spring Boot,spring boot,abbreviation,0.99,English,Global
45265,Java,java,abbreviation,0.97,English,Global
45266,Data Structures,data structures,abbreviation,0.95,English,Global
45267,PyTorch,pytorch,abbreviation,0.77,English,Global
45268,Kubernetes,kubernetes,abbreviation,0.95,English,Global
45269,Time Management,time management,abbreviation,0.85,English,Global
45270,GCP,gcp,abbreviation,0.8,English,Global
45271,Python,python,abbreviation,0.83,English,Global
45272,Azure,azure,abbreviation,0.96,English,Global
45273,TensorFlow,tensorflow,abbreviation,0.88,English,Global
45274,Angular,angular,abbreviation,0.78,English,Global
45275,Spring Boot,spring boot,abbreviation,0.87,English,Global
45276,Node.js,node.js,abbreviation,0.89,English,Global
45277,Docker,docker,abbreviation,0.83,English,Global
45278,Communication,communication,abbreviation,0.98,English,Global
45279,Angular,angular,abbreviation,0.79,English,Global
45280,Python,python,abbreviation,0.72,English,Global
45281,React,react,abbreviation,0.83,English,Global
45282,SQL,sql,abbreviation,0.92,English,Global
45283,MongoDB,mongodb,abbreviation,0.91,English,Global
45284,Leadership,leadership,abbreviation,0.73,English,Global
45285,Spring Boot,spring boot,abbreviation,0.81,English,Global
45286,Communication,communication,abbreviation,0.73,English,Global
45287,SQL,sql,abbreviation,0.71,English,Global
45288,Time Management,time management,abbreviation,0.98,English,Global
45289,Microservices,microservices,abbreviation,0.72,English,Global
45290,Python,python,abbreviation,0.75,English,Global
45291,Python,python,abbreviation,0.83,English,Global
45292,React,react,abbreviation,0.94,English,Global
45293,Kubernetes,kubernetes,abbreviation,0.97,English,Global
45294,Algorithms,algorithms,abbreviation,0.71,English,Global
45295,Problem Solving,problem solving,abbreviation,0.84,English,Global
45296,Kubernetes,kubernetes,abbreviation,0.71,English,Global
45297,PyTorch,pytorch,abbreviation,0.89,English,Global
45298,Kubernetes,kubernetes,abbreviation,0.8,English,Global
45299,AWS,aws,abbreviation,0.81,English,Global
45300,Angular,angular,abbreviation,0.99,English,Global
45301,Algorithms,algorithms,abbreviation,0.95,English,Global
45302,PyTorch,pytorch,abbreviation,0.82,English,Global
45303,Algorithms,algorithms,abbreviation,0.78,English,Global
45304,Node.js,node.js,abbreviation,0.87,English,Global
45305,Python,python,abbreviation,0.85,English,Global
45306,Node.js,node.js,abbreviation,0.81,English,Global
45307,Problem Solving,problem solving,abbreviation,0.79,English,Global
45308,Python,python,abbreviation,0.97,English,Global
45309,Python,python,abbreviation,0.84,English,Global
45310,SQL,sql,abbreviation,0.73,English,Global
45311,Leadership,leadership,abbreviation,0.75,English,Global
45312,PyTorch,pytorch,abbreviation,0.81,English,Global
45313,Algorithms,algorithms,abbreviation,0.89,English,Global
45314,AWS,aws,abbreviation,0.96,English,Global
45315,Microservices,microservices,abbreviation,0.95,English,Global
45316,Kubernetes,kubernetes,abbreviation,0.99,English,Global
45317,Git,git,abbreviation,0.76,English,Global
45318,AWS,aws,abbreviation,0.7,English,Global
45319,Node.js,node.js,abbreviation,0.87,English,Global
45320,Docker,docker,abbreviation,0.93,English,Global
45321,Data Structures,data structures,abbreviation,0.74,English,Global
45322,AWS,aws,abbreviation,0.75,English,Global
45323,Communication,communication,abbreviation,0.73,English,Global
45324,AWS,aws,abbreviation,0.72,English,Global
45325,Kubernetes,kubernetes,abbreviation,0.72,English,Global
45326,MongoDB,mongodb,abbreviation,0.91,English,Global
45327,Algorithms,algorithms,abbreviation,0.79,English,Global
45328,AWS,aws,abbreviation,0.92,English,Global
45329,Node.js,node.js,abbreviation,0.77,English,Global
45330,Data Structures,data structures,abbreviation,0.82,English,Global
45331,Azure,azure,abbreviation,0.82,English,Global
45332,AWS,aws,abbreviation,0.87,English,Global
45333,React,react,abbreviation,0.71,English,Global
45334,Python,python,abbreviation,0.73,English,Global
45335,Python,python,abbreviation,0.74,English,Global
45336,Angular,angular,abbreviation,0.75,English,Global
45337,SQL,sql,abbreviation,0.74,English,Global
45338,AWS,aws,abbreviation,0.96,English,Global
45339,Azure,azure,abbreviation,0.81,English,Global
45340,REST API,rest api,abbreviation,0.71,English,Global
45341,Java,java,abbreviation,0.85,English,Global
45342,React,react,abbreviation,0.73,English,Global
45343,PyTorch,pytorch,abbreviation,0.74,English,Global
45344,GCP,gcp,abbreviation,0.87,English,Global
45345,Data Structures,data structures,abbreviation,0.81,English,Global
45346,React,react,abbreviation,0.83,English,Global
45347,Data Structures,data structures,abbreviation,0.79,English,Global
45348,Algorithms,algorithms,abbreviation,0.83,English,Global
45349,AWS,aws,abbreviation,0.9,English,Global
45350,Time Management,time management,abbreviation,0.87,English,Global
45351,Azure,azure,abbreviation,0.91,English,Global
45352,Node.js,node.js,abbreviation,0.93,English,Global
45353,Communication,communication,abbreviation,0.88,English,Global
45354,TensorFlow,tensorflow,abbreviation,0.77,English,Global
45355,Communication,communication,abbreviation,0.85,English,Global
45356,Azure,azure,abbreviation,0.95,English,Global
45357,Spring Boot,spring boot,abbreviation,0.85,English,Global
45358,Data Structures,data structures,abbreviation,0.94,English,Global
45359,MongoDB,mongodb,abbreviation,0.72,English,Global
45360,AWS,aws,abbreviation,0.98,English,Global
45361,AWS,aws,abbreviation,0.77,English,Global
45362,Problem Solving,problem solving,abbreviation,0.82,English,Global
45363,Problem Solving,problem solving,abbreviation,0.85,English,Global
45364,Time Management,time management,abbreviation,0.9,English,Global
45365,Angular,angular,abbreviation,0.78,English,Global
45366,PyTorch,pytorch,abbreviation,0.88,English,Global
45367,Time Management,time management,abbreviation,0.85,English,Global
45368,GCP,gcp,abbreviation,0.97,English,Global
45369,Time Management,time management,abbreviation,0.74,English,Global
45370,Node.js,node.js,abbreviation,0.92,English,Global
45371,Microservices,microservices,abbreviation,0.85,English,Global
45372,Kubernetes,kubernetes,abbreviation,0.85,English,Global
45373,Python,python,abbreviation,0.92,English,Global
45374,Docker,docker,abbreviation,0.87,English,Global
45375,Microservices,microservices,abbreviation,0.84,English,Global
45376,Algorithms,algorithms,abbreviation,0.73,English,Global
45377,Communication,communication,abbreviation,0.9,English,Global
45378,Microservices,microservices,abbreviation,0.94,English,Global
45379,React,react,abbreviation,0.78,English,Global
45380,Communication,communication,abbreviation,0.91,English,Global
45381,React,react,abbreviation,0.75,English,Global
45382,Leadership,leadership,abbreviation,0.88,English,Global
45383,Python,python,abbreviation,0.97,English,Global
45384,PyTorch,pytorch,abbreviation,0.8,English,Global
45385,Leadership,leadership,abbreviation,0.86,English,Global
45386,Angular,angular,abbreviation,0.87,English,Global
45387,Communication,communication,abbreviation,0.85,English,Global
45388,Azure,azure,abbreviation,0.81,English,Global
45389,Angular,angular,abbreviation,0.98,English,Global
45390,Angular,angular,abbreviation,0.9,English,Global
45391,Data Structures,data structures,abbreviation,0.95,English,Global
45392,Data Structures,data structures,abbreviation,0.76,English,Global
45393,PyTorch,pytorch,abbreviation,0.95,English,Global
45394,PyTorch,pytorch,abbreviation,0.85,English,Global
45395,REST API,rest api,abbreviation,0.98,English,Global
45396,Node.js,node.js,abbreviation,0.7,English,Global
45397,Node.js,node.js,abbreviation,0.87,English,Global
45398,Docker,docker,abbreviation,0.7,English,Global
45399,GCP,gcp,abbreviation,0.95,English,Global
45400,Java,java,abbreviation,0.94,English,Global
45401,REST API,rest api,abbreviation,0.8,English,Global
45402,Java,java,abbreviation,0.87,English,Global
45403,Angular,angular,abbreviation,0.86,English,Global
45404,TensorFlow,tensorflow,abbreviation,0.77,English,Global
45405,Time Management,time management,abbreviation,0.9,English,Global
45406,PyTorch,pytorch,abbreviation,0.83,English,Global
45407,SQL,sql,abbreviation,0.76,English,Global
45408,Docker,docker,abbreviation,0.84,English,Global
45409,Node.js,node.js,abbreviation,0.77,English,Global
45410,MongoDB,mongodb,abbreviation,0.96,English,Global
45411,Git,git,abbreviation,0.81,English,Global
45412,Data Structures,data structures,abbreviation,0.74,English,Global
45413,Azure,azure,abbreviation,0.96,English,Global
45414,REST API,rest api,abbreviation,0.82,English,Global
45415,Kubernetes,kubernetes,abbreviation,0.77,English,Global
45416,Communication,communication,abbreviation,0.94,English,Global
45417,Problem Solving,problem solving,abbreviation,0.86,English,Global
45418,AWS,aws,abbreviation,0.81,English,Global
45419,React,react,abbreviation,0.73,English,Global
45420,Azure,azure,abbreviation,0.96,English,Global
45421,MongoDB,mongodb,abbreviation,0.79,English,Global
45422,PyTorch,pytorch,abbreviation,0.85,English,Global
45423,Spring Boot,spring boot,abbreviation,0.87,English,Global
45424,Java,java,abbreviation,0.79,English,Global
45425,GCP,gcp,abbreviation,0.83,English,Global
45426,REST API,rest api,abbreviation,0.88,English,Global
45427,Python,python,abbreviation,0.98,English,Global
45428,Leadership,leadership,abbreviation,0.98,English,Global
45429,Docker,docker,abbreviation,0.89,English,Global
45430,Docker,docker,abbreviation,0.85,English,Global
45431,Angular,angular,abbreviation,0.9,English,Global
45432,Algorithms,algorithms,abbreviation,0.93,English,Global
45433,Data Structures,data structures,abbreviation,0.95,English,Global
45434,TensorFlow,tensorflow,abbreviation,0.92,English,Global
45435,Azure,azure,abbreviation,0.84,English,Global
45436,React,react,abbreviation,0.83,English,Global
45437,AWS,aws,abbreviation,0.99,English,Global
45438,Time Management,time management,abbreviation,0.96,English,Global
45439,MongoDB,mongodb,abbreviation,0.83,English,Global
45440,PyTorch,pytorch,abbreviation,0.91,English,Global
45441,Azure,azure,abbreviation,0.88,English,Global
45442,Angular,angular,abbreviation,0.92,English,Global
45443,Docker,docker,abbreviation,0.77,English,Global
45444,Leadership,leadership,abbreviation,0.79,English,Global
45445,React,react,abbreviation,0.83,English,Global
45446,Kubernetes,kubernetes,abbreviation,0.94,English,Global
45447,Java,java,abbreviation,0.93,English,Global
45448,Java,java,abbreviation,0.92,English,Global
45449,Python,python,abbreviation,0.97,English,Global
45450,Docker,docker,abbreviation,0.72,English,Global
45451,Docker,docker,abbreviation,0.91,English,Global
45452,Data Structures,data structures,abbreviation,0.93,English,Global
45453,AWS,aws,abbreviation,0.8,English,Global
45454,SQL,sql,abbreviation,0.93,English,Global
45455,SQL,sql,abbreviation,0.97,English,Global
45456,React,react,abbreviation,0.79,English,Global
45457,Angular,angular,abbreviation,0.77,English,Global
45458,Kubernetes,kubernetes,abbreviation,0.91,English,Global
45459,Time Management,time management,abbreviation,0.92,English,Global
45460,Problem Solving,problem solving,abbreviation,0.89,English,Global
45461,Time Management,time management,abbreviation,0.8,English,Global
45462,Git,git,abbreviation,0.79,English,Global
45463,SQL,sql,abbreviation,0.74,English,Global
45464,Angular,angular,abbreviation,0.82,English,Global
45465,React,react,abbreviation,0.93,English,Global
45466,Azure,azure,abbreviation,0.82,English,Global
45467,Problem Solving,problem solving,abbreviation,0.71,English,Global
45468,Communication,communication,abbreviation,0.72,English,Global
45469,Azure,azure,abbreviation,0.75,English,Global
45470,Kubernetes,kubernetes,abbreviation,0.81,English,Global
45471,React,react,abbreviation,0.98,English,Global
45472,Microservices,microservices,abbreviation,0.99,English,Global
45473,Algorithms,algorithms,abbreviation,0.85,English,Global
45474,GCP,gcp,abbreviation,0.87,English,Global
45475,Git,git,abbreviation,0.73,English,Global
45476,Time Management,time management,abbreviation,0.83,English,Global
45477,Kubernetes,kubernetes,abbreviation,0.96,English,Global
45478,PyTorch,pytorch,abbreviation,0.95,English,Global
45479,Node.js,node.js,abbreviation,0.72,English,Global
45480,MongoDB,mongodb,abbreviation,0.72,English,Global
45481,Communication,communication,abbreviation,0.97,English,Global
45482,Azure,azure,abbreviation,0.71,English,Global
45483,React,react,abbreviation,0.76,English,Global
45484,Python,python,abbreviation,0.93,English,Global
45485,MongoDB,mongodb,abbreviation,0.9,English,Global
45486,React,react,abbreviation,0.87,English,Global
45487,Problem Solving,problem solving,abbreviation,0.96,English,Global
45488,Git,git,abbreviation,0.87,English,Global
45489,Kubernetes,kubernetes,abbreviation,0.74,English,Global
45490,Kubernetes,kubernetes,abbreviation,0.76,English,Global
45491,PyTorch,pytorch,abbreviation,0.91,English,Global
45492,GCP,gcp,abbreviation,0.71,English,Global
45493,Java,java,abbreviation,0.81,English,Global
45494,REST API,rest api,abbreviation,0.92,English,Global
45495,REST API,rest api,abbreviation,0.82,English,Global
45496,GCP,gcp,abbreviation,0.88,English,Global
45497,Problem Solving,problem solving,abbreviation,0.98,English,Global
45498,Kubernetes,kubernetes,abbreviation,0.78,English,Global
45499,MongoDB,mongodb,abbreviation,0.7,English,Global
45500,Problem Solving,problem solving,abbreviation,0.72,English,Global
45501,PyTorch,pytorch,abbreviation,0.7,English,Global
45502,SQL,sql,abbreviation,0.79,English,Global
45503,Time Management,time management,abbreviation,0.73,English,Global
45504,Leadership,leadership,abbreviation,0.75,English,Global
45505,Python,python,abbreviation,0.71,English,Global
45506,TensorFlow,tensorflow,abbreviation,0.93,English,Global
45507,GCP,gcp,abbreviation,0.84,English,Global
45508,SQL,sql,abbreviation,0.74,English,Global
45509,Node.js,node.js,abbreviation,0.86,English,Global
45510,MongoDB,mongodb,abbreviation,0.83,English,Global
45511,Git,git,abbreviation,0.93,English,Global
45512,AWS,aws,abbreviation,0.7,English,Global
45513,MongoDB,mongodb,abbreviation,0.97,English,Global
45514,Kubernetes,kubernetes,abbreviation,0.78,English,Global
