verb_id,verb,impact_level,role_category,synonym_group,effectiveness_score
45118,Designed,High,IT,1387,0.06
45119,Led,Medium,IT,1255,0.03
45120,Designed,Medium,IT,1404,0.32
45121,Automated,High,IT,1503,0.79
45122,Designed,Low,IT,1275,0.72
45123,Designed,Low,IT,1937,0.45
45124,Optimized,High,IT,1610,0.19
45125,Optimized,Low,IT,1756,0.7
45126,Architected,Low,IT,238,0.31
45127,Optimized,High,IT,1406,0.6
45128,Architected,High,IT,1767,0.35
45129,Led,High,IT,1021,0.89
45130,Automated,High,IT,1643,0.91
45131,Designed,High,IT,1517,0.39
45132,Led,High,IT,1925,0.26
45133,Optimized,Low,IT,401,0.05
45134,Automated,Medium,IT,156,0.96
45135,Developed,Low,IT,141,0.76
45136,Led,High,IT,753,0.08
45137,Architected,Low,IT,411,0.9
45138,Architected,Low,IT,321,0.62
45139,Implemented,High,IT,1414,0.77
45140,Optimized,High,IT,1228,0.29
45141,Architected,High,IT,7,0.88
45142,Automated,Medium,IT,448,0.46
45143,Led,Low,IT,1759,0.43
45144,Automated,High,IT,698,0.18
45145,Implemented,Low,IT,1448,0.68
45146,Implemented,High,IT,1605,0.58
45147,Automated,Medium,IT,1077,0.28
45148,Developed,Medium,IT,710,0.48
45149,Developed,Medium,IT,1383,0.75
45150,Optimized,Low,IT,880,0.74
45151,Implemented,High,IT,974,0.81
45152,Architected,Low,IT,597,0.32
45153,Designed,Medium,IT,612,0.54
45154,Optimized,High,IT,982,0.21
45155,Led,High,IT,1992,0.3
45156,Optimized,Medium,IT,1172,0.37
45157,Architected,Low,IT,322,0.04
45158,Led,Low,IT,1743,0.03
45159,Automated,High,IT,162,0.49
45160,Automated,Medium,IT,1312,0.99
45161,Optimized,Low,IT,1626,0.19
45162,Developed,High,IT,134,0.58
45163,Implemented,High,IT,1401,0.32
45164,Developed,High,IT,1745,0.47
45165,Automated,High,IT,547,0.35
45166,Led,Medium,IT,755,0.52
45167,Designed,High,IT,387,0.59
45168,Automated,Medium,IT,201,0.3
45169,Optimized,Medium,IT,442,0.56
45170,Optimized,Medium,IT,1364,0.6
45171,Architected,Low,IT,1410,0.02
45172,Led,Medium,IT,514,0.26
45173,Led,Medium,IT,1614,0.07
45174,Designed,High,IT,227,0.45
45175,Optimized,Medium,IT,759,0.78
45176,Developed,High,IT,702,0.14
45177,Automated,Low,IT,705,0.18
45178,Developed,High,IT,103,0.79
45179,Designed,Low,IT,544,0.09
45180,Designed,High,IT,126,0.78
45181,Implemented,High,IT,929,0.49
45182,Designed,Medium,IT,1489,0.84
45183,Designed,High,IT,1908,0.03
45184,Optimized,Low,IT,1883,1.0
45185,Automated,Low,IT,372,0.92
45186,Optimized,Medium,IT,1435,0.73
45187,Implemented,Medium,IT,591,0.24
45188,Designed,High,IT,1274,0.89
45189,Developed,Medium,IT,1892,0.06
45190,Led,Medium,IT,1865,0.22
45191,Developed,High,IT,1854,0.91
45192,Implemented,Medium,IT,1158,0.59
45193,Led,High,IT,578,0.91
45194,Led,Medium,IT,1217,0.77
45195,Implemented,High,IT,71,0.13
45196,Architected,Medium,IT,1663,0.37
45197,Developed,High,IT,1243,0.9
45198,Implemented,High,IT,1550,0.64
45199,Architected,High,IT,1467,0.2
45200,Architected,High,IT,1054,0.76
45201,Automated,High,IT,583,0.13
45202,Led,Medium,IT,916,0.65
45203,Automated,Medium,IT,1045,0.45
45204,Automated,Low,IT,1891,0.39
45205,Architected,Medium,IT,1802,0.08
45206,Led,Low,IT,1483,0.3
45207,Implemented,Low,IT,606,0.47
45208,Implemented,Medium,IT,990,0.79
45209,Optimized,Medium,IT,208,0.25
45210,Optimized,Low,IT,680,0.47
45211,Automated,Low,IT,282,0.14
45212,Developed,Medium,IT,1313,0.85
45213,Optimized,Low,IT,1619,0.72
45214,Designed,High,IT,738,0.31
45215,Implemented,Low,IT,1461,0.96
45216,Automated,High,IT,376,0.15
45217,Designed,High,IT,392,0.01
45218,Implemented,High,IT,914,0.91
45219,Developed,High,IT,86,0.0
45220,Developed,Low,IT,446,0.68
45221,Architected,High,IT,779,0.91
45222,Designed,High,IT,1409,0.5
45223,Implemented,Low,IT,611,0.29
45224,Designed,High,IT,544,0.84
45225,Designed,Low,IT,1944,0.04
45226,Developed,Low,IT,1441,0.89
45227,Developed,Low,IT,1434,0.41
45228,Architected,Low,IT,1410,0.89
45229,Implemented,Medium,IT,826,0.31
45230,Developed,High,IT,1657,0.99
45231,Led,Medium,IT,1273,0.04
45232,Architected,Medium,IT,1683,0.14
45233,Architected,Medium,IT,417,0.08
45234,Developed,Medium,IT,1995,0.64
45235,Architected,High,IT,1399,0.82
45236,Optimized,High,IT,1310,0.72
45237,Automated,Low,IT,402,0.66
45238,Led,Low,IT,447,0.25
45239,Led,High,IT,162,0.9
45240,Implemented,Low,IT,1759,0.04
45241,Implemented,Low,IT,1292,0.18
45242,Led,High,IT,1398,0.09
45243,Led,High,IT,170,0.97
45244,Led,Low,IT,1659,0.35
45245,Optimized,Medium,IT,327,0.68
45246,Implemented,Low,IT,1823,0.5
45247,Implemented,High,IT,287,0.39
45248,Developed,High,IT,1913,0.93
45249,Designed,High,IT,1452,0.58
45250,Designed,High,IT,1189,0.71
45251,Optimized,Low,IT,1027,0.28
45252,Automated,Medium,IT,946,0.82
45253,Automated,Low,IT,1125,0.26
45254,Led,Medium,IT,790,0.12
45255,Developed,Medium,IT,1051,0.02
45256,Optimized,High,IT,323,0.98
45257,Automated,Medium,IT,1898,0.82
45258,Architected,High,IT,34,0.79
45259,Implemented,Medium,IT,110,0.45
45260,Led,High,IT,641,0.02
45261,Architected,High,IT,880,0.41
45262,Automated,Low,IT,259,0.14
45263,Developed,Low,IT,387,0.38
45264,Optimized,Low,IT,299,0.79
45265,Architected,Low,IT,1420,0.45
45266,Led,Medium,IT,1166,0.34
45267,Developed,Medium,IT,433,0.55
45268,Led,High,IT,1153,0.12
45269,Led,High,IT,598,0.36
45270,Designed,Low,IT,927,0.28
45271,Led,Medium,IT,759,0.56
45272,Developed,Medium,IT,1939,0.84
45273,Implemented,High,IT,231,0.09
45274,Developed,Low,IT,807,0.34
45275,Architected,Medium,IT,568,0.99
45276,Architected,High,IT,1890,0.85
45277,Developed,Low,IT,759,0.57
45278,Optimized,Low,IT,1234,0.5
45279,Implemented,Low,IT,494,0.66
45280,Automated,Low,IT,1656,0.03
45281,Implemented,Low,IT,1152,0.73
45282,Architected,Medium,IT,1574,0.31
45283,Designed,High,IT,1165,0.68
45284,Designed,Medium,IT,220,0.09
45285,Led,High,IT,1701,0.32
45286,Implemented,Medium,IT,90,0.15
45287,Designed,Medium,IT,892,0.91
45288,Led,Low,IT,888,0.53
45289,Led,Low,IT,1321,0.15
45290,Optimized,Medium,IT,1718,0.45
45291,Developed,Low,IT,1899,0.5
45292,Implemented,Low,IT,1795,0.63
45293,Led,Low,IT,1027,0.54
45294,Developed,High,IT,1386,0.71
45295,Designed,Low,IT,288,0.9
45296,Developed,Low,IT,1943,0.21
45297,Architected,Medium,IT,1156,0.66
45298,Led,High,IT,1483,0.93
45299,Led,Medium,IT,498,0.2
45300,Designed,Low,IT,1516,0.63
45301,Optimized,Medium,IT,401,0.17
45302,Optimized,High,IT,123,0.28
45303,Led,Low,IT,1173,0.17
45304,Optimized,High,IT,1330,0.75
45305,Automated,Low,IT,1706,0.9
45306,Optimized,Low,IT,723,0.64
45307,Implemented,High,IT,262,0.12
45308,Architected,Low,IT,670,0.84
45309,Architected,High,IT,136,0.07
45310,Optimized,Low,IT,1647,0.64
45311,Led,High,IT,1376,0.66
45312,Developed,Medium,IT,1797,0.94
45313,Optimized,Low,IT,747,0.31
45314,Designed,High,IT,473,0.35
45315,Automated,High,IT,1412,0.31
45316,Implemented,Medium,IT,196,0.93
45317,Implemented,High,IT,692,0.93
45318,Automated,High,IT,958,0.83
45319,Automated,High,IT,668,0.86
45320,Architected,Low,IT,1194,0.1
45321,Optimized,Low,IT,913,0.94
45322,Optimized,Low,IT,1049,0.3
45323,Architected,High,IT,1859,0.47
45324,Developed,Medium,IT,1389,0.11
45325,Led,High,IT,944,0.38
45326,Architected,Medium,IT,1452,0.2
45327,Optimized,Low,IT,1392,0.07
45328,Designed,Low,IT,1133,0.25
45329,Implemented,Medium,IT,854,0.67
45330,Designed,Low,IT,6,0.99
45331,Implemented,Medium,IT,1547,0.62
45332,Implemented,Medium,IT,1146,0.39
45333,Optimized,Low,IT,343,0.94
45334,Implemented,Low,IT,1646,0.09
45335,Optimized,High,IT,1798,0.21
45336,Architected,High,IT,709,0.92
45337,Automated,Medium,IT,1455,0.25
45338,Led,Low,IT,432,0.28
45339,Led,Medium,IT,632,0.19
45340,Automated,Medium,IT,417,0.97
45341,Led,Low,IT,1487,0.64
45342,Designed,High,IT,1037,0.7
45343,Architected,High,IT,42,0.95
45344,Optimized,Low,IT,1370,0.54
45345,Designed,Medium,IT,1270,0.61
45346,Developed,Low,IT,826,0.68
45347,Led,Low,IT,995,0.38
45348,Automated,Medium,IT,1252,0.84
45349,Automated,Medium,IT,823,0.76
45350,Designed,High,IT,1668,0.37
45351,Architected,Low,IT,1650,0.44
45352,Designed,High,IT,1190,0.33
45353,Architected,Low,IT,932,0.58
45354,Designed,Low,IT,1646,0.02
45355,Developed,Low,IT,542,0.85
45356,Optimized,Medium,IT,1533,0.89
45357,Designed,High,IT,690,0.92
45358,Led,Low,IT,1872,0.81
45359,Optimized,Medium,IT,1050,0.12
45360,Optimized,Medium,IT,1405,0.64
45361,Developed,High,IT,1978,0.47
45362,Implemented,High,IT,475,0.18
45363,Automated,Low,IT,1596,0.33
45364,Led,High,IT,1836,0.46
45365,Architected,Medium,IT,1520,0.92
45366,Architected,Medium,IT,1891,0.88
45367,Developed,Low,IT,573,0.64
45368,Led,Low,IT,1904,0.3
45369,Designed,Low,IT,1269,0.46
45370,Architected,High,IT,1366,0.1
45371,Automated,Low,IT,1672,0.86
45372,Optimized,High,IT,1937,0.57
45373,Led,High,IT,658,0.04
45374,Implemented,High,IT,1526,0.29
45375,Optimized,Medium,IT,869,1.0
45376,Designed,High,IT,714,0.09
45377,Automated,Medium,IT,1670,0.62
45378,Implemented,Low,IT,160,0.53
45379,Optimized,Medium,IT,1875,0.65
45380,Led,Low,IT,1910,0.45
45381,Developed,High,IT,1251,0.68
45382,Optimized,Low,IT,101,0.34
45383,Implemented,Medium,IT,1245,0.35
45384,Automated,Medium,IT,602,0.66
45385,Designed,Low,IT,1824,0.91
45386,Developed,High,IT,1710,0.09
45387,Optimized,High,IT,1525,0.6
45388,Led,Medium,IT,1197,0.61
45389,Automated,Low,IT,1900,0.69
45390,Designed,Low,IT,1548,0.23
45391,Led,Medium,IT,1650,0.88
45392,Automated,Low,IT,1533,0.43
45393,Automated,Low,IT,1544,0.88
45394,Implemented,Low,IT,1231,0.51
45395,Automated,Medium,IT,1774,0.73
45396,Designed,High,IT,1389,0.71
45397,Designed,Low,IT,1626,0.5
45398,Developed,High,IT,915,0.87
45399,Designed,Medium,IT,1541,0.09
45400,Optimized,High,IT,1618,0.17
45401,Developed,Low,IT,1563,0.51
45402,Automated,Medium,IT,1714,0.47
45403,Designed,Medium,IT,556,0.91
45404,Architected,High,IT,478,0.59
45405,Developed,Low,IT,293,0.57
45406,Designed,Low,IT,1283,0.83
45407,Designed,High,IT,1734,0.99
45408,Developed,Low,IT,505,0.15
45409,Implemented,High,IT,1215,0.64
45410,Developed,High,IT,459,0.02
45411,Implemented,Low,IT,488,0.54
45412,Automated,Low,IT,410,0.49
45413,Led,Medium,IT,1035,0.61
45414,Developed,Medium,IT,1959,0.56
45415,Designed,High,IT,1199,0.7
45416,Led,Low,IT,1338,0.13
45417,Automated,Low,IT,425,0.56
45418,Architected,Low,IT,1341,0.58
45419,Optimized,Medium,IT,325,0.09
45420,Designed,High,IT,2,0.75
45421,Optimized,Medium,IT,1425,0.3
45422,Designed,Low,IT,1036,0.72
45423,Led,High,IT,257,0.22
45424,Optimized,High,IT,1300,0.64
45425,Developed,Medium,IT,902,0.22
45426,Implemented,Medium,IT,16,0.79
45427,Optimized,Medium,IT,1890,0.56
45428,Architected,Medium,IT,242,0.94
45429,Architected,Medium,IT,652,1.0
45430,Led,Low,IT,918,0.09
45431,Implemented,High,IT,744,0.47
45432,Optimized,High,IT,176,0.85
45433,Implemented,Medium,IT,1210,0.11
45434,Automated,High,IT,1698,0.46
45435,Developed,Medium,IT,180,0.09
45436,Led,High,IT,868,0.24
45437,Architected,Medium,IT,869,0.35
45438,Architected,Low,IT,804,0.96
45439,Optimized,High,IT,1372,0.97
45440,Developed,Low,IT,965,0.76
45441,Automated,High,IT,1662,0.72
45442,Automated,Medium,IT,1048,0.84
45443,Implemented,Medium,IT,1965,0.97
45444,Developed,High,IT,135,0.77
45445,Designed,Low,IT,643,0.2
45446,Designed,Medium,IT,1790,0.97
45447,Automated,High,IT,1573,0.83
45448,Architected,High,IT,1380,0.69
45449,Implemented,Medium,IT,763,0.86
45450,Developed,Low,IT,985,1.0
45451,Architected,Medium,IT,1162,0.01
45452,Led,Low,IT,314,0.27
45453,Optimized,Medium,IT,588,0.51
45454,Designed,Medium,IT,1581,0.02
45455,Implemented,High,IT,762,0.5
45456,Designed,Low,IT,1348,0.06
45457,Architected,Low,IT,1471,0.45
45458,Implemented,Medium,IT,1998,0.02
45459,Developed,High,IT,1903,0.72
45460,Developed,High,IT,878,0.13
45461,Designed,Low,IT,310,0.18
45462,Designed,High,IT,1289,0.83
45463,Designed,Low,IT,857,0.31
45464,Implemented,Low,IT,460,0.64
45465,Developed,High,IT,184,0.13
45466,Architected,Low,IT,1242,0.08
45467,Developed,High,IT,1766,0.72
45468,Optimized,Medium,IT,910,0.49
45469,Designed,High,IT,1547,0.49
45470,Implemented,Medium,IT,1529,0.74
45471,Developed,High,IT,1392,0.61
45472,Architected,Low,IT,1339,0.01
45473,Architected,Medium,IT,1741,0.44
45474,Implemented,Medium,IT,322,0.61
45475,Optimized,Low,IT,1360,0.13
45476,Developed,High,IT,1774,0.37
45477,Developed,High,IT,1929,0.71
45478,Automated,Medium,IT,1695,0.92
45479,Designed,High,IT,1519,0.14
45480,Developed,Medium,IT,856,0.41
45481,Developed,Low,IT,1642,0.48
45482,Architected,High,IT,507,0.05
45483,Implemented,Medium,IT,1657,0.74
45484,Automated,Medium,IT,1860,0.65
45485,Architected,Medium,IT,376,0.09
45486,Led,High,IT,519,0.88
45487,Implemented,High,IT,832,0.11
45488,Architected,High,IT,1861,0.23
45489,Developed,Medium,IT,1750,0.94
45490,Automated,Low,IT,1601,0.07
45491,Automated,Low,IT,980,0.71
45492,Led,Medium,IT,1478,0.32
45493,Architected,Low,IT,1799,0.25
45494,Implemented,Low,IT,1858,0.26
45495,Led,Medium,IT,880,0.48
45496,Architected,High,IT,715,0.22
45497,Optimized,Low,IT,1453,0.93
45498,Designed,Low,IT,1320,0.43
45499,Designed,Low,IT,135,0.81
45500,Automated,High,IT,682,0.12
45501,Architected,Medium,IT,185,0.78
45502,Architected,High,IT,1584,0.94
45503,Designed,Low,IT,1258,0.84
45504,Led,Low,IT,619,0.66
45505,Developed,Medium,IT,396,0.87
45506,Architected,High,IT,130,0.76
45507,Optimized,High,IT,1155,0.42
45508,Architected,Low,IT,273,0.84
45509,Led,High,IT,636,0.98
45510,Automated,Low,IT,1003,0.99
45511,Designed,Medium,IT,1265,0.87
45512,Automated,Low,IT,1454,0.31
45513,Automated,Medium,IT,292,0.41
45514,Architected,Low,IT,1546,0.34
45515,Architected,High,IT,1080,0.34
45516,Developed,Medium,IT,42,0.33
45517,Implemented,Low,IT,591,0.98
45518,Led,Medium,IT,414,0.47
45519,Architected,Medium,IT,553,0.49
45520,Led,High,IT,1018,0.44
45521,Architected,Low,IT,1267,0.91
45522,Optimized,Medium,IT,253,0.21
45523,Designed,High,IT,354,0.99
45524,Led,High,IT,851,0.3
45525,Led,High,IT,608,0.85
45526,Led,High,IT,577,0.27
45527,Led,Low,IT,1978,0.93
45528,Architected,Low,IT,1214,0.25
45529,Implemented,Low,IT,1240,0.7
45530,Developed,Medium,IT,1915,0.87
45531,Architected,Low,IT,188,0.7
45532,Architected,Medium,IT,1084,0.37
45533,Automated,Medium,IT,1813,0.57
45534,Developed,Medium,IT,19,0.79
45535,Automated,Low,IT,1852,0.91
45536,Implemented,High,IT,1389,0.04
45537,Designed,High,IT,749,0.36
45538,Designed,Low,IT,1323,0.52
45539,Optimized,Medium,IT,303,0.93
45540,Designed,High,IT,1222,0.63
45541,Automated,Low,IT,1774,0.43
45542,Developed,Low,IT,1989,0.31
45543,Architected,Low,IT,1879,0.89
45544,Optimized,High,IT,1655,0.44
45545,Led,Low,IT,843,0.38
45546,Led,High,IT,584,0.55
45547,Optimized,Medium,IT,1398,0.48
45548,Automated,Low,IT,1296,0.36
45549,Developed,High,IT,1648,0.85
45550,Designed,Medium,IT,1956,0.88
45551,Developed,Medium,IT,1681,0.88
45552,Developed,Medium,IT,452,0.2
45553,Led,Medium,IT,272,0.15
45554,Developed,High,IT,613,0.34
45555,Led,Low,IT,398,0.37
45556,Led,High,IT,1445,0.22
45557,Optimized,Low,IT,492,0.97
45558,Designed,Low,IT,385,0.09
45559,Led,High,IT,987,0.26
45560,Implemented,Medium,IT,1840,0.63
45561,Architected,Low,IT,1852,0.43
45562,Architected,Low,IT,1916,0.32
45563,Implemented,High,IT,1355,0.97
45564,Led,High,IT,470,0.83
45565,Designed,Low,IT,316,0.52
45566,Developed,Medium,IT,1630,0.1
45567,Led,High,IT,467,0.99
45568,Designed,Low,IT,1818,0.22
45569,Optimized,High,IT,280,0.95
45570,Implemented,Low,IT,1609,0.14
45571,Designed,Low,IT,77,0.23
45572,Architected,High,IT,899,0.12
45573,Architected,High,IT,445,0.25
45574,Led,High,IT,1477,0.54
45575,Automated,Low,IT,1593,0.94
45576,Developed,Medium,IT,774,0.24
45577,Implemented,Medium,IT,1327,0.77
45578,Optimized,Low,IT,614,0.69
45579,Automated,Medium,IT,777,0.11
45580,Developed,Low,IT,1598,0.77
45581,Led,Low,IT,161,0.11
45582,Developed,Medium,IT,1912,0.09
45583,Led,High,IT,807,0.8
45584,Implemented,Medium,IT,1734,0.36
45585,Implemented,Low,IT,1797,0.14
45586,Designed,High,IT,302,0.05
45587,Optimized,Medium,IT,258,0.38
45588,Designed,Medium,IT,167,0.36
45589,Led,Low,IT,131,0.9
45590,Architected,Medium,IT,990,0.91
45591,Architected,Medium,IT,991,0.33
45592,Optimized,Medium,IT,797,0.47
45593,Implemented,Low,IT,1851,0.35
45594,Developed,Low,IT,1565,0.98
45595,Led,Low,IT,1299,0.05
45596,Developed,Low,IT,273,0.48
45597,Implemented,Medium,IT,1534,0.46
45598,Automated,High,IT,1006,0.65
45599,Automated,Medium,IT,865,0.53
45600,Implemented,High,IT,1858,0.91
45601,Optimized,Low,IT,1401,0.59
45602,Automated,High,IT,1889,0.68
45603,Designed,Medium,IT,1398,0.96
45604,Led,Low,IT,1820,0.76
45605,Designed,Low,IT,1448,0.03
45606,Designed,High,IT,352,0.78
45607,Optimized,Low,IT,981,0.73
45608,Automated,Low,IT,277,0.86
45609,Implemented,Medium,IT,601,0.25
45610,Architected,Medium,IT,1090,0.55
45611,Designed,Low,IT,58,0.05
45612,Led,Low,IT,1532,0.13
45613,Architected,Low,IT,1861,0.84
45614,Led,High,IT,1104,0.14
45615,Designed,Low,IT,927,0.13
45616,Developed,Medium,IT,777,0.48
45617,Automated,Low,IT,1908,0.37
45618,Optimized,High,IT,251,0.67
45619,Architected,Low,IT,1532,0.57
45620,Architected,Low,IT,183,0.78
45621,Led,Low,IT,878,0.07
45622,Designed,High,IT,1926,0.82
45623,Architected,Low,IT,1858,0.48
45624,Designed,Medium,IT,1604,0.93
45625,Developed,High,IT,1050,0.56
45626,Designed,Medium,IT,916,0.3
45627,Led,Medium,IT,1462,0.35
45628,Implemented,High,IT,1468,0.18
45629,Automated,Medium,IT,1493,0.63
45630,Developed,Low,IT,951,0.93
45631,Designed,High,IT,1783,0.78
45632,Implemented,High,IT,263,0.36
45633,Designed,High,IT,1691,0.69
45634,Implemented,Medium,IT,332,0.47
45635,Led,High,IT,608,0.54
45636,Designed,Low,IT,820,0.22
45637,Developed,Medium,IT,1878,0.82
45638,Automated,Low,IT,1382,0.36
45639,Led,High,IT,197,0.24
45640,Developed,High,IT,1710,0.05
45641,Led,High,IT,643,0.58
45642,Developed,Medium,IT,1799,0.88
45643,Architected,High,IT,1888,0.57
45644,Automated,Low,IT,1313,0.01
45645,Implemented,Low,IT,1960,0.92
45646,Implemented,Medium,IT,584,0.37
45647,Designed,High,IT,1659,0.92
45648,Led,Medium,IT,354,0.68
45649,Automated,High,IT,574,0.35
45650,Developed,Low,IT,1037,0.81
45651,Developed,Low,IT,907,0.07
45652,Implemented,Medium,IT,1559,0.12
45653,Optimized,Medium,IT,635,0.05
45654,Developed,Low,IT,647,0.11
45655,Led,Low,IT,1376,0.57
45656,Developed,Low,IT,1871,0.69
45657,Architected,High,IT,1495,0.32
45658,Automated,Medium,IT,73,0.95
45659,Led,Medium,IT,1842,0.42
45660,Implemented,High,IT,582,0.79
45661,Architected,Low,IT,1192,0.37
45662,Architected,Medium,IT,547,0.96
45663,Architected,High,IT,884,0.85
45664,Developed,Low,IT,983,0.1
45665,Developed,Low,IT,183,0.38
45666,Automated,Medium,IT,1677,0.22
45667,Automated,Low,IT,573,0.94
45668,Implemented,High,IT,702,0.55
45669,Implemented,Low,IT,1390,0.15
45670,Automated,Medium,IT,367,0.63
45671,Optimized,Medium,IT,559,0.01
45672,Designed,Medium,IT,218,0.49
45673,Implemented,High,IT,1121,0.44
45674,Developed,Low,IT,394,1.0
45675,Designed,High,IT,1167,0.16
45676,Designed,Low,IT,1631,0.87
45677,Architected,High,IT,814,0.67
45678,Developed,Low,IT,1302,0.56
45679,Implemented,Low,IT,495,0.03
45680,Led,High,IT,863,0.28
45681,Designed,Medium,IT,909,0.85
45682,Developed,High,IT,1448,0.32
45683,Automated,Medium,IT,220,0.87
45684,Automated,Low,IT,101,0.41
45685,Optimized,Low,IT,452,0.36
45686,Implemented,Low,IT,1523,0.17
45687,Optimized,High,IT,1746,0.35
45688,Led,High,IT,298,0.08
45689,Led,Low,IT,410,0.31
45690,Architected,High,IT,1739,0.39
45691,Led,Medium,IT,1103,0.3
45692,Implemented,High,IT,16,0.86
45693,Optimized,Low,IT,1796,0.18
45694,Automated,Medium,IT,325,0.24
45695,Designed,High,IT,328,0.28
45696,Developed,Low,IT,1128,0.88
45697,Automated,Low,IT,1748,0.95
45698,Designed,Low,IT,126,0.61
45699,Designed,Medium,IT,1203,0.36
45700,Optimized,Medium,IT,247,0.56
45701,Architected,High,IT,568,0.62
45702,Architected,High,IT,1255,0.07
45703,Led,Medium,IT,738,0.05
45704,Developed,High,IT,265,0.38
45705,Optimized,High,IT,1283,0.63
45706,Implemented,Medium,IT,911,0.78
45707,Designed,Medium,IT,944,0.23
45708,Automated,High,IT,682,0.04
45709,Optimized,High,IT,1972,0.73
45710,Implemented,Low,IT,1780,0.39
45711,Optimized,Medium,IT,1920,0.97
45712,Automated,High,IT,1994,0.91
45713,Architected,Low,IT,142,0.11
45714,Optimized,Medium,IT,1500,0.92
45715,Led,High,IT,795,0.92
45716,Led,Medium,IT,813,0.7
45717,Optimized,Low,IT,828,0.02
45718,Architected,Low,IT,253,0.63
45719,Automated,Low,IT,1631,0.63
45720,Led,Medium,IT,187,0.75
45721,Designed,Low,IT,988,0.55
45722,Implemented,High,IT,155,0.2
45723,Led,Medium,IT,504,0.68
45724,Optimized,Medium,IT,819,0.59
45725,Architected,High,IT,1687,0.91
45726,Optimized,Medium,IT,492,0.78
45727,Developed,Medium,IT,1392,0.11
45728,Implemented,Low,IT,794,0.82
45729,Automated,High,IT,1519,0.23
45730,Implemented,Medium,IT,203,1.0
45731,Designed,Medium,IT,629,0.94
45732,Designed,Low,IT,1991,0.41
45733,Developed,High,IT,1649,0.95
45734,Implemented,Medium,IT,1400,0.26
45735,Implemented,Low,IT,1664,0.92
45736,Automated,Low,IT,1976,0.15
45737,Developed,Medium,IT,275,0.28
45738,Optimized,Low,IT,150,0.05
45739,Implemented,Low,IT,268,0.15
45740,Architected,Medium,IT,1517,0.06
45741,Led,Medium,IT,1507,0.84
45742,Designed,High,IT,1855,0.89
45743,Led,High,IT,510,0.27
45744,Optimized,Low,IT,299,0.85
45745,Implemented,High,IT,879,0.9
45746,Developed,High,IT,818,0.19
45747,Optimized,Medium,IT,1637,0.3
45748,Optimized,Medium,IT,1366,0.98
45749,Led,High,IT,1341,0.48
45750,Designed,Medium,IT,1998,0.93
45751,Implemented,High,IT,860,0.14
45752,Architected,High,IT,315,0.34
45753,Optimized,High,IT,1602,0.09
45754,Optimized,Medium,IT,31,0.57
45755,Developed,Low,IT,965,0.34
45756,Led,High,IT,1600,0.39
45757,Implemented,High,IT,1698,0.85
45758,Designed,High,IT,980,0.58
45759,Designed,Low,IT,1728,0.88
45760,Designed,High,IT,175,0.09
45761,Automated,High,IT,718,0.84
45762,Developed,Low,IT,1927,0.08
45763,Designed,Low,IT,198,0.13
